"","state","year","gini","gross_income","income_after_federal","state_net_income","Quintile","shares"
"605","Mississippi",2015,0.287064089892723,139689,113055.1324,110124.065037398,"q5",39.7455888419544
"606","Mississippi",2014,0.285901564424236,8384,24870.6944,24870.6944,"q1",9.0413639017241
"607","Mississippi",2014,0.285901564424236,22858,34591.4328,34245.518472,"q2",12.4494390678761
"608","Mississippi",2014,0.285901564424236,39687,45893.7892,44975.913416,"q3",16.3503114736712
"609","Mississippi",2014,0.285901564424236,64596,62622.6736,61370.220128,"q4",22.310213136074
"610","Mississippi",2014,0.285901564424236,138910,112531.956,109614.452508744,"q5",39.8486724206546
"611","Mississippi",2013,0.298512580440506,14285,28833.806,28833.806,"q1",8.17104667546524
"612","Mississippi",2013,0.298512580440506,36760,43928.016,43488.73584,"q2",12.3240230722791
"613","Mississippi",2013,0.298512580440506,60637,59963.8092,58764.533016,"q3",16.6529434974923
"614","Mississippi",2013,0.298512580440506,91502,80692.7432,79078.888336,"q4",22.4097119761907
"615","Mississippi",2013,0.298512580440506,189503,146510.2148,142711.790971095,"q5",40.4422747785727
"616","Mississippi",2012,0.287543332122365,8044,24642.3504,24642.3504,"q1",9.20188931872763
"617","Mississippi",2012,0.287543332122365,21039,33369.7924,33036.094476,"q2",12.3362617589912
"618","Mississippi",2012,0.287543332122365,37235,44247.026,43362.08548,"q3",16.1921693645005
"619","Mississippi",2012,0.287543332122365,60514,59881.2024,58683.578352,"q4",21.9134856885236
"620","Mississippi",2012,0.287543332122365,136553,110948.9948,108072.531160815,"q5",40.3561938692571
"621","Mississippi",2011,0.278136016420605,8067,24657.7972,24657.7972,"q1",9.35871025791447
"622","Mississippi",2011,0.278136016420605,21343,33573.9588,33238.219212,"q2",12.6153549147591
"623","Mississippi",2011,0.278136016420605,37180,44210.088,43325.88624,"q3",16.4440648407768
"624","Mississippi",2011,0.278136016420605,60610,59945.676,58746.76248,"q4",22.2969604373598
"625","Mississippi",2011,0.278136016420605,129572,106260.5552,103505.644045885,"q5",39.2849095491898
"626","Missouri",2015,0.294601271220454,11882,27219.9512,27219.9512,"q1",8.62839695324459
"627","Missouri",2015,0.294601271220454,30240,39549.184,39153.69216,"q2",12.4112492215497
"628","Missouri",2015,0.294601271220454,50145,52917.382,51329.86054,"q3",16.270948064514
"629","Missouri",2015,0.294601271220454,78181,71746.3596,69593.968812,"q4",22.060450588231
"630","Missouri",2015,0.294601271220454,169879,133330.7364,128171.916880285,"q5",40.6289551724607
"631","Missouri",2014,0.290894753540512,10959,26600.0644,26600.0644,"q1",8.69155846139597
"632","Missouri",2014,0.290894753540512,29017,38727.8172,38340.539028,"q2",12.5277529930828
"633","Missouri",2014,0.290894753540512,48324,51694.3984,50143.566448,"q3",16.3843866199694
"634","Missouri",2014,0.290894753540512,75448,69910.8768,67813.550496,"q4",22.1580455501007
"635","Missouri",2014,0.290894753540512,162096,128103.6736,123147.099071436,"q5",40.2382563754511
"636","Missouri",2013,0.281399308796658,7970,24592.652,24592.652,"q1",9.2560999447984
"637","Missouri",2013,0.281399308796658,21442,33640.4472,33304.042728,"q2",12.534863993367
"638","Missouri",2013,0.281399308796658,38315,44972.354,43623.18338,"q3",16.4187475704348
"639","Missouri",2013,0.281399308796658,61827,60763.0132,58940.122804,"q4",22.1836859006713
"640","Missouri",2013,0.281399308796658,134346,109466.7736,105231.296142546,"q5",39.6066025907285
"641","Missouri",2012,0.284235674205588,10574,26341.4984,26341.4984,"q1",8.9758342915216
"642","Missouri",2012,0.284235674205588,27173,37489.3868,37114.492932,"q2",12.6467193822004
"643","Missouri",2012,0.284235674205588,45540,49824.664,48329.92408,"q3",16.4683642242576
"644","Missouri",2012,0.284235674205588,71184,67047.1744,65035.759168,"q4",22.1608576874
"645","Missouri",2012,0.284235674205588,152032,121344.6912,116649.634542559,"q5",39.7482244146203
"646","Missouri",2011,0.284205346677761,10684,26415.3744,26415.3744,"q1",8.98794548742472
"647","Missouri",2011,0.284205346677761,27460,37682.136,37305.31464,"q2",12.6932947948505
"648","Missouri",2011,0.284205346677761,45461,49771.6076,48278.459372,"q3",16.4269547908579
"649","Missouri",2011,0.284205346677761,70888,66848.3808,64842.929376,"q4",22.0630874145936
"650","Missouri",2011,0.284205346677761,152661,121767.1276,117055.726075614,"q5",39.8287175122733
"651","Montana",2015,0.290991720757892,11815,27174.954,27174.954,"q1",8.78937001085326
"652","Montana",2015,0.290991720757892,29452,39019.9632,38629.763568,"q2",12.4942726832557
"653","Montana",2015,0.290991720757892,48954,52117.5064,50553.981208,"q3",16.3509990250153
"654","Montana",2015,0.290991720757892,75336,69835.6576,67740.587872,"q4",21.9097736673161
"655","Montana",2015,0.290991720757892,164992,130048.6272,125080.48353398,"q5",40.4555846135596
"656","Montana",2014,0.282250265810928,11130,26714.908,26714.908,"q1",8.99989292745213
"657","Montana",2014,0.282250265810928,28357,38284.5612,37901.715588,"q2",12.7685778314768
"658","Montana",2014,0.282250265810928,46442,50430.4472,48917.533784,"q3",16.4796587108225
"659","Montana",2014,0.282250265810928,72383,67852.4228,65816.850116,"q4",22.1728109213839
"660","Montana",2014,0.282250265810928,153233,122151.2828,117484.835064218,"q5",39.5790596088646
"661","Montana",2013,0.286865802423661,10895,26557.082,26557.082,"q1",8.85694872118391
"662","Montana",2013,0.286865802423661,28263,38221.4308,37839.216492,"q2",12.619609342601
"663","Montana",2013,0.286865802423661,47075,50855.57,49329.9029,"q3",16.4518232991969
"664","Montana",2013,0.286865802423661,73041,68294.3356,66245.505532,"q4",22.0932798831524
"665","Montana",2013,0.286865802423661,156930,124634.188,119872.887823186,"q5",39.9783387538658
"666","Montana",2012,0.275629673035705,11208,26767.2928,26767.2928,"q1",9.25208134832858
"667","Montana",2012,0.275629673035705,27093,37435.6588,37061.302212,"q2",12.8101928537358
"668","Montana",2012,0.275629673035705,45246,49627.2136,48138.397192,"q3",16.638976908361
"669","Montana",2012,0.275629673035705,70723,66737.5668,64735.439796,"q4",22.3757239698301
"670","Montana",2012,0.275629673035705,145684,117081.3744,112608.608318896,"q5",38.9230249197446
"671","Montana",2011,0.262367605593217,11400,26896.24,26896.24,"q1",9.61952078918201
"672","Montana",2011,0.262367605593217,26849,37271.7884,36899.070516,"q2",13.1970630813138
"673","Montana",2011,0.262367605593217,44276,48975.7616,47506.488752,"q3",16.99083798222
"674","Montana",2011,0.262367605593217,67308,64444.0528,62510.731216,"q4",22.3571502365863
"675","Montana",2011,0.262367605593217,135125,109989.95,105788.09193211,"q5",37.8354279106979
"676","Nebraska",2015,0.289589582977937,13521,28320.7036,28320.7036,"q1",8.57950670135675
"677","Nebraska",2015,0.289589582977937,33447,41703.0052,41285.975148,"q2",12.507221058389
"678","Nebraska",2015,0.289589582977937,55215,56322.394,55195.94612,"q3",16.7211237514687
"679","Nebraska",2015,0.289589582977937,84453,75958.6348,73679.875756,"q4",22.3206667719842
"680","Nebraska",2015,0.289589582977937,174903,136704.8548,131614.608520066,"q5",39.8714817168012
"681","Nebraska",2014,0.277735938346984,13386,28230.0376,28230.0376,"q1",8.89773397558967
"682","Nebraska",2014,0.277735938346984,32782,41256.3912,40843.827288,"q2",12.8734334294175
"683","Nebraska",2014,0.277735938346984,53114,54911.3624,53813.135152,"q3",16.9611875038717
"684","Nebraska",2014,0.277735938346984,80603,73372.9748,71171.785556,"q4",22.4324042148992
"685","Nebraska",2014,0.277735938346984,161910,127978.756,123213.428626713,"q5",38.8352408762218
"686","Nebraska",2013,0.286597115181252,10843,26522.1588,26522.1588,"q1",8.86633752111879
"687","Nebraska",2013,0.286597115181252,27747,37874.8852,37496.136348,"q2",12.5349298715178
"688","Nebraska",2013,0.286597115181252,47056,50842.8096,49825.953408,"q3",16.6567783398864
"689","Nebraska",2013,0.286597115181252,72220,67742.952,65710.66344,"q4",21.9670248258856
"690","Nebraska",2013,0.286597115181252,156288,124203.0208,119578.284059606,"q5",39.9749294415914
"691","Nebraska",2012,0.272785030692951,12839,27862.6724,27862.6724,"q1",9.08410413849998
"692","Nebraska",2012,0.272785030692951,31394,40324.2104,39920.968296,"q2",13.0154863863891
"693","Nebraska",2012,0.272785030692951,50686,53280.7176,52215.103248,"q3",17.0237595553598
"694","Nebraska",2012,0.272785030692951,76691,70745.6756,68623.305332,"q4",22.3733475028752
"695","Nebraska",2012,0.272785030692951,153997,122664.3852,118096.940017762,"q5",38.5033024168759
"696","Nebraska",2011,0.280753041214976,12255,27470.458,27470.458,"q1",8.91883854182834
"697","Nebraska",2011,0.280753041214976,30412,39664.6992,39268.052208,"q2",12.7491655761705
"698","Nebraska",2011,0.280753041214976,50177,52938.8732,51880.095736,"q3",16.8439200177871
"699","Nebraska",2011,0.280753041214976,76318,70495.1688,68380.313736,"q4",22.2010487648568
"700","Nebraska",2011,0.280753041214976,158496,125685.9136,121005.96090133,"q5",39.2870270993572
"701","Nevada",2015,0.298310673231895,12783,27825.0628,27825.0628,"q1",8.35102118145411
"702","Nevada",2015,0.298310673231895,32493,41062.2988,41062.2988,"q2",12.3238581527298
"703","Nevada",2015,0.298310673231895,52998,54833.4568,54833.4568,"q3",16.4569389287829
"704","Nevada",2015,0.298310673231895,81157,73745.0412,73745.0412,"q4",22.1327946504547
"705","Nevada",2015,0.298310673231895,173448,135727.6768,135727.6768,"q5",40.7353870865785
"706","Nevada",2014,0.287342736880634,12513,27643.7308,27643.7308,"q1",8.60421226444532
"707","Nevada",2014,0.287342736880634,31734,40552.5544,40552.5544,"q2",12.6221307987512
"708","Nevada",2014,0.287342736880634,51569,53873.7404,53873.7404,"q3",16.768398637467
"709","Nevada",2014,0.287342736880634,78243,71787.9988,71787.9988,"q4",22.3442770508728
"710","Nevada",2014,0.287342736880634,161083,127423.3428,127423.3428,"q5",39.6609812484638
"711","Nevada",2013,0.288734543090776,13056,28008.4096,28008.4096,"q1",8.64311957771525
"712","Nevada",2013,0.288734543090776,32119,40811.1204,40811.1204,"q2",12.5939101418216
"713","Nevada",2013,0.288734543090776,51778,54014.1048,54014.1048,"q3",16.66822119988
"714","Nevada",2013,0.288734543090776,78111,71699.3476,71699.3476,"q4",22.12571309122
"715","Nevada",2013,0.288734543090776,164207,129521.4212,129521.4212,"q5",39.9690359893631
"716","Nevada",2012,0.29060339559867,12323,27516.1268,27516.1268,"q1",8.65354818540679
"717","Nevada",2012,0.29060339559867,30731,39878.9396,39878.9396,"q2",12.541529842475
"718","Nevada",2012,0.29060339559867,49736,52642.6976,52642.6976,"q3",16.555604776883
"719","Nevada",2012,0.29060339559867,75509,69951.8444,69951.8444,"q4",21.9991592775143
"720","Nevada",2012,0.29060339559867,161920,127985.472,127985.472,"q5",40.2501579177209
"721","Nevada",2011,0.291656867508876,11865,27208.534,27208.534,"q1",8.58621024995603
"722","Nevada",2011,0.291656867508876,30457,39694.9212,39694.9212,"q2",12.5265455051212
"723","Nevada",2011,0.291656867508876,49234,52305.5544,52305.5544,"q3",16.5060891306718
"724","Nevada",2011,0.291656867508876,75860,70187.576,70187.576,"q4",22.1491273462498
"725","Nevada",2011,0.291656867508876,161182,127489.8312,127489.8312,"q5",40.2320277680012
"726","New.Hampshire",2015,0.305850559587086,17417,30937.2572,30937.2572,"q1",7.78578728142964
"727","New.Hampshire",2015,0.305850559587086,43145,48216.182,48216.182,"q2",12.1342669179702
"728","New.Hampshire",2015,0.305850559587086,70240,66413.184,66413.184,"q3",16.7137933386818
"729","New.Hampshire",2015,0.305850559587086,104852,89658.6032,89658.6032,"q4",22.5638235462356
"730","New.Hampshire",2015,0.305850559587086,213023,162306.2468,162130.314943781,"q5",40.8023289156827
"731","New.Hampshire",2014,0.306684825323136,16891,30583.9956,30583.9956,"q1",7.90480647933339
"732","New.Hampshire",2014,0.306684825323136,40716,46584.8656,46584.8656,"q2",12.0404263801867
"733","New.Hampshire",2014,0.306684825323136,66715,64045.794,64045.794,"q3",16.5534161725177
"734","New.Hampshire",2014,0.306684825323136,100866,86981.6056,86981.6056,"q4",22.4814562662866
"735","New.Hampshire",2014,0.306684825323136,207921,158879.7436,158707.525901925,"q5",41.0198947016755
"736","New.Hampshire",2013,0.294695802527066,12235,27457.026,27457.026,"q1",8.46835644169018
"737","New.Hampshire",2013,0.294695802527066,31465,40371.894,40371.894,"q2",12.4515884793252
"738","New.Hampshire",2013,0.294695802527066,51163,53601.0708,53601.0708,"q3",16.5317603294206
"739","New.Hampshire",2013,0.294695802527066,77728,71442.1248,71442.1248,"q4",22.034337504656
"740","New.Hampshire",2013,0.294695802527066,167155,131501.298,131358.757168033,"q5",40.513957244908
"741","New.Hampshire",2012,0.294561043384352,15700,29784.12,29784.12,"q1",8.12441924726361
"742","New.Hampshire",2012,0.294561043384352,39093,45494.8588,45494.8588,"q2",12.4099455174858
"743","New.Hampshire",2012,0.294561043384352,63656,61991.3696,61991.3696,"q3",16.909812220152
"744","New.Hampshire",2012,0.294561043384352,95877,83630.9932,83630.9932,"q4",22.8126011720961
"745","New.Hampshire",2012,0.294561043384352,188530,145856.748,145698.646578005,"q5",39.7432218430024
"746","New.Hampshire",2011,0.296709540739606,15292,29510.1072,29510.1072,"q1",8.11396664369069
"747","New.Hampshire",2011,0.296709540739606,37675,44542.53,44542.53,"q2",12.2472141560229
"748","New.Hampshire",2011,0.296709540739606,62908,61489.0128,61489.0128,"q3",16.9067430162595
"749","New.Hampshire",2011,0.296709540739606,94885,82964.766,82964.766,"q4",22.8116197397481
"750","New.Hampshire",2011,0.296709540739606,187770,145346.332,145188.783843429,"q5",39.9204564442788
"751","New.Jersey",2015,0.339845696696064,14926,29264.3016,29849.587632,"q1",7.01332269315761
"752","New.Jersey",2015,0.339845696696064,41541,47138.9356,47138.9356,"q2",11.0755488769419
"753","New.Jersey",2015,0.339845696696064,72710,68072.036,66710.59528,"q3",15.6740165900888
"754","New.Jersey",2015,0.339845696696064,116273,97328.9468,95382.367864,"q4",22.4106052423504
"755","New.Jersey",2015,0.339845696696064,259855,193758.618,186531.150286535,"q5",43.8265065974613
"756","New.Jersey",2014,0.333469897384439,15029,29333.4764,29920.145928,"q1",7.13889411494851
"757","New.Jersey",2014,0.333469897384439,41665,47222.214,47222.214,"q2",11.2671370798349
"758","New.Jersey",2014,0.333469897384439,72381,67851.0796,66494.058008,"q3",15.8653651133474
"759","New.Jersey",2014,0.333469897384439,114915,96416.914,94488.57572,"q4",22.5448077278968
"760","New.Jersey",2014,0.333469897384439,251284,188002.3344,180989.584123612,"q5",43.1837959639724
"761","New.Jersey",2013,0.292175785956502,15675,29767.33,30362.6766,"q1",8.32061504709383
"762","New.Jersey",2013,0.292175785956502,39590,45828.644,45828.644,"q2",12.5589225837325
"763","New.Jersey",2013,0.292175785956502,64232,62378.2112,61130.646976,"q3",16.7522971629941
"764","New.Jersey",2013,0.292175785956502,96056,83751.2096,82076.185408,"q4",22.4922312453135
"765","New.Jersey",2013,0.292175785956502,196410,151148.956,145510.888332662,"q5",39.8759339608661
"766","New.Jersey",2012,0.326376937210497,14554,29014.4664,29594.755728,"q1",7.3456519454598
"767","New.Jersey",2012,0.326376937210497,40106,46175.1896,46175.1896,"q2",11.4610464919738
"768","New.Jersey",2012,0.326376937210497,69602,65984.7032,64665.009136,"q3",16.0503656299357
"769","New.Jersey",2012,0.326376937210497,109323,92661.3268,90808.100264,"q4",22.5392871797438
"770","New.Jersey",2012,0.326376937210497,236831,178295.6996,171645.020390941,"q5",42.6036487528869
"771","New.Jersey",2011,0.322859436523094,14559,29017.8244,29598.180888,"q1",7.48062280995663
"772","New.Jersey",2011,0.322859436523094,39315,45643.954,45643.954,"q2",11.5360198899063
"773","New.Jersey",2011,0.322859436523094,67962,64883.2792,63585.613616,"q3",16.0705819523451
"774","New.Jersey",2011,0.322859436523094,107295,91299.322,89473.33556,"q4",22.6134260549911
"775","New.Jersey",2011,0.322859436523094,230209,173848.3644,167363.57702017,"q5",42.2993492928009
"776","New.Mexico",2015,0.296715227262886,9407,25557.7412,26068.896024,"q1",8.64557461898021
"777","New.Mexico",2015,0.296715227262886,25761,36541.0876,36541.0876,"q2",12.1186067570198
"778","New.Mexico",2015,0.296715227262886,45230,49616.468,49120.30332,"q3",16.2904193284223
"779","New.Mexico",2015,0.296715227262886,73526,68620.0616,67247.660368,"q4",22.3022357804538
"780","New.Mexico",2015,0.296715227262886,159814,126571.0824,122550.836752499,"q5",40.6431635151239
"781","New.Mexico",2014,0.293484929268733,8938,25242.7608,25747.616016,"q1",8.65929184474198
"782","New.Mexico",2014,0.293484929268733,25437,36323.4892,36323.4892,"q2",12.2161093907364
"783","New.Mexico",2014,0.293484929268733,44929,49414.3164,48920.173236,"q3",16.4525545542787
"784","New.Mexico",2014,0.293484929268733,72721,68079.4236,66717.835128,"q4",22.4381630230822
"785","New.Mexico",2014,0.293484929268733,155325,123556.27,119631.783085057,"q5",40.2338811871607
"786","New.Mexico",2013,0.334807882553123,14594,29041.3304,29622.157008,"q1",7.15628421948642
"787","New.Mexico",2013,0.334807882553123,40420,46386.072,46386.072,"q2",11.2062033486593
"788","New.Mexico",2013,0.334807882553123,70223,66401.7668,65737.749132,"q3",15.8812883413871
"789","New.Mexico",2013,0.334807882553123,111548,94155.6368,92272.524064,"q4",22.2917057550215
"790","New.Mexico",2013,0.334807882553123,248028,185815.6048,179913.590198639,"q5",43.4645183354457
"791","New.Mexico",2012,0.287124461179136,9079,25337.4564,25844.205528,"q1",8.90643805142902
"792","New.Mexico",2012,0.287124461179136,24885,35952.766,35952.766,"q2",12.3900532678245
"793","New.Mexico",2012,0.287124461179136,43132,48207.4512,47725.376688,"q3",16.4471339810491
"794","New.Mexico",2012,0.287124461179136,70677,66706.6732,65372.539736,"q4",22.5287047339282
"795","New.Mexico",2012,0.287124461179136,148632,119061.2512,115279.538443447,"q5",39.7276699657692
"796","New.Mexico",2011,0.292393646826358,8942,25245.4472,25750.356144,"q1",8.8720906632056
"797","New.Mexico",2011,0.292393646826358,24334,35582.7144,35582.7144,"q2",12.2597554159774
"798","New.Mexico",2011,0.292393646826358,42241,47609.0556,47132.965044,"q3",16.2393070122063
"799","New.Mexico",2011,0.292393646826358,69053,65615.9948,64303.674904,"q4",22.1553453682433
"800","New.Mexico",2011,0.292393646826358,152001,121323.8716,117470.291797337,"q5",40.4735015403674
"801","New.York",2015,0.34557283713892,11681,27084.9596,27626.658792,"q1",7.20655836187725
"802","New.York",2015,0.34557283713892,33823,41955.5268,41955.5268,"q2",10.9443184846899
"803","New.York",2015,0.34557283713892,60867,60118.2772,58314.728884,"q3",15.2117018646239
"804","New.York",2015,0.34557283713892,99333,85952.0428,82513.961088,"q4",21.5241980844435
"805","New.York",2015,0.34557283713892,243837,183000.9292,172943.527532841,"q5",45.1132232043655
"806","New.York",2014,0.340726856855519,11374,26878.7784,27416.353968,"q1",7.35776775206686
"807","New.York",2014,0.340726856855519,32698,41199.9768,41199.9768,"q2",11.0568991427074
"808","New.York",2014,0.340726856855519,58923,58812.6868,57048.306196,"q3",15.3101389093856
"809","New.York",2014,0.340726856855519,96165,83824.414,80471.43744,"q4",21.5962395309594
"810","New.York",2014,0.340726856855519,233656,176163.3696,166481.747900849,"q5",44.6789546648807
"811","New.York",2013,0.287060475982162,9075,25334.77,25841.4654,"q1",8.93142176950565
"812","New.York",2013,0.287060475982162,25054,36066.2664,36066.2664,"q2",12.4653548815289
"813","New.York",2013,0.287060475982162,44213,48933.4508,47465.447276,"q3",16.4051814608079
"814","New.York",2013,0.287060475982162,71438,67217.7608,64529.050368,"q4",22.3027663602344
"815","New.York",2013,0.287060475982162,153220,122142.552,115429.817198674,"q5",39.8952755279231
"816","New.York",2012,0.329018314613205,11153,26730.3548,27264.961896,"q1",7.65371543619612
"817","New.York",2012,0.329018314613205,31647,40494.1252,40494.1252,"q2",11.3673553735635
"818","New.York",2012,0.329018314613205,56735,57343.226,55622.92922,"q3",15.6142551602104
"819","New.York",2012,0.329018314613205,91802,80894.2232,77658.454272,"q4",21.7999831608031
"820","New.York",2012,0.329018314613205,215867,164216.2772,155191.246194387,"q5",43.564690869227
"821","New.York",2011,0.329085929098571,11024,26643.7184,27176.592768,"q1",7.71273280647591
"822","New.York",2011,0.329085929098571,30853,39960.8748,39960.8748,"q2",11.3409194698
"823","New.York",2011,0.329085929098571,55513,56522.5308,54826.854876,"q3",15.5598932466595
"824","New.York",2011,0.329085929098571,90138,79776.6808,76585.613568,"q4",21.7350415967347
"825","New.York",2011,0.329085929098571,213691,162754.8756,153810.1605958,"q5",43.6514128803299
"826","North.Carolina",2015,0.304204311744567,11233,26784.0828,26784.0828,"q1",8.54156032014624
"827","North.Carolina",2015,0.304204311744567,28682,38502.8312,37732.774576,"q2",12.0331456743923
"828","North.Carolina",2015,0.304204311744567,47962,51451.2792,49907.740824,"q3",15.9157952831008
"829","North.Carolina",2015,0.304204311744567,76534,70640.2344,68521.027368,"q4",21.8516531938948
"830","North.Carolina",2015,0.304204311744567,173167,135538.9572,130628.028379355,"q5",41.6578455284658
"831","North.Carolina",2014,0.299176989298384,10851,26527.5316,26527.5316,"q1",8.67710046095029
"832","North.Carolina",2014,0.299176989298384,27952,38012.5632,37252.311936,"q2",12.1851538222776
"833","North.Carolina",2014,0.299176989298384,46677,50588.2732,49070.625004,"q3",16.0508994678316
"834","North.Carolina",2014,0.299176989298384,73845,68834.302,66769.27294,"q4",21.8400904291068
"835","North.Carolina",2014,0.299176989298384,166170,130839.772,126099.106877033,"q5",41.2467558198336
"836","North.Carolina",2013,0.345757197073124,11373,26878.1068,26878.1068,"q1",7.25982675048125
"837","North.Carolina",2013,0.345757197073124,32129,40817.8364,40001.479672,"q2",10.8044742266452
"838","North.Carolina",2013,0.345757197073124,57786,58049.0776,56307.605272,"q3",15.2087891476495
"839","North.Carolina",2013,0.345757197073124,94622,82788.1352,80304.491144,"q4",21.6903927545595
"840","North.Carolina",2013,0.345757197073124,228957,173007.5212,166739.008887369,"q5",45.0365171206646
"841","North.Carolina",2012,0.291373962809477,10188,26082.2608,26082.2608,"q1",8.84084367596811
"842","North.Carolina",2012,0.291373962809477,26845,37269.102,36523.71996,"q2",12.3800808951039
"843","North.Carolina",2012,0.291373962809477,45159,49568.7844,48081.720868,"q3",16.2977811289089
"844","North.Carolina",2012,0.291373962809477,71242,67086.1272,65073.543384,"q4",22.0573296506288
"845","North.Carolina",2012,0.291373962809477,155602,123742.3032,119258.797825076,"q5",40.4239646493903
"846","North.Carolina",2011,0.291640178150854,10026,25973.4616,25973.4616,"q1",8.8892161445893
"847","North.Carolina",2011,0.291640178150854,26196,36833.2336,36096.568928,"q2",12.3537712539271
"848","North.Carolina",2011,0.291640178150854,44172,48905.9152,47438.737744,"q3",16.2355407194897
"849","North.Carolina",2011,0.291640178150854,70030,66272.148,64283.98356,"q4",22.0006956831686
"850","North.Carolina",2011,0.291640178150854,154272,122849.0752,118397.933797908,"q5",40.5207761988253
"851","North.Dakota",2015,0.315558853773235,14084,28698.8144,28698.8144,"q1",7.82761585137719
"852","North.Dakota",2015,0.315558853773235,35836,43307.4576,43307.4576,"q2",11.812130524549
"853","North.Dakota",2015,0.315558853773235,60221,59684.4236,59087.579364,"q3",16.1161665566628
"854","North.Dakota",2015,0.315558853773235,93389,81960.0524,81140.451876,"q4",22.1310984642099
"855","North.Dakota",2015,0.315558853773235,203770,156091.932,154401.144192576,"q5",42.1129886032011
"856","North.Dakota",2014,0.312726115968746,13532,28328.0912,28328.0912,"q1",7.89288847811154
"857","North.Dakota",2014,0.312726115968746,35627,43167.0932,43167.0932,"q2",12.0273918262395
"858","North.Dakota",2014,0.312726115968746,58681,58650.1596,58063.658004,"q3",16.177933557937
"859","North.Dakota",2014,0.312726115968746,89077,79064.1132,78273.472068,"q4",21.8088745007748
"860","North.Dakota",2014,0.312726115968746,198762,152728.5592,151074.203446746,"q5",42.0929116369372
"861","North.Dakota",2013,0.301727991251984,10544,26321.3504,26321.3504,"q1",8.52142663349866
"862","North.Dakota",2013,0.301727991251984,27466,37686.1656,37686.1656,"q2",12.2007378184624
"863","North.Dakota",2013,0.301727991251984,45940,50093.304,49592.37096,"q3",16.0553217937059
"864","North.Dakota",2013,0.301727991251984,72486,67921.5976,67242.381624,"q4",21.7694386102103
"865","North.Dakota",2013,0.301727991251984,164092,129444.1872,128042.04776425,"q5",41.4530751441227
"866","North.Dakota",2012,0.301278462920085,13063,28013.1108,28013.1108,"q1",8.31691720028627
"867","North.Dakota",2012,0.301278462920085,33124,41486.0784,41486.0784,"q2",12.3169569235197
"868","North.Dakota",2012,0.301278462920085,53758,55343.8728,54790.434072,"q3",16.2669368210462
"869","North.Dakota",2012,0.301278462920085,82436,74604.0176,73857.977424,"q4",21.927971056182
"870","North.Dakota",2012,0.301278462920085,180095,140191.802,138673.244400736,"q5",41.1712179989658
"871","North.Dakota",2011,0.285670669333955,11600,27030.56,27030.56,"q1",8.57485221696206
"872","North.Dakota",2011,0.285670669333955,30529,39743.2764,39743.2764,"q2",12.6076826283982
"873","North.Dakota",2011,0.285670669333955,51538,53852.9208,53314.391592,"q3",16.9128212267391
"874","North.Dakota",2011,0.285670669333955,78664,72070.7424,71350.034976,"q4",22.6342334599903
"875","North.Dakota",2011,0.285670669333955,157695,125147.962,123792.359275616,"q5",39.2704104679104
"876","Ohio",2015,0.299078783087918,11536,26987.5776,26447.826048,"q1",8.33977479290883
"877","Ohio",2015,0.299078783087918,30449,39689.5484,38895.757432,"q2",12.2649724326593
"878","Ohio",2015,0.299078783087918,51110,53565.476,51958.51172,"q3",16.3840417557602
"879","Ohio",2015,0.299078783087918,79949,72933.7484,70745.735948,"q4",22.3082042468867
"880","Ohio",2015,0.299078783087918,171357,134323.3612,129080.948762078,"q5",40.7030067717849
"881","Ohio",2014,0.296116626337202,10926,26577.9016,26046.343568,"q1",8.44028673896493
"882","Ohio",2014,0.296116626337202,29102,38784.9032,38009.205136,"q2",12.3168378406141
"883","Ohio",2014,0.296116626337202,49254,52318.9864,50749.416808,"q3",16.4452883214293
"884","Ohio",2014,0.296116626337202,77313,71163.4108,69028.508476,"q4",22.3686062951387
"885","Ohio",2014,0.296116626337202,164665,129829.014,124762.008292904,"q5",40.4289808038529
"886","Ohio",2013,0.299034122915708,12924,27919.7584,27361.363232,"q1",8.21296429146018
"887","Ohio",2013,0.299034122915708,33420,41684.872,40851.17456,"q2",12.2621535732948
"888","Ohio",2013,0.299034122915708,56126,56934.2216,55226.194952,"q3",16.5770529504732
"889","Ohio",2013,0.299034122915708,86155,77101.698,74788.64706,"q4",22.4490454844015
"890","Ohio",2013,0.299034122915708,180406,140400.6696,134921.07014665,"q5",40.4987837003703
"891","Ohio",2012,0.289788681645241,10475,26275.01,25749.5098,"q1",8.66067512944642
"892","Ohio",2012,0.289788681645241,27716,37854.0656,37096.984288,"q2",12.4773221585968
"893","Ohio",2012,0.289788681645241,46943,50766.9188,49243.911236,"q3",16.5628596672661
"894","Ohio",2012,0.289788681645241,73366,68512.6056,66457.227432,"q4",22.3524432605815
"895","Ohio",2012,0.289788681645241,155377,123591.1932,118767.639034432,"q5",39.9466997841092
"896","Ohio",2011,0.286466723038609,10240,26117.184,25594.84032,"q1",8.75881617904532
"897","Ohio",2011,0.286466723038609,27124,37456.4784,36707.348832,"q2",12.5616302668765
"898","Ohio",2011,0.286466723038609,45940,50093.304,48590.50488,"q3",16.6281678248393
"899","Ohio",2011,0.286466723038609,71861,67501.8476,65476.792172,"q4",22.4068280738585
"900","Ohio",2011,0.286466723038609,150854,120553.5464,115848.546425037,"q5",39.6445576553804
"901","Oklahoma",2015,0.296965778668343,11167,26739.7572,26739.7572,"q1",8.59899633923025
"902","Oklahoma",2015,0.296965778668343,28965,38692.894,38305.96506,"q2",12.3184683711945
