model,scenario,year,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
Nrao,SSP1,2021,48.44312375,33.25810267,48.18006473,29.44950689,40.74385981,42.51269079,31.31522408,34.7837089,27.335741,16.91235872,38.81810267,27.356953,48.94647044,45.05135332,37.43810267,38.399216,40.74385981,42.10855375,32.92228775,38.389915,52.84592411,52.335609,56.665577,46.05728409,44.35509702,43.45915653,66.04592411,61.82592411,28.676462,31.67216784,54.775311,44.719063,48.66971282,48.28650996,47.80085357,45.57253067,54.010063,61.51592411,52.77592411,43.030716,26.45810267,32.43920833,27.671978,30.25082,50.19933089,24.37393,51.001499,40.35293349,38.298943,36.20810267,49.35417559,31.985638,34.847904,38.62810267,25.82242,48.24393187,28.445705,47.60526044,33.568817,41.98116979,48.23328734,40.11602566,52.91592411,56.24592411,49.35417559,33.161114,53.687466,43.47479185,54.28592411,56.98592411,31.77715129,60.2568332,27.115255,40.47288682,35.566509,31.628338,44.95363257,36.35810267,27.30235872,36.910046,31.406788,60.916519,39.11810267,32.26115389,27.69098821,54.09592411,27.98102845,37.15810267,38.10810267,40.74385981,42.56232165,42.10855375,41.73986733,40.74385981,41.81076856,42.66631013,59.76592411,37.431137,27.515274,36.43116979,43.28095022,45.68492987,30.82468508,45.56524458,41.95257103,54.506603,44.45116979,38.49810267,27.736706,42.88846733,30.08810267,39.33810267,51.09488457,42.44887968,41.26364737,51.69129832,51.84592411,66.55592411,41.52622837,36.90810267,48.44617782,45.01226502,26.88339,25.81235872,38.20810267,32.872311,40.74385981,35.04810267,53.113163,47.380108,42.327126,49.41482949,36.906059,56.20116979,36.153522,52.18592411,39.91810267,41.52622837,45.25938218,27.48235872,41.44116979,56.92592411,40.74385981,40.38292182,45.0998018,52.88592411,45.49435406,39.44810267,41.70441671,44.97317672,29.87226485,36.27810267,57.19592411,29.623659,25.14235872,27.51235872,57.03592411,40.57284792,48.81873615,51.58085133,38.671562,30.93028473,41.17116979,37.01810267,37.55810267,39.72810267,41.26482906,40.44116979,39.25810267,42.66158338,48.45682234,24.82235872,42.37088832,41.711285,35.32134106,48.44312375,45.9774939,45.64503477,42.23617597,48.14813115,41.32155004,68.96592411,61.20592411,44.62572515
Nrao,SSP1,2022,48.34548308,33.2490705,48.12050013,29.47997693,40.68360349,42.39790804,31.34330006,34.79708106,27.380274,16.92830822,38.8090705,27.354563,48.8876179,44.97359503,37.4290705,38.71843,40.68360349,42.02780224,32.93856751,38.570393,52.78829072,51.989243,56.632824,45.94756436,44.26028471,43.330849,65.98829072,61.76829072,28.769741,31.68639786,54.71117,44.487328,48.61060315,48.22704427,47.74093665,45.51131877,54.003815,61.45829072,52.71829072,42.618187,26.4490705,32.45045673,27.748934,30.324268,50.14164237,24.409164,51.057793,40.25461468,38.159866,36.1990705,49.29611742,31.986082,34.800125,38.6190705,25.880316,48.18442662,28.450422,47.54516181,33.566113,42.03655657,48.1737722,40.06635268,52.85829072,56.18829072,49.29611742,33.218395,53.46825,43.34698071,54.22829072,56.92829072,31.78730897,60.19919981,27.166,40.34993721,35.667713,31.687771,44.87277182,36.3490705,27.31830822,36.893726,31.437185,60.856236,39.1090705,32.30333578,27.70746346,54.03829072,28.02050518,37.1490705,38.0990705,40.68360349,42.44335963,42.02780224,41.69016186,40.68360349,41.7550927,42.53859153,59.70829072,37.626877,27.534096,36.48655657,43.20107758,45.56259945,30.87043137,45.43886073,41.88495439,54.298279,44.50655657,38.4890705,27.728994,42.7420415,30.0790705,39.3290705,51.03616115,42.33947028,41.25404304,51.63344052,51.78829072,66.49829072,41.48986535,36.8990705,48.38686047,44.93326574,26.896397,25.82830822,38.1990705,32.884434,40.68360349,35.0390705,52.956799,47.371132,42.174561,49.3564121,36.923332,56.25655657,36.10202,52.12829072,39.9090705,41.48986535,45.12263955,27.49830822,41.49655657,56.86829072,40.68360349,40.27844531,44.95765459,52.82829072,45.43066021,39.4390705,41.65769644,44.89293646,29.90743112,36.2690705,57.13829072,29.914968,25.15830822,27.52830822,56.97829072,40.42937266,48.75976494,51.52283322,38.358101,30.97329263,41.22655657,37.0090705,37.5490705,39.7190705,41.25512522,40.49655657,39.2490705,42.53426281,48.39751488,24.83830822,42.26804635,41.873276,35.35036201,48.34548308,45.86507188,45.52135321,42.14467775,48.08853689,41.30706989,68.90829072,61.14829072,44.53445397
Nrao,SSP1,2023,48.23572285,33.23640067,48.05353718,29.50796644,40.6164934,42.27325441,31.36930295,34.80780355,27.418804,16.941076,38.79640067,27.346998,48.82093777,44.88784847,37.41640067,39.02829,40.6164934,41.93918574,32.95208144,38.746223,52.72209483,51.602448,56.595654,45.82811198,44.15596936,43.19179433,65.92209483,61.70209483,28.865885,31.69828913,54.637096,44.236275,48.54382089,48.16012059,47.67383376,45.44302167,53.994209,61.39209483,52.65209483,42.171387,26.43640067,32.45930917,27.816267,30.392561,50.07542458,24.439844,51.11573,40.14739542,38.00626,36.18640067,49.23053183,31.982828,34.745136,38.60640067,25.931215,48.11748723,28.450462,47.47798673,33.558094,42.08761514,48.10682889,40.01064656,52.79209483,56.12209483,49.23053183,33.270439,53.217541,43.20844952,54.16209483,56.86209483,31.79504976,60.13300392,27.210136,40.21663536,35.768009,31.738949,44.78375349,36.33640067,27.331076,36.871017,31.464895,60.784843,39.09640067,32.34371524,27.72078238,53.97209483,28.05793631,37.13640067,38.08640067,40.6164934,42.31428039,41.93918574,41.63442134,40.6164934,41.69302988,42.40023958,59.64209483,37.810738,27.548141,36.53761514,43.11271846,45.42984811,30.91443482,45.30183473,41.81024695,54.045868,44.55761514,38.47640067,27.712303,42.58387967,30.06640067,39.31640067,50.9695323,42.22050673,41.24076732,51.56715549,51.72209483,66.43209483,41.44807318,36.88640067,48.31999572,44.84621048,26.90485,25.841076,38.18640067,32.891201,40.6164934,35.02640067,52.789494,47.353359,42.006565,49.2899048,36.930504,56.30761514,36.04179,52.06209483,39.89640067,41.44807318,44.97468942,27.511076,41.54761514,56.80209483,40.6164934,40.16470541,44.80400491,52.76209483,45.35974569,39.42640067,41.60511707,44.80457249,29.94034365,36.25640067,57.07209483,30.203447,25.171076,27.541076,56.91209483,40.2743353,48.69303767,51.45648453,38.023926,31.01451394,41.27761514,36.99640067,37.53640067,39.70640067,41.24174413,40.54761514,39.23640067,42.39633234,48.33065406,24.851076,42.15603733,42.026592,35.37610809,48.23572285,45.74276972,45.38717699,42.04468111,48.02156215,41.28863096,68.84209483,61.08209483,44.43445702
Nrao,SSP1,2024,48.11392657,33.19164417,47.97899389,29.53334135,40.5375591,42.15374686,31.39310809,34.81581006,27.451105,16.95057383,38.75164417,27.333906,48.74624463,44.79968326,37.37164417,39.328083,40.5375591,41.84373358,32.96275985,38.916615,52.64714511,51.174126,56.553497,45.71494752,44.04158304,43.06409107,65.84714511,61.62714511,28.964451,31.70776211,54.553173,43.965981,48.46918186,48.08555649,47.59936461,45.36779854,53.980659,61.31714511,52.57714511,41.69051,26.39164417,32.46569583,27.873816,30.455328,50.00048646,24.465998,51.174725,40.03952561,37.837605,36.14164417,49.15459418,31.975536,34.683346,38.56164417,25.975094,48.04293145,28.445606,47.40355583,33.5448,42.13423029,48.03227519,39.93716262,52.71714511,56.04714511,49.15459418,33.317062,52.934296,43.08113453,54.08714511,56.78714511,31.80030741,60.0580542,27.247173,40.09135497,35.865856,31.782024,44.69316165,36.29164417,27.34057383,36.842056,31.489607,60.702095,39.05164417,32.38212161,27.73085507,53.89714511,28.09315933,37.09164417,38.04164417,40.5375591,42.19181867,41.84373358,41.56091443,40.5375591,41.61530273,42.27158817,59.56714511,37.98254,27.55756,36.58423029,43.00899561,45.30681997,30.95651313,45.17563612,41.72407932,53.750011,44.60423029,38.43164417,27.686588,42.44200483,30.02164417,39.27164417,50.89481198,42.1047974,41.19560638,51.492253,51.64714511,66.35714511,41.38711271,36.84164417,48.24540039,44.75707461,26.908279,25.85057383,38.14164417,32.892612,40.5375591,34.98164417,52.611206,47.325996,41.822514,49.21512008,36.927532,56.35423029,35.972569,51.98714511,39.85164417,41.38711271,44.84038849,27.52057383,41.59423029,56.72714511,40.5375591,40.05248295,44.66547668,52.68714511,45.28258125,39.38164417,41.53372029,44.71446597,29.97085352,36.21164417,56.99714511,30.488089,25.18057383,27.55057383,56.83714511,40.13454611,48.6183695,51.38161577,37.668835,31.05377532,41.32423029,36.95164417,37.49164417,39.66164417,41.19651285,40.59423029,39.19164417,42.26796229,48.25605665,24.86057383,42.04497027,42.1712,35.3984948,48.11392657,45.62749162,45.26309202,41.94163251,47.94702511,41.24002349,68.76714511,61.00714511,44.33572245
Nrao,SSP1,2025,47.97956242,33.13880367,47.89672522,29.55602168,40.45076478,42.02619534,31.4146369,34.82107351,27.477064,16.9567675,38.69880367,27.315109,48.66338815,44.70403043,37.31880367,39.617226,40.45076478,41.74022455,32.97057339,39.080891,52.56328222,50.703213,56.505844,45.59404206,43.91723231,42.92849945,65.76328222,61.54328222,29.065069,31.71477716,54.45956,43.676582,48.38653765,48.00320618,47.51738679,45.28521897,53.962639,61.23328222,52.49328222,41.175858,26.33880367,32.46958545,27.921474,30.512352,49.91666909,24.487736,51.23428,39.92360559,37.653454,36.08880367,49.0704005,31.963966,34.615231,38.50880367,26.012003,47.9606138,28.435722,47.32172802,33.526367,42.17634243,47.9499657,39.85561006,52.63328222,55.96328222,49.0704005,33.358112,52.617508,42.9459351,54.00328222,56.70328222,31.80305371,59.97419131,27.276777,39.9580337,35.959873,31.817287,44.59505758,36.23880367,27.3467675,36.807053,31.51111,60.607811,38.99880367,32.41843668,27.73764568,53.81328222,28.12606588,37.03880367,37.98880367,40.45076478,42.06131456,41.74022455,41.47933893,40.45076478,41.52950924,42.13489769,59.48328222,38.14225,27.562517,36.62634243,42.89553502,45.17595085,30.99653816,45.04156439,41.62984987,53.411377,44.64634243,38.37880367,27.651928,42.292098,29.96880367,39.21880367,50.81184892,41.98104206,41.14236166,51.40857537,51.56328222,66.27328222,41.31842218,36.78880367,48.16292763,44.66044129,26.906397,25.8567675,38.08880367,32.888737,40.45076478,34.92880367,52.422024,47.288345,41.621876,49.13190439,36.914471,56.39634243,35.894196,51.90328222,39.79880367,41.31842218,44.69813232,27.5267675,41.63634243,56.64328222,40.45076478,39.93221262,44.51895038,52.60328222,45.19804069,39.32880367,41.45425377,44.61685215,29.99886597,36.15880367,56.91328222,30.767984,25.1867675,27.5567675,56.75328222,39.9867238,48.535611,51.29807047,37.292778,31.09095624,41.36634243,36.89880367,37.43880367,39.60880367,41.14319783,40.63634243,39.13880367,42.131553,48.17357572,24.8667675,41.92585471,42.30719,35.41748293,47.97956242,45.50445109,45.13115536,41.83053112,47.86478093,41.18333408,68.68328222,60.92328222,44.22939312
Nrao,SSP1,2026,47.83260188,33.08136967,47.80782622,29.57587625,40.35712212,41.88932018,31.4338331,34.82361226,27.496647,16.95953117,38.64136967,27.290398,48.57294579,44.60156488,37.26136967,39.894222,40.35712212,41.62891409,32.97553249,39.237492,52.47019739,50.190689,56.452763,45.46449639,43.78342447,42.7832048,65.67019739,61.45019739,29.167217,31.71934009,54.356361,43.37442,48.29665261,47.91409282,47.42925143,45.19677276,53.939613,61.14019739,52.40019739,40.628777,26.28136967,32.47099721,27.957848,30.563402,49.82370376,24.505154,51.293606,39.79909835,37.453659,36.03136967,48.97861478,31.948214,34.540436,38.45136967,26.041924,47.87158618,28.420652,47.23398654,33.502934,42.213855,47.86095952,39.76764617,52.54019739,55.87019739,48.97861478,33.393505,52.263435,42.80106103,53.91019739,56.61019739,31.80331273,59.88110648,27.298359,39.8150235,36.051289,31.844894,44.4899634,36.18136967,27.34953117,36.766403,31.529425,60.501774,38.94136967,32.45254088,27.74102816,53.72019739,28.15652146,36.98136967,37.93136967,40.35712212,41.92129988,41.62891409,41.39135063,40.35712212,41.43703591,41.98830496,59.39019739,38.291584,27.562822,36.663855,42.77425806,45.03572046,31.03437312,44.89789962,41.52840647,53.029194,44.683855,38.32136967,27.608618,42.13145217,29.91136967,39.16136967,50.72112672,41.84820343,41.08449784,51.31597696,51.47019739,66.18019739,41.24443062,36.73136967,48.07349273,44.55692428,26.898981,25.85953117,38.03136967,32.879681,40.35712212,34.87136967,52.221294,47.240227,41.404877,49.04051886,36.891724,56.433855,35.80658,51.81019739,39.74136967,41.24443062,44.54569083,27.52953117,41.673855,56.55019739,40.35712212,39.80307964,44.36192971,52.51019739,45.10749158,39.27136967,41.368508,44.51228369,30.02424808,36.10136967,56.82019739,31.042223,25.18953117,27.55953117,56.66019739,39.82829447,48.44542586,51.20581951,36.897408,31.12593341,41.403855,36.84136967,37.38136967,39.55136967,41.08525926,40.673855,39.08136967,41.98525927,48.08411939,24.86953117,41.79794962,42.434593,35.43304804,47.83260188,45.37261583,44.98978018,41.71114759,47.77594623,41.12180748,68.59019739,60.83019739,44.11547844
Nrao,SSP1,2027,47.68052967,33.02484467,47.7163497,29.59394759,40.26174568,41.74774812,31.45158494,34.82453384,27.511488,16.96016722,38.58484467,27.266972,48.47958535,44.49598136,37.20484467,40.156448,40.26174568,41.51471073,32.97879308,39.389233,52.37361139,49.655464,56.40493,45.33031707,43.64552467,42.63239502,65.57361139,61.35361139,29.276129,31.72243508,54.249634,43.065609,48.20397248,47.82235465,47.33870706,45.10599326,53.919914,61.04361139,52.30361139,40.057331,26.22484467,32.47093596,27.979559,30.608681,49.72726363,24.518133,51.354939,39.67076697,37.248669,35.97484467,48.88421178,31.928316,34.45863,38.39484467,26.065008,47.77995267,28.405985,47.14392296,33.479046,42.248575,47.76935217,39.67843689,52.44361139,55.77361139,48.88421178,33.425922,51.900852,42.65069538,53.81361139,56.51361139,31.80209688,59.78452048,27.311649,39.66688346,36.158035,31.860964,44.38160413,36.12484467,27.35016722,36.727848,31.546204,60.389881,38.88484467,32.48522474,27.74229549,53.62361139,28.18540742,36.92484467,37.87484467,40.26174568,41.77636674,41.51471073,41.30211522,40.26174568,41.34299898,41.83632958,59.29361139,38.442928,27.565323,36.698575,42.65046148,44.89025839,31.07078715,44.74881096,41.42476648,52.617897,44.718575,38.26484467,27.563103,41.964432,29.85484467,39.10484467,50.6274247,41.71095274,41.02751269,51.21998472,51.37361139,66.08361139,41.16966807,36.67484467,47.98136208,44.45023047,26.890965,25.86016722,37.97484467,32.866379,40.26174568,34.81484467,52.01667,47.189621,41.179192,48.94600714,36.862492,56.468575,35.72266,51.71361139,39.68484467,41.16966807,44.3873342,27.53016722,41.708575,56.45361139,40.26174568,39.66979609,44.19873762,52.41361139,45.01449147,39.21484467,41.28167335,44.40447958,30.04795834,36.04484467,56.72361139,31.311174,25.19016722,27.56016722,56.56361139,39.66364721,48.35237941,51.11025138,36.490067,31.15949165,41.438575,36.78484467,37.32484467,39.49484467,41.02819409,40.708575,39.02484467,41.83360399,47.99196257,24.87016722,41.66598061,42.55032,35.4465582,47.68052967,45.23601878,44.84310925,41.58830149,47.68454821,41.06090109,68.49361139,60.73361139,43.99780498
Nrao,SSP1,2028,47.51536847,32.962714,47.6167583,29.60901937,40.15875905,41.59638134,31.46675597,34.8225676,27.519579,16.957344,38.522714,27.237419,48.377668,44.3819881,37.142714,40.405895,40.15875905,41.39206073,32.97903418,39.532379,52.26771167,49.075436,56.349983,45.18649994,43.49734265,42.47123325,65.46771167,61.24771167,29.38587,31.72289188,54.133656,42.738293,48.10289506,47.7224402,47.24026652,45.00743977,53.894047,60.93771167,52.19771167,39.454067,26.162714,32.46822417,27.990406,30.647532,49.62154401,24.526875,51.415012,39.53329306,37.027149,35.912714,48.78145222,31.90332,34.371204,38.332714,26.08112,47.68016744,28.385847,47.04607602,33.450359,42.27850479,47.66959925,39.58201205,52.33771167,55.66771167,48.78145222,33.452106,51.502438,42.4899968,53.70771167,56.40771167,31.79822598,59.67862076,27.316381,39.50862521,36.257072,31.869751,44.26471591,36.062714,27.347344,36.683861,31.559032,60.265976,38.822714,32.51538624,27.7401202,53.51771167,28.21157899,36.862714,37.812714,40.15875905,41.62147335,41.39206073,41.20566298,40.15875905,41.2415087,41.67404707,59.18771167,38.582203,27.563772,36.72850479,42.51741201,44.73467398,31.10468528,44.58944421,41.31320014,52.165947,44.74850479,38.202714,27.508886,41.78636367,29.792714,39.042714,50.52508562,41.56412019,40.96489922,51.11481807,51.26771167,65.97771167,41.08816801,36.612714,47.88096306,44.33507922,26.876944,25.857344,37.912714,32.847908,40.15875905,34.752714,51.801491,47.126583,40.935566,48.84266838,36.823132,56.49850479,35.629292,51.60771167,39.622714,41.08816801,44.21830146,27.527344,41.73850479,56.34771167,40.15875905,39.52712609,44.02466176,52.30771167,44.91362202,39.152714,41.18774012,44.28817035,30.06881773,35.982714,56.61771167,31.572353,25.187344,27.557344,56.45771167,39.48806867,48.25084972,51.00560836,36.062233,31.19053096,41.46850479,36.722714,37.262714,39.432714,40.96549664,40.73850479,38.962714,41.67165736,47.89153125,24.867344,41.5246899,42.657623,35.45647197,47.51536847,45.08968009,44.68626406,41.45658303,47.58505373,40.99417322,68.38771167,60.62771167,43.87120257
Nrao,SSP1,2029,47.33697246,32.89483967,47.50901726,29.62110179,40.04810239,41.43516781,31.47933573,34.81772903,27.520971,16.95111333,38.45483967,27.20178,48.26712443,44.25957574,37.07483967,40.642174,40.04810239,41.26088437,32.9762711,39.666336,52.15236972,48.449642,56.287487,45.03302776,43.33878939,42.29969761,65.35236972,61.13236972,29.496176,31.72071857,54.00869,42.393089,47.9933635,47.61430992,47.13391215,44.90110704,53.861511,60.82236972,52.08236972,38.819553,26.09483967,32.46287389,27.990578,30.679962,49.50641906,24.531569,51.473362,39.38661118,36.788784,35.84483967,48.67024795,31.873096,34.278664,38.26483967,26.090408,47.57219285,28.360207,46.94043688,33.417076,42.30365679,47.56166359,39.4782667,52.22236972,55.55236972,48.67024795,33.471954,51.067253,42.31894355,53.59236972,56.29236972,31.79171352,59.56327881,27.312529,39.34020332,36.347118,31.871668,44.13928862,35.99483967,27.34111333,36.634716,31.567799,60.129951,38.75483967,32.54299606,27.7345526,53.40236972,28.2350205,36.79483967,37.74483967,40.04810239,41.45657104,41.26088437,41.10188895,40.04810239,41.13246499,41.5014159,59.07236972,38.709545,27.558346,36.75365679,42.37511038,44.56894685,31.13603388,44.41977799,41.19361708,51.673954,44.77365679,38.13483967,27.446144,41.59722083,29.72483967,38.97483967,50.4140339,41.40764937,40.89651987,51.0003594,51.15236972,65.86236972,40.99985851,36.54483967,47.77224891,44.21146089,26.856905,25.85111333,37.84483967,32.824425,40.04810239,34.68483967,51.575981,47.050476,40.673588,48.73041214,36.773926,56.52365679,35.526474,51.49236972,39.55483967,40.99985851,44.03856867,27.52111333,41.76365679,56.23236972,40.04810239,39.37500922,43.83967686,52.19236972,44.80487735,39.08483967,41.08660093,44.16334605,30.08682296,35.91483967,56.50236972,31.825331,25.18111333,27.55111333,56.34236972,39.30153011,48.14077323,50.89178061,35.614086,31.2190209,41.49365679,36.65483967,37.19483967,39.36483967,40.89702947,40.76365679,38.89483967,41.4993775,47.78277818,24.86111333,41.37401573,42.756737,35.4628037,47.33697246,44.93358185,44.5192239,41.31592125,47.47742946,40.92149031,68.27236972,60.51236972,43.73565851
Nrao,SSP1,2030,47.14523885,32.813117,47.39301888,29.62082741,39.92832043,41.26827749,31.49300752,34.8359293,27.515633,16.94147883,38.373117,27.160015,48.14782551,44.13027189,36.993117,40.86483,39.92832043,41.12140157,32.99461905,39.790417,52.02741978,47.77705,56.216892,44.87436755,43.16962328,42.12396464,65.22741978,61.00741978,29.60673,31.73739801,53.874935,42.030357,47.87525645,47.49785313,47.01954685,44.78700093,53.821747,60.69741978,51.95741978,38.154305,26.013117,32.48020101,27.980083,30.705879,49.38172468,24.532295,51.529453,39.23298032,36.533211,35.763117,48.54972068,31.837458,34.181309,38.183117,26.092939,47.45591943,28.328964,46.8269139,33.379322,42.323991,47.445436,39.36381341,52.09741978,55.42741978,48.54972068,33.485302,50.594261,42.14366651,53.46741978,56.16741978,31.80927757,59.43832887,27.299946,39.16673572,36.426678,31.866985,44.00713519,35.913117,27.33147883,36.580612,31.57234,59.981636,38.673117,32.55360374,27.725257,53.27741978,28.24055195,36.713117,37.663117,39.92832043,41.28631489,41.12140157,40.9874095,39.92832043,41.0131772,41.32410752,58.94741978,38.825031,27.549164,36.773991,42.2215975,44.39870382,31.14560677,44.24581191,41.06471261,51.142502,44.793991,38.053117,27.374975,41.40484633,29.643117,38.893117,50.29413653,41.24508656,40.81433641,50.8764497,51.02741978,65.73741978,40.90080429,36.463117,47.65510451,44.08101721,26.830759,25.84147883,37.763117,32.795998,39.92832043,34.603117,51.340256,46.960583,40.392761,48.60909623,36.715004,56.543991,35.41412,51.36741978,39.473117,40.90080429,43.85508813,27.51147883,41.783991,56.10741978,39.92832043,39.21641917,43.65123224,52.06741978,44.68849158,39.003117,40.97452564,44.03176253,30.08957584,35.833117,56.37741978,32.069508,25.17147883,27.54147883,56.21741978,39.11153188,48.0220244,50.76861393,35.145695,31.22944915,41.513991,36.573117,37.113117,39.283117,40.81476587,40.783991,38.813117,41.32238967,47.66558794,24.85147883,41.21674208,42.847824,35.48179878,47.14523885,44.77243961,44.34773985,41.16778344,47.3615686,40.83538003,68.14741978,60.38741978,43.59394316
Nrao,SSP1,2031,46.94181681,32.69922417,47.27221404,29.61563243,39.79756014,41.10762161,31.50462687,34.8559831,27.503464,16.92828906,38.25922417,27.11215,48.0221475,44.00183269,36.87922417,41.072849,39.79756014,40.97579434,33.01433039,39.901073,51.89339817,47.063232,56.138645,44.72442015,42.99161795,41.96150872,65.09339817,60.87339817,29.717083,31.7553631,53.732765,41.665436,47.7513382,47.37637146,46.90115321,44.66969651,53.774635,60.56339817,51.82339817,37.461246,25.89922417,32.4995326,27.956562,30.725313,49.2480804,24.529369,51.583485,39.07960481,36.262074,35.64922417,48.41979113,31.796177,34.07843,38.06922417,26.088638,47.33470849,28.292007,46.70976394,33.337112,42.33909629,47.32429275,39.23194915,51.96339817,55.29339817,48.41979113,33.491982,50.081528,41.98154463,53.33339817,56.03339817,31.82910905,59.30430726,27.27865,39.00246844,36.49918,31.855944,43.87660822,35.79922417,27.31828906,36.521549,31.57242,59.821445,38.55922417,32.55875822,27.7123567,53.14339817,28.24031592,36.59922417,37.54922417,39.79756014,41.12381092,40.97579434,40.85553087,39.79756014,40.87865846,41.15773138,58.81339817,38.928432,27.535578,36.78909629,42.05553065,44.24027015,31.14882267,44.08465051,40.92491364,50.571075,44.80909629,37.93922417,27.295425,41.23019783,29.52922417,38.77922417,50.16757494,41.08680677,40.70019056,50.74396397,50.89339817,65.60339817,40.78437055,36.34922417,47.5326076,43.9517429,26.798557,25.82828906,37.64922417,32.762703,39.79756014,34.48922417,51.099533,46.85907,40.096992,48.48044018,36.645344,56.55909629,35.292652,51.23339817,39.35922417,40.78437055,43.68695587,27.49828906,41.79909629,55.97339817,39.79756014,39.06032072,43.47946301,51.93339817,44.56951694,38.88922417,40.84396708,43.90165312,30.08696653,35.71922417,56.24339817,32.303455,25.15828906,27.52828906,56.08339817,38.93818813,47.89715859,50.63722526,34.660973,31.23422506,41.52909629,36.45922417,36.99922417,39.16922417,40.70057602,40.79909629,38.69922417,41.15618955,47.54302335,24.83828906,41.06136643,42.931229,35.50000946,46.94181681,44.62067372,44.18839694,41.017424,47.24096681,40.71907809,68.01339817,60.25339817,43.45641057
Nrao,SSP1,2032,46.73140281,32.5644285,47.07359876,29.60945688,39.65215598,40.95372017,31.51508263,34.87340579,27.485214,16.91315689,38.1244285,27.065842,47.85505773,43.78955301,36.7444285,41.266079,39.65215598,40.82804127,33.03133062,39.99826,51.78028489,46.323872,56.061722,44.53665179,42.79975712,41.7879954,64.98028489,60.76028489,29.832191,31.77122863,53.588612,41.297585,47.57286421,47.18213473,46.68693937,44.44472735,53.730587,60.45028489,51.71028489,36.74744,25.7644285,32.51656309,27.91637,30.739492,49.13252609,24.526611,51.643944,38.92867789,35.987595,35.5144285,48.26879936,31.755768,33.970909,37.9344285,26.077642,47.13872034,28.255825,46.48750453,33.293259,42.3504145,47.12786674,39.08981098,51.85028489,55.18028489,48.26879936,33.498154,49.555321,41.80765063,53.22028489,55.92028489,31.84656569,59.19119398,27.252058,38.84709151,36.579994,31.842222,43.66670782,35.6644285,27.30315689,36.460617,31.57465,59.659012,38.4244285,32.56370264,27.69754882,53.03028489,28.23969591,36.4644285,37.4144285,39.65215598,40.96915442,40.82804127,40.71338684,39.65215598,40.73543577,41.00149285,58.70028489,39.022346,27.526035,36.8004145,41.88166368,44.06217297,31.15206988,43.90966192,40.77953362,49.974289,44.8204145,37.8044285,27.211279,41.0705795,29.3944285,38.6444285,50.00620128,40.93387613,40.56529152,50.62091473,50.78028489,65.49028489,40.60543985,36.2144285,47.34493868,43.74041494,26.764963,25.81315689,37.5144285,32.72641,39.65215598,34.3544285,50.861919,46.754898,39.794643,48.332616,36.563843,56.5704145,35.174538,51.12028489,39.2244285,40.60543985,43.51991146,27.48315689,41.8104145,55.86028489,39.65215598,38.9082813,43.31656339,51.82028489,44.3464512,38.7544285,40.70236237,43.69127686,30.08368773,35.5844285,56.13028489,32.522598,25.14315689,27.51315689,55.97028489,38.77910287,47.72481457,50.50707891,34.165241,31.23884675,41.5404145,36.3244285,36.8644285,39.0344285,40.565659,40.8104145,38.5644285,41.00002292,47.35579228,24.82315689,40.90962231,43.012489,35.51515847,46.73140281,44.43497776,44.01133595,40.86772934,47.04103797,40.58329815,67.90028489,60.14028489,43.25449397
