country,year,iso,Category,Income (net),id,gdp_ppp_pc_usd2011,avg_gdp,loggdp,population,TFP_yoy,Primary_prct,Secondary_prct,Tertiary_prct,gini
Georgia,2002,geo,q5,50.82,Georgia2002,3.585,3.86134375,1.276758474,8883453,0.46730024,0.054263767,0.570155245,0.346072323,0.43108
Georgia,2010,geo,q5,50.28,Georgia2010,6.348,12.52243103,1.848139803,8330757,1.066207356,0.034806004,0.56731804,0.381421694,0.4204
Georgia,2013,geo,q5,47.2,Georgia2013,7.698,14.79328846,2.040960555,4048701,1.387160723,0.029165241,0.559841288,0.64288001,0.38298
Germany,1981,deu,q5,37.48,Germany1981,28.581,21.16014286,3.352742161,78107856,1,0.071532569,0.777848697,0.150614011,0.263
Germany,1983,deu,q5,37.7,Germany1983,28.946,21.90066667,3.365432025,155560288,1.00724466,0.069655724,0.771736345,0.158606336,0.26472
Germany,1984,deu,q5,37.72004255,Germany1984,29.863,22.053,3.396620256,155386632,1.03962388,0.068717301,0.768680169,0.162602499,0.267910203
Germany,1985,deu,q5,38.75,Germany1985,30.584,22.1245,3.420476996,155434862,1.048483905,0.067778879,0.765623993,0.166598662,0.27924
Germany,1986,deu,q5,37.55,Germany1986,31.249,26.125625,3.441987376,77837500,1.065056646,0.065811914,0.761913352,0.172276866,0.27008
Germany,1987,deu,q5,37.23005896,Germany1987,31.718,23.46523077,3.456884343,156069830,1.071986949,0.063844948,0.75820271,0.17795507,0.264270803
Germany,1988,deu,q5,37.71,Germany1988,32.645,18.42428571,3.485691705,78354017,1.114745725,0.061877983,0.754492069,0.183633273,0.26998
Germany,1989,deu,q5,37.69509313,Germany1989,33.449,20.965875,3.510021891,157375914,1.154007304,0.059911017,0.750781427,0.189311477,0.269841371
Germany,1990,deu,q5,38.32,Germany1990,31.412,20.678625,3.447189986,158236652,1.215992203,0.057944052,0.747070786,0.194989681,0.27738
Germany,1991,deu,q5,38.06003086,Germany1991,32.846,28.22391667,3.491829972,159055286,1.204182535,0.057357988,0.742371587,0.200271996,0.274760784
Germany,1992,deu,q5,36.48666667,Germany1992,33.261,22.93646154,3.504385539,160092314,1.233643065,0.056771924,0.737672388,0.205554311,0.255873333
Germany,1993,deu,q5,36.78333333,Germany1993,32.749,17.68980769,3.488872427,161040176,1.207958378,0.056185861,0.732973188,0.210836625,0.258926667
Germany,1994,deu,q5,37.64210674,Germany1994,33.404,25.90496667,3.508675653,242695010,1.246147212,0.055599797,0.728273989,0.21611894,0.269931823
Germany,1995,deu,q5,37.57994139,Germany1995,33.8555,24.03834091,3.522101468,243619864,1.25626995,0.055013733,0.72357479,0.221401255,0.269907083
Germany,1996,deu,q5,37.10666667,Germany1996,34.0545,17.30623077,3.527962182,244176338,1.254640022,0.055028461,0.719777883,0.225185478,0.266153333
Germany,1997,deu,q5,37.23333333,Germany1997,34.6525,25.42711765,3.545369873,244398980,1.27621814,0.05504319,0.715980976,0.228969701,0.267246667
Germany,1998,deu,q5,37.07654546,Germany1998,35.338,19.92128125,3.564958872,244401136,1.281649308,0.055057918,0.712184068,0.232753925,0.264359636
Germany,1999,deu,q5,36.89,Germany1999,36.047,20.8836,3.584823643,244353160,1.29342283,0.055072647,0.708387161,0.236538148,0.264066667
Germany,2000,deu,q5,37.42201754,Germany2000,37.111,30.18008621,3.613913422,244376394,1.334165152,0.055087375,0.704590254,0.240322371,0.266262691
Germany,2001,deu,q5,38.40062568,Germany2001,37.717,22.8632,3.630110921,244525584,1.346790118,0.054991928,0.701425749,0.24358261,0.276114122
Germany,2002,deu,q5,38.4643061,Germany2002,37.6805,22.91671429,3.629142719,244758864,1.344316125,0.054896481,0.698261244,0.24684285,0.278635515
Germany,2003,deu,q5,38.58757032,Germany2003,37.3775,31.59951923,3.621068919,244987358,1.343762475,0.054801035,0.695096738,0.250103089,0.278841894
Germany,2004,deu,q5,38.68530457,Germany2004,37.801,33.93625758,3.632335557,245077798,1.33994399,0.054705588,0.691932233,0.253363329,0.280805733
Germany,2005,deu,q5,40.565,Germany2005,38.088,33.58915,3.639899272,163273978,1.342083522,0.054610141,0.688767728,0.256623568,0.29788
Germany,2006,deu,q5,39.86,Germany2006,39.5615,34.70828125,3.677856423,163012585,1.386382023,0.053824485,0.685281586,0.260895366,0.29075
Germany,2007,deu,q5,39.945,Germany2007,40.949,36.76542857,3.71232739,162622289,1.415837518,0.05303883,0.681795443,0.265167164,0.28992
Germany,2008,deu,q5,39.67,Germany2008,41.5005,36.41728788,3.725705475,162196696,1.399198123,0.052253174,0.678309301,0.269438963,0.28799
Germany,2009,deu,q5,39,Germany2009,39.249,34.04583333,3.669925966,161865572,1.272778052,0.051467519,0.674823158,0.273710761,0.2834
Germany,2010,deu,q5,38.825,Germany2010,40.887,35.02823684,3.710812164,161721785,1.327430352,0.050681863,0.671337016,0.277982559,0.28145
Germany,2011,deu,q5,39.16,Germany2011,42.3655,34.96064063,3.746334352,161789612,1.37033819,0.05040282,0.667051525,0.342706718,0.28314
Germany,2012,deu,q5,39.23,Germany2012,42.5085,35.08127273,3.749704056,162038860,1.370802493,0.050123777,0.662766035,0.407430876,0.2873
Germany,2013,deu,q5,39.52,Germany2013,42.611,35.49084722,3.752112436,162439515,1.40007858,0.049844734,0.658480544,0.472155035,0.28918
Germany,2014,deu,q5,39.15,Germany2014,43.4055,36.31722727,3.770586161,162940028,1.417887827,0.049565691,0.654195054,0.536879193,0.28814
Germany,2015,deu,q5,39.71,Germany2015,43.989,36.63575806,3.783939603,81787416,1.437362011,0.049286648,0.649909563,0.601603352,0.29409
Greece,1995,grc,q5,43.1,Greece1995,20.885,24.03834091,3.039031198,10745502,0.865221761,0.320508335,0.384704807,0.1641818,0.34158
Greece,2000,grc,q5,41.12,Greece2000,24.22,30.18008621,3.187178738,11082103,0.929603646,0.291276555,0.410989862,0.191784507,0.31938
Greece,2003,grc,q5,39.95,Greece2003,27.391,31.59951923,3.310214492,11218879,1.003192074,0.275450093,0.421548793,0.208701341,0.30536
Greece,2004,grc,q5,40.72,Greece2004,28.69,33.93625758,3.35654863,22505469,1.025665577,0.270174605,0.425068437,0.214340285,0.31135
Greece,2005,grc,q5,41.66,Greece2005,28.836,33.58915,3.361624607,22526004,1.014047244,0.264899118,0.428588081,0.21997923,0.32116
Greece,2006,grc,q5,42.01,Greece2006,30.47,34.70828125,3.416742593,22524001,1.052496401,0.259961376,0.430936438,0.226014296,0.3253
Greece,2007,grc,q5,40.83,Greece2007,31.502,36.76542857,3.450051036,22501268,1.05569976,0.255023634,0.433284795,0.232049362,0.3111
Greece,2008,grc,q5,40.92,Greece2008,31.4585,36.41728788,3.448669217,22459959,1.006493714,0.250085893,0.435633151,0.238084427,0.31064
Greece,2009,grc,q5,40.89,Greece2009,30.188,34.04583333,3.407444494,22403096,0.936220802,0.245148151,0.437981508,0.244119493,0.31114
Greece,2010,grc,q5,40.735,Greece2010,28.627,35.02823684,3.354350328,22333645,0.892403724,0.240210409,0.440329865,0.250154559,0.31423
Greece,2011,grc,q5,41.04,Greece2011,26.1105,34.96064063,3.262337532,22251879,0.83338857,0.23432564,0.442674908,0.31395632,0.32356
Greece,2012,grc,q5,42.1,Greece2012,24.306,35.08127273,3.190723233,22159376,0.804969576,0.228440871,0.445019951,0.377758081,0.33642
Greece,2013,grc,q5,41.93,Greece2013,23.621,35.49084722,3.162136147,22061801,0.806784634,0.222556102,0.447364994,0.441559841,0.33271
Greece,2014,grc,q5,41.83,Greece2014,23.8985,36.31722727,3.173815695,21966186,0.793409004,0.216671333,0.449710037,0.505361602,0.33292
Greece,2015,grc,q5,41.81,Greece2015,23.8905,36.63575806,3.17348089,21877537,0.805029425,0.210786564,0.45205508,0.569163363,0.33448
Guatemala,1987,gtm,q5,60.96746382,Guatemala1987,4.881,9.018666667,1.585350117,34556429,0.727260402,0.179999164,0.129007844,0.024209375,0.513237021
Guatemala,1989,gtm,q5,60.86937568,Guatemala1989,4.926,9.328083333,1.5945273,36201859,0.734630422,0.185283746,0.136009445,0.02576761,0.517612831
Guatemala,1998,gtm,q5,58.891742,Guatemala1998,5.904,8.698522727,1.775630087,33400503,0.796422043,0.208840107,0.168708417,0.032075517,0.484602115
Guatemala,2000,gtm,q5,63.33999998,Guatemala2000,6.071,9.452444444,1.803523336,46602973,0.76951268,0.214444211,0.175342589,0.03325437,0.533013333
Guatemala,2006,gtm,q5,58.65333333,Guatemala2006,6.458,12.19429167,1.865319672,26794030,0.68245664,0.212434602,0.225635546,0.042072797,0.4935
Guatemala,2011,gtm,q5,59.27,Guatemala2011,6.8445,13.77528846,1.92344541,29897711,0.64269019,0.210431816,0.267217587,0.050199701,0.49826
Guatemala,2014,gtm,q5,54.24666667,Guatemala2014,7.1475,14.10641071,1.966762645,31846797,0.626297804,0.208879362,0.291666174,0.055326637,0.442413333
Guyana,1998,guy,q5,49.56,Guyana1998,4.503,8.698522727,1.504743841,753778,0.773527294,0.221832821,0.612781851,0.06947506,0.4073
Haiti,2001,hti,q5,63.59,Haiti2001,1.709,1.399625,0.535908404,8608810,0.238421007,0.141956072,0.208948136,0.006365962,0.53614
Haiti,2012,hti,q5,64.29,Haiti2012,1.591,1.7792,0.464362749,10250922,0.190108555,0.134048115,0.327926518,0.011202245,0.54966
Honduras,1986,hnd,q5,59.41,Honduras1986,3.42,2.8395,1.229640551,8820428,0.883823207,0.191105243,0.11196658,0.011116777,0.49996
Honduras,1989,hnd,q5,63.31,Honduras1989,3.593,2.672166667,1.278987508,19257107,0.905537659,0.204075391,0.125394607,0.013548771,0.5322
Honduras,1990,hnd,q5,62.48758885,Honduras1990,3.208,4.4925,1.16564769,19821286,0.836080128,0.208398773,0.129870616,0.014359435,0.525710441
Honduras,1991,hnd,q5,56.75,Honduras1991,3.0135,3.823722222,1.103102194,10198545,0.829734041,0.212507952,0.13422131,0.01527494,0.47188
Honduras,1992,hnd,q5,58.22711028,Honduras1992,3.107,3.35275,1.13365763,20988185,0.83274153,0.21661713,0.138572004,0.016190446,0.48735759
Honduras,1993,hnd,q5,57.97,Honduras1993,3.2165,3.041269231,1.168293812,10793221,0.853955667,0.220726309,0.142922697,0.017105951,0.48264
Honduras,1994,hnd,q5,58.98822994,Honduras1994,3.134,3.063071429,1.142310144,22206844,0.767639213,0.224835487,0.147273391,0.018021457,0.497364062
Honduras,1995,hnd,q5,59.83,Honduras1995,3.236,4.0587,1.174337999,22836163,0.758959433,0.228944666,0.151624085,0.018936962,0.50218
Honduras,1996,hnd,q5,59.65,Honduras1996,3.205,3.564589744,1.16471209,11742663,0.73001566,0.232923291,0.155778571,0.019937588,0.50444
Honduras,1997,hnd,q5,57.99366627,Honduras1997,3.2605,3.033375,1.181880558,24132350,0.729152296,0.236901916,0.159933057,0.020938215,0.486263232
Honduras,1998,hnd,q5,58.74466413,Honduras1998,3.2855,3.212807692,1.189518847,12412431,0.705885847,0.240880542,0.164087543,0.021938841,0.502093738
Honduras,1999,hnd,q5,58.40098914,Honduras1999,3.174,3.475291667,1.154992622,25468803,0.618146586,0.244859167,0.168242029,0.022939468,0.496266825
Honduras,2001,hnd,q5,58.285,Honduras2001,3.3185,3.68140625,1.199512874,13444973,0.646122295,0.252699985,0.176531789,0.025120571,0.49771
Honduras,2002,hnd,q5,59.39,Honduras2002,3.356,3.86134375,1.210749789,13792424,0.667935281,0.256562177,0.180667063,0.026301048,0.50818
Honduras,2003,hnd,q5,61.68,Honduras2003,3.4225,3.77225,1.230371278,14140144,0.692526406,0.26042437,0.184802336,0.027481524,0.52856
Honduras,2004,hnd,q5,61.475,Honduras2004,3.549,3.876807692,1.266665874,14487106,0.731950783,0.264286562,0.18893761,0.028662001,0.52037
Honduras,2005,hnd,q5,62.11,Honduras2005,3.676,4.179205882,1.301825204,14832412,0.737228701,0.268148755,0.193072884,0.029842478,0.52864
Honduras,2006,hnd,q5,60.8,Honduras2006,3.8285,4.436794118,1.342473082,15175701,0.755910694,0.271788294,0.197533888,0.030837875,0.52418
Honduras,2007,hnd,q5,59.96,Honduras2007,3.9765,5.181375,1.380402035,15516492,0.773930736,0.275427833,0.201994892,0.031833272,0.50894
Honduras,2008,hnd,q5,59.22,Honduras2008,4.0565,4.947625,1.400320533,15853613,0.771271432,0.279067371,0.206455895,0.032828668,0.50378
Honduras,2009,hnd,q5,55.36,Honduras2009,3.8765,5.260633333,1.354932685,16185801,0.691511036,0.28270691,0.210916899,0.033824065,0.46535
Honduras,2010,hnd,q5,57.07,Honduras2010,3.942,4.825690476,1.371688209,16512245,0.685900515,0.286346449,0.215377903,0.034819462,0.47945
Honduras,2011,hnd,q5,60.085,Honduras2011,4.015,5.92246875,1.390037347,16832270,0.682236098,0.288488277,0.220102342,0.036039295,0.50257
Honduras,2012,hnd,q5,60.015,Honduras2012,4.1045,5.534715686,1.412083933,17146338,0.684562712,0.290630106,0.224826782,0.037259129,0.50077
Honduras,2013,hnd,q5,56.71,Honduras2013,4.1445,5.705392857,1.421782154,17456309,0.68406696,0.292771934,0.229551221,0.038478962,0.47313
Honduras,2014,hnd,q5,54.385,Honduras2014,4.1965,5.75959375,1.434250845,17764795,0.680637455,0.294913763,0.234275661,0.039698796,0.45234
Honduras,2015,hnd,q5,53.31,Honduras2015,4.283,6.039125,1.454653699,18073733,0.685214694,0.297055591,0.2390001,0.040918629,0.44486
Hungary,1982,hun,q5,32.3,Hungary1982,16.019,29.661,2.773775518,10716324,1.021073796,0.228591898,0.64665715,0.111677406,0.1948
Hungary,1987,hun,q5,33.53502769,Hungary1987,16.581,23.46523077,2.808257462,20949586,1.087542416,0.179463664,0.686297,0.123324255,0.209800347
Hungary,1989,hun,q5,34.22496542,Hungary1989,16.797,20.965875,2.821200299,20803740,1.071406952,0.161075919,0.700905909,0.127872482,0.216449578
Hungary,1991,hun,q5,35.06992709,Hungary1991,15.1705,28.22391667,2.719352753,20726614,0.876502047,0.143972327,0.713430689,0.133168096,0.229239025
Hungary,1993,hun,q5,35.66494233,Hungary1993,14.6265,17.68980769,2.682834952,20718641,0.861186014,0.128152889,0.72387134,0.139211097,0.233609408
Hungary,1994,hun,q5,37.34990452,Hungary1994,15.0595,25.90496667,2.712009021,20715708,0.90454341,0.12024317,0.729091666,0.142232597,0.26114881
Hungary,1995,hun,q5,34.3,Hungary1995,15.296,24.03834091,2.727591356,10349838,0.918791675,0.112333451,0.734311992,0.145254097,0.22674
Hungary,1996,hun,q5,34.38,Hungary1996,15.323,17.30623077,2.729354968,10332989,0.913515305,0.106279248,0.73639427,0.149451558,0.22764
Hungary,1997,hun,q5,34.48,Hungary1997,15.872,25.42711765,2.764556551,10309022,0.946231719,0.100225046,0.738476548,0.153649019,0.22882
Hungary,1998,hun,q5,34.4,Hungary1998,16.5905,19.92128125,2.808830242,20559755,0.979731193,0.094170843,0.740558826,0.15784648,0.22774
Hungary,1999,hun,q5,36.46493174,Hungary1999,17.1695,20.8836,2.843134554,20499366,0.976385765,0.088116641,0.742641104,0.162043941,0.25038922
Hungary,2000,hun,q5,35.08,Hungary2000,17.9435,30.18008621,2.887227932,20441560,1.004321993,0.082062438,0.744723382,0.166241402,0.23266
Hungary,2001,hun,q5,35.56,Hungary2001,18.6815,22.8632,2.927533729,20387456,1.037451509,0.077511059,0.744641596,0.17104292,0.23934
Hungary,2002,hun,q5,34.59,Hungary2002,19.578,22.91671429,2.974406487,20335158,1.08739272,0.07295968,0.74455981,0.175844438,0.22956
Hungary,2003,hun,q5,35.11,Hungary2003,20.3835,31.59951923,3.01472575,20283297,1.109704877,0.068408301,0.744478024,0.180645956,0.23564
Hungary,2004,hun,q5,38.38,Hungary2004,21.4605,33.93625758,3.066214036,20229562,1.171225329,0.063856922,0.744396238,0.185447474,0.27574
Hungary,2005,hun,q5,40.735,Hungary2005,22.4655,33.58915,3.111980799,20172407,1.214869577,0.059305543,0.744314452,0.190248992,0.29988
Hungary,2006,hun,q5,37.08,Hungary2006,23.4015,34.70828125,3.152800123,20111554,1.25379314,0.055954226,0.742698807,0.195358837,0.26264
Hungary,2007,hun,q5,37.11,Hungary2007,23.5745,36.76542857,3.160165619,20048045,1.230828237,0.05260291,0.741083161,0.200468682,0.2611
Hungary,2008,hun,q5,36.43,Hungary2008,23.852,36.41728788,3.171868071,9991867,1.234675887,0.049251593,0.739467516,0.205578527,0.25652
Hungary,2009,hun,q5,36.58,Hungary2009,22.3505,34.04583333,3.106848692,19918381,1.105447627,0.045900277,0.73785187,0.210688372,0.26159
Hungary,2010,hun,q5,37.72,Hungary2010,22.569,35.02823684,3.116577283,9927380,1.110446535,0.04254896,0.736236225,0.215798217,0.2746
Hungary,2011,hun,q5,37.55,Hungary2011,23.017,34.96064063,3.136233073,9895689,1.122873276,0.039604547,0.733997105,0.269591833,0.27098
Hungary,2012,hun,q5,38.47,Hungary2012,22.707,35.08127273,3.122673247,19734047,1.116057657,0.036660135,0.731757984,0.323385449,0.28731
Hungary,2013,hun,q5,39.34,Hungary2013,23.26,35.49084722,3.146735147,9833923,1.128948792,0.033715722,0.729518864,0.377179065,0.29298
Hungary,2014,hun,q5,38.72,Hungary2014,24.3045,36.31722727,3.190661518,19618326,1.15000647,0.03077131,0.727279743,0.430972681,0.28744
Hungary,2015,hun,q5,37.63,Hungary2015,25.244,36.63575806,3.228588504,9777925,1.17267746,0.027826897,0.725040623,0.484766297,0.27162
Iceland,2003,isl,q5,36.63,Iceland2003,36.513,31.59951923,3.597668362,287955,1.983468634,0.024733785,0.71958089,0.254313556,0.24778
Iceland,2004,isl,q5,37.63,Iceland2004,39.023,33.93625758,3.664151216,582206,2.180518617,0.02448286,0.715696979,0.258917921,0.25641
Iceland,2005,isl,q5,38.5,Iceland2005,40.948,33.58915,3.712302969,589955,2.269196816,0.024231934,0.711813068,0.263522285,0.2667
Iceland,2006,isl,q5,39.47,Iceland2006,42.4145,34.70828125,3.747490285,599455,2.248850258,0.024395488,0.708854033,0.266483832,0.27742
Iceland,2007,isl,q5,38.865,Iceland2007,45.5565,36.76542857,3.818953314,610381,2.260135833,0.024559041,0.705894998,0.269445379,0.27049
Iceland,2008,isl,q5,40.83,Iceland2008,45.615,36.41728788,3.82023661,621739,2.189501348,0.024722595,0.702935963,0.272406926,0.29048
Iceland,2009,isl,q5,38.08,Iceland2009,41.824,34.04583333,3.733470337,632143,1.994099197,0.024886148,0.699976928,0.275368473,0.26424
Iceland,2010,isl,q5,36.065,Iceland2010,39.849,35.02823684,3.685097311,640670,1.828014864,0.025049702,0.697017893,0.27833002,0.24278
Iceland,2011,isl,q5,36.24,Iceland2011,40.209,34.96064063,3.694090851,646889,1.875418625,0.023082744,0.691961975,0.348110954,0.24872
Iceland,2012,isl,q5,36.31,Iceland2012,40.4625,35.08127273,3.700375619,651168,1.898106143,0.021115786,0.686906057,0.417891888,0.24874
Iceland,2013,isl,q5,35.34,Iceland2013,41.9385,35.49084722,3.736204259,654223,1.920449421,0.019148827,0.68185014,0.487672822,0.23622
Iceland,2014,isl,q5,37.33,Iceland2014,42.6265,36.31722727,3.752476126,657051,1.932385906,0.017181869,0.676794222,0.557453756,0.25564
India,2005,ind,q5,55.46,India2005,3.436,4.179205882,1.234308004,5713084019,1.824659999,0.144114563,0.332315816,0.074838564,0.4617
India,2012,ind,q5,56.38,India2012,4.844666667,5.534715686,1.577878444,8833774257,2.615932855,0.14402885,0.378596497,0.094869608,0.46934
Ireland,1987,irl,q5,42.92,Ireland1987,19.613,23.46523077,2.976192612,7087587,1.100965389,0.403332433,0.402411657,0.186967651,0.33324
Ireland,1994,irl,q5,44.42,Ireland1994,25.044,25.90496667,3.220634278,7194717,1.37520071,0.328413475,0.432159358,0.232985959,0.34044
Ireland,1995,irl,q5,44.42,Ireland1995,27.494,24.03834091,3.313967799,3592180,1.492006435,0.317554598,0.43594944,0.240157908,0.34178
Ireland,1996,irl,q5,43.22,Ireland1996,29.309,17.30623077,3.377894636,3619633,1.57701576,0.307260033,0.437440234,0.249037434,0.32974
Ireland,2000,irl,q5,41.11,Ireland2000,40.882,30.18008621,3.710689868,3783095,1.875136044,0.266081775,0.44340341,0.284555537,0.30668
Ireland,2003,irl,q5,40.78,Ireland2003,44.64,31.59951923,3.798630318,3980077,1.922444148,0.237481577,0.43820761,0.318691107,0.304
Ireland,2004,irl,q5,41.59,Ireland2004,46.3245,33.93625758,3.835670979,8186880,1.914279362,0.227948178,0.436475676,0.33006963,0.31243
Ireland,2005,irl,q5,41.81,Ireland2005,47.9845,33.58915,3.870878042,8354195,1.894545395,0.218414779,0.434743743,0.341448153,0.31096
Ireland,2006,irl,q5,40.74,Ireland2006,49.3555,34.70828125,3.899049209,8533989,1.904371228,0.211041819,0.431456589,0.352159806,0.3033
Ireland,2007,irl,q5,40.23,Ireland2007,50.8585,36.76542857,3.929047267,8722722,1.924273038,0.203668858,0.428169435,0.36287146,0.29422
Ireland,2008,irl,q5,39.27,Ireland2008,47.583,36.41728788,3.862475555,8905460,1.784172633,0.196295898,0.424882282,0.373583113,0.28698
Ireland,2009,irl,q5,40.69,Ireland2009,44.3825,34.04583333,3.792845248,9062636,1.686593145,0.188922937,0.421595128,0.384294767,0.3028
Ireland,2010,irl,q5,40.035,Ireland2010,44.602,35.02823684,3.797778701,9181258,1.689875347,0.181549977,0.418307974,0.39500642,0.29818
Ireland,2011,irl,q5,40.67,Ireland2011,44.405,34.96064063,3.793352076,9253694,1.706548276,0.177002928,0.415434744,0.48889626,0.30522
Ireland,2012,irl,q5,41.1,Ireland2012,44.348,35.08127273,3.792067612,9286316,1.70161202,0.17245588,0.412561514,0.5827861,0.30788
Ireland,2013,irl,q5,41.28,Ireland2013,44.894,35.49084722,3.804304156,9297393,1.726885187,0.167908831,0.409688284,0.67667594,0.31068
Ireland,2014,irl,q5,40.12,Ireland2014,48.652,36.31722727,3.884692918,9313199,1.758040779,0.163361783,0.406815054,0.77056578,0.29648
Ireland,2015,irl,q5,40.21,Ireland2015,60.947,36.63575806,4.110004634,4652420,1.800909917,0.158814734,0.403941824,0.86445562,0.29438
Israel,1986,isr,q5,42.96,Israel1986,17.885,26.125625,2.883962373,4100543,1.027952512,0.301848352,0.325832954,0.165078917,0.34053
Israel,1992,isr,q5,42.44,Israel1992,23.4545,22.93646154,3.155062374,9561684,1.219745617,0.261789586,0.378321962,0.199278415,0.32988
Israel,1997,isr,q5,44.325,Israel1997,26.267,25.42711765,3.268313398,5566551,1.181252452,0.220511534,0.41909502,0.231423169,0.3542
Israel,2001,isr,q5,44.865,Israel2001,27.815,22.8632,3.325575444,6060679,1.208140819,0.18894835,0.445900941,0.258810344,0.3622
Israel,2005,isr,q5,46.68,Israel2005,28.084,33.58915,3.335200019,13132440,1.196382241,0.160520516,0.465631231,0.287207472,0.38828
Israel,2007,isr,q5,46.07,Israel2007,30.08,36.76542857,3.403860499,6847148,1.259787101,0.155324696,0.471754083,0.292482235,0.38283
Israel,2010,isr,q5,47.29,Israel2010,30.6195,35.02823684,3.421637061,14772405,1.253219316,0.147530967,0.480938362,0.300394379,0.39361
Israel,2012,isr,q5,46.115,Israel2012,31.66,35.08127273,3.455054054,15314051,1.279091204,0.141411313,0.489501758,0.304102315,0.38536
Israel,2014,isr,q5,44.845,Israel2014,33.2135,36.31722727,3.50295642,15795545,1.295115941,0.135291658,0.498065155,0.307810252,0.37194
Italy,1986,ita,q5,39.91,Italy1986,26.762,26.125625,3.286982971,114045709,1.117781496,0.326933093,0.487767047,0.057655158,0.30274
Italy,1987,ita,q5,41.18,Italy1987,27.593,23.46523077,3.317562117,114097191,1.134878902,0.319691351,0.497493125,0.060066762,0.32078
Italy,1989,ita,q5,40.27,Italy1989,29.482,20.965875,3.383779908,114141867,1.181604421,0.305207868,0.51694528,0.06488997,0.3031
Italy,1991,ita,q5,39.16,Italy1991,31.399,28.22391667,3.446776045,114240640,1.144325061,0.291771214,0.534254936,0.069839496,0.29234
Italy,1993,ita,q5,41.61,Italy1993,31.341,17.68980769,3.444927145,114424255,1.138090702,0.279381387,0.549422093,0.07491534,0.32864
Italy,1995,ita,q5,41.45,Italy1995,32.9375,24.03834091,3.494611826,114429605,1.216975199,0.266991561,0.564589251,0.079991184,0.3271
Italy,1998,ita,q5,42.56,Italy1998,34.6845,19.92128125,3.546292901,113896306,1.207487129,0.249938706,0.583774862,0.087943312,0.3343
Italy,2000,ita,q5,41.45,Italy2000,36.5045,30.18008621,3.597435541,113985901,1.215237622,0.238570136,0.59656527,0.093244731,0.32174
Italy,2003,ita,q5,41.78,Italy2003,36.928,31.59951923,3.608970071,57564588,1.111003289,0.220032886,0.614889019,0.102647728,0.3227
Italy,2004,ita,q5,41.805,Italy2004,37.09,33.93625758,3.613347392,116443124,1.090391179,0.213853803,0.620996936,0.105782061,0.32369
Italy,2005,ita,q5,40.72,Italy2005,37.2355,33.58915,3.617262607,117089695,1.082233468,0.20767472,0.627104852,0.108916393,0.31422
Italy,2006,ita,q5,40.79,Italy2006,37.8105,34.70828125,3.632586842,117622485,1.080033137,0.201750027,0.632256755,0.112212263,0.31274
Italy,2007,ita,q5,40.04,Italy2007,38.2255,36.76542857,3.643502832,118061375,1.077568986,0.195825334,0.637408657,0.115508132,0.30536
Italy,2008,ita,q5,40.97,Italy2008,37.708,36.41728788,3.629872274,118424501,1.030426034,0.189900642,0.64256056,0.118804002,0.31603
Italy,2009,ita,q5,40.68,Italy2009,35.5435,34.04583333,3.570757298,118747473,0.949751816,0.183975949,0.647712462,0.122099871,0.31414
Italy,2010,ita,q5,41.11,Italy2010,36.0495,35.02823684,3.584892994,119055039,0.967638525,0.178051256,0.652864365,0.125395741,0.32114
Italy,2011,ita,q5,41.7,Italy2011,36.1675,34.96064063,3.588160926,119349001,0.957845111,0.172370645,0.656306343,0.159011788,0.32484
Italy,2012,ita,q5,41.71,Italy2012,35.0705,35.08127273,3.557360321,119613302,0.937765002,0.166690035,0.659748321,0.192627834,0.32528
Italy,2013,ita,q5,41.35,Italy2013,34.401,35.49084722,3.538085634,119834828,0.934893953,0.161009424,0.663190299,0.226243881,0.32408
Italy,2014,ita,q5,41,Italy2014,34.395,36.31722727,3.537911205,119995288,0.930899054,0.155328814,0.666632277,0.259859927,0.32382
Italy,2015,ita,q5,41.34,Italy2015,34.379,36.63575806,3.537445913,60578488,0.932370283,0.149648203,0.670074255,0.293475974,0.32916
Japan,2009,jpn,q5,39.71,Japan2009,34.179,34.04583333,3.53161142,128566659,1.472563807,0.039604016,0.643435085,0.315663085,0.29805
Kazakhstan,1993,kaz,q5,40.39,Kazakhstan1993,10.09,8.490115385,2.311544834,16181161,0.73163374,0.083729457,0.718104883,0.152456095,0.30548
Kazakhstan,1996,kaz,q5,56.54,Kazakhstan1996,8.372,8.215204545,2.124892805,31452557,0.555213497,0.073949997,0.727572888,0.159172986,0.4874
"Korea, Republic of",2006,kor,q5,39.225,"Korea, Republic of2006",26.4515,34.70828125,3.275312867,97776293,1.535297955,0.119906891,0.545900842,0.276274315,0.297
"Korea, Republic of",2008,kor,q5,39.825,"Korea, Republic of2008",28.5035,36.41728788,3.350026887,98401441,1.577704569,0.11325166,0.538767819,0.295521934,0.30292
"Korea, Republic of",2010,kor,q5,39.53,"Korea, Republic of2010",30.355,35.02823684,3.412961249,99098491,1.627664742,0.106596429,0.531634795,0.314769552,0.29997
"Korea, Republic of",2012,kor,q5,39.045,"Korea, Republic of2012",31.8995,35.08127273,3.462590336,100012884,1.697573328,0.098952898,0.523456282,0.482397972,0.29559
Kyrgyzstan,1993,kgz,q5,58.55,Kyrgyzstan1993,2.283,3.041269231,0.825490368,4483840,0.533653967,0.099135026,0.722852031,0.11559034,0.50644
Kyrgyzstan,1996,kgz,q5,54.15,Kyrgyzstan1996,1.789,3.564589744,0.581656805,4629398,0.387923012,0.090554879,0.741845124,0.118577459,0.4655
