sce,iso,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
SSP1,MMR,48.94439945,49.46973848,49.62132119,49.28327207,48.60802138,47.61178976,46.28979281,44.73337491,42.99747366,41.13961874,39.24001056,37.33240848,35.41626894,33.50003086,31.60950429,29.77279545,28.01830292,26.3654109
SSP1,MNE,0.640042695,0.648217633,0.654780711,0.659294991,0.662837857,0.665168795,0.665336741,0.662778723,0.657660959,0.65000889,0.6380031,0.622077406,0.602441115,0.578986069,0.550409213,0.518446289,0.484581228,0.447698136
SSP1,MNG,2.942065439,3.09546429,3.207384204,3.281385007,3.340021654,3.387549827,3.41669234,3.417704838,3.391855033,3.344102521,3.282915926,3.211345127,3.129022409,3.035711863,2.934169558,2.828369538,2.72116676,2.611986784
SSP1,MOZ,25.62974363,27.8569277,30.02247422,31.96916489,33.76484819,35.30569572,36.57464382,37.60617098,38.44024642,39.08055774,39.52837939,39.75975469,39.76710136,39.55658011,39.12819282,38.48627938,37.64211346,36.62322788
SSP1,MRT,3.834014648,4.175564747,4.47671333,4.740609377,4.978231582,5.17736901,5.327650538,5.43038701,5.497024962,5.538296786,5.55689292,5.55055465,5.515562615,5.453559942,5.36727747,5.259922648,5.134824791,4.994611962
SSP1,MTQ,0.412877446,0.417973065,0.421603496,0.423538197,0.4243621,0.4236262,0.421037984,0.416458893,0.410154651,0.402473373,0.393677021,0.383876506,0.372585289,0.360269207,0.346998932,0.332174813,0.315558669,0.297848748
SSP1,MUS,1.329690696,1.357392774,1.37982757,1.394320794,1.402471778,1.403691513,1.39732487,1.383402364,1.363150813,1.337623567,1.306295279,1.27022368,1.230111972,1.186691814,1.14046864,1.088331599,1.031296068,0.971348833
SSP1,MWI,17.08735255,19.44960118,21.87706598,24.28847424,26.76275796,29.19296831,31.48603691,33.58260599,35.48723465,37.18162059,38.67804588,39.9478601,40.97699169,41.76952873,42.33373873,42.67510548,42.79385818,42.69212722
SSP1,MYS,30.55434762,32.54650387,34.34108747,35.90014843,37.27292646,38.39906858,39.24758718,39.82260296,40.1724493,40.31932928,40.27553626,40.04323982,39.61144046,38.97638475,38.15384803,37.06859903,35.7191572,34.16902231
SSP1,NAM,2.453938166,2.614845428,2.757953964,2.878656199,2.983542451,3.069121247,3.13294242,3.177177105,3.203434349,3.212944166,3.205819183,3.181014683,3.137562401,3.076129312,2.998146085,2.90613216,2.802843287,2.691683484
SSP1,NCL,0.269799405,0.287616557,0.303770988,0.317946446,0.330871214,0.342449532,0.352392745,0.36030751,0.366205298,0.370058629,0.371247761,0.370003706,0.366525034,0.360986881,0.353202776,0.342917204,0.330517969,0.316487261
SSP1,NER,18.11273443,20.8812891,23.78507447,26.74589036,29.86208954,32.97464974,35.96978028,38.74942934,41.32065422,43.64496257,45.72154223,47.51991176,49.01135283,50.18488156,51.04419869,51.60442387,51.87869744,51.87840999
SSP1,NGA,177.4149193,197.8469081,219.2096154,240.766834,263.2483512,285.9593729,307.9820459,328.5893643,347.6195543,364.8767386,380.3692875,393.8747424,405.2365012,414.4047057,421.454346,426.4540542,429.4773356,430.5400835
SSP1,NIC,6.052063322,6.234509227,6.349263338,6.399944987,6.403463265,6.360080408,6.272670867,6.146741168,5.993050002,5.815614311,5.63835058,5.459846781,5.278701882,5.09321102,4.903250613,4.709103574,4.50427495,4.28571787
SSP1,NLD,16.96112353,17.32779396,17.70786157,18.07514035,18.40440451,18.69105361,18.93663625,19.15417413,19.35460712,19.54583098,19.71766898,19.85647559,19.92691174,19.94493217,19.86914822,19.69747709,19.44549258,19.13148485
SSP1,NOR,5.159816512,5.447868494,5.75511573,6.06537012,6.368406121,6.664680563,6.957020355,7.247753481,7.536355841,7.818450921,8.076005374,8.295923406,8.47630755,8.622582993,8.717144231,8.759837522,8.756024531,8.71319047
SSP1,NPL,32.4944115,34.90707762,37.11375897,39.01551877,40.68255077,42.0925101,43.22523363,44.0540874,44.58477828,44.80578792,44.73547901,44.38084642,43.74952798,42.8490192,41.6936715,40.31164847,38.74516375,36.96830705
SSP1,NZL,4.61445187,4.858292207,5.092128006,5.307855934,5.509533941,5.700171095,5.879220373,6.043661707,6.191613688,6.325175088,6.441380847,6.538172279,6.608960517,6.654713196,6.659728019,6.624492455,6.556173819,6.46355057
SSP1,OMN,3.037518619,3.268277562,3.485655345,3.673459796,3.839010178,3.982092926,4.093262659,4.169787224,4.214455823,4.229496538,4.216388878,4.176242217,4.110737407,4.023843576,3.921964556,3.79805873,3.658620415,3.507235691
SSP1,PAK,188.1971679,202.2689021,214.7837679,225.2256584,234.3421908,242.0431312,248.0780656,252.222177,254.6273107,255.35559,254.6866372,252.6547489,249.2533776,244.5451743,238.6981652,231.9531187,224.5396297,216.6378055
SSP1,PAN,3.753194881,3.964649379,4.1512746,4.308095532,4.43920378,4.540035193,4.60844487,4.644976427,4.653614831,4.635760736,4.592019574,4.524703345,4.436128079,4.327060201,4.187665444,4.021714455,3.834010956,3.621940593
SSP1,PER,30.18532119,30.97540282,31.48935802,31.740176,31.80440379,31.66870689,31.3258082,30.78861644,30.09599614,29.26778601,28.39124256,27.47566886,26.52427384,25.54424215,24.5383023,23.5163853,22.4114588,21.24596154
SSP1,PHL,100.611221,107.6987232,114.0533273,119.4679101,124.1464364,127.9409817,130.7915413,132.7276921,133.9228552,134.4193301,134.2557654,133.4280136,131.9167289,129.7449388,126.9602962,123.6286794,119.8504472,115.697317
SSP1,PNG,7.502263042,8.093911276,8.618917264,9.072672293,9.47178748,9.795200152,10.03259492,10.18633666,10.27179938,10.29165609,10.24953271,10.14759576,9.987623792,9.772342551,9.504854815,9.190530455,8.837125634,8.455800399
SSP1,POL,38.44802038,38.54644498,38.52115405,38.31361801,37.92753428,37.46788909,36.99081309,36.49573263,35.95384486,35.34827047,34.64785153,33.85961343,33.00558669,32.04349681,30.9577327,29.8291692,28.73816897,27.70302749
SSP1,PRI,3.69474758,3.620008622,3.524678233,3.411372302,3.286166839,3.149049891,3.001527587,2.846561883,2.687979768,2.528317673,2.37503517,2.220647619,2.065482492,1.913248662,1.766899042,1.625059495,1.483971545,1.347209872
SSP1,PRK,24.81345286,25.16274455,25.3464609,25.321605,25.133898,24.79924266,24.33187151,23.7296369,23.00519602,22.18234366,21.29746362,20.38316557,19.44925633,18.48352792,17.47715757,16.43654473,15.38423942,14.28506591
SSP1,PRT,10.81813845,10.95120777,11.07425767,11.19683681,11.32470439,11.44753959,11.55025019,11.62433143,11.66764505,11.6867238,11.66458816,11.5907364,11.44287601,11.24161081,11.00964914,10.73453501,10.423878,10.08653389
SSP1,PRY,6.930056222,7.35147273,7.714489881,8.011341576,8.258153306,8.447567421,8.577372334,8.650040963,8.67423681,8.652844397,8.592385422,8.493438354,8.354492022,8.175214091,7.958612389,7.710110768,7.435429967,7.118078476
SSP1,PSE,4.434164709,4.744195146,4.962355391,5.093219224,5.158715661,5.169122803,5.130071598,5.049361273,4.938754187,4.800339383,4.663764516,4.531136083,4.402811541,4.278337236,4.157984788,4.041973641,3.924542427,3.801258176
SSP1,PYF,0.284842402,0.297487548,0.308010479,0.31597751,0.322111869,0.326469758,0.328939935,0.329361323,0.327981588,0.325025939,0.320799451,0.315513914,0.309242007,0.301991495,0.293796185,0.284336209,0.273466014,0.261695879
SSP1,QAT,2.299543742,2.540789971,2.766553969,2.97716956,3.174743645,3.343815393,3.474789932,3.562998652,3.611057952,3.625118769,3.60235279,3.540071168,3.442104803,3.318291743,3.178433264,3.013240499,2.832411078,2.642718169
SSP1,REU,0.891320606,0.930930488,0.965000656,0.993237641,1.017695792,1.037537835,1.05192669,1.060274358,1.063381457,1.061796304,1.056392866,1.048041487,1.035716056,1.017949367,0.995074844,0.967888084,0.936388518,0.900105631
SSP1,ROU,21.1209387,20.70484077,20.23505388,19.71664832,19.18678851,18.62663789,18.00794183,17.31698258,16.56370255,15.75774335,14.90851941,14.03161065,13.14683768,12.27801907,11.44154136,10.59718234,9.781553645,9.00900558
SSP1,RUS,142.3595073,141.2426001,139.6671773,137.8068956,136.1590298,134.6301123,132.9180708,130.7878878,128.3546578,125.7330357,122.7468366,119.3824873,115.5746716,111.31611,106.7779584,102.1579841,97.55904899,92.53404335
SSP1,RWA,12.01915657,13.37639028,14.63942288,15.81293305,16.98805398,18.12307683,19.1355632,19.98201918,20.67588571,21.24355704,21.71540249,22.0788388,22.31776146,22.43131713,22.43442662,22.33644288,22.13964741,21.83863545
SSP1,SAU,30.91462891,34.27384962,37.43251059,40.373098,43.19250009,45.78690548,48.02308708,49.82301352,51.22205176,52.23784718,52.8112032,52.95026921,52.67598031,52.04222729,51.10945536,49.925188,48.37391973,46.47163448
SSP1,SDN,48.35417427,52.9683848,57.205519,60.98607357,64.37441309,67.24094571,69.51442128,71.14646005,72.23903011,72.86386817,73.03015275,72.7423327,71.99292163,70.79623553,69.17051443,67.175382,64.88018479,62.35568784
SSP1,SEN,13.82436021,15.03793821,16.12284048,17.07429917,17.93584645,18.64894387,19.1702063,19.50575561,19.7095918,19.81390717,19.862663,19.83694617,19.73109511,19.54716126,19.29561301,18.98594403,18.62442482,18.21884207
SSP1,SGP,5.517864237,5.706345283,5.875592171,6.027236702,6.162866536,6.272591155,6.346184961,6.377927676,6.36989102,6.325824807,6.233291198,6.093233782,5.897440878,5.655738259,5.377979931,5.054504035,4.701186252,4.33258003
SSP1,SLB,0.595816837,0.647277983,0.693078999,0.733884299,0.770829834,0.801804631,0.825563861,0.842445988,0.853540038,0.859341771,0.860166811,0.855979918,0.846678603,0.832412522,0.813536632,0.79039214,0.763654459,0.734061268
SSP1,SLE,6.518134126,7.164110507,7.78914427,8.367125429,8.918400797,9.41452058,9.836810905,10.18702405,10.46902899,10.68897905,10.84023057,10.9169192,10.91831062,10.84790262,10.71348761,10.52207816,10.28116984,9.99898993
SSP1,SLV,6.27103027,6.286916828,6.232766265,6.122881583,5.985004305,5.822051864,5.634527118,5.425291773,5.201868983,4.967395413,4.745484436,4.533430826,4.328973837,4.130786317,3.93667916,3.736182976,3.527760216,3.31817851
SSP1,SOM,10.16705416,10.86990695,11.49468706,12.04522363,12.52220297,12.86880545,13.05463525,13.10922782,13.0536988,12.93782334,12.80506366,12.66747778,12.50123451,12.31677653,12.11884109,11.90916914,11.69121387,11.46717342
SSP1,SRB,9.769883984,9.703214825,9.659542009,9.619969501,9.580217434,9.534091545,9.462936904,9.361415311,9.232235449,9.072216009,8.852183113,8.576571788,8.250931446,7.884933106,7.492660504,7.063949919,6.598840333,6.115368756
SSP1,STP,0.174274395,0.180890236,0.185491104,0.188012764,0.188879139,0.187890426,0.185146367,0.181071443,0.176123016,0.17042818,0.164861961,0.159293143,0.153717863,0.148191442,0.142727753,0.137304892,0.131951806,0.126728799
SSP1,SUR,0.54557036,0.563330023,0.577637894,0.58779397,0.594917538,0.598431147,0.598179186,0.594384325,0.587691907,0.578500967,0.567205364,0.554003484,0.539115709,0.522645659,0.504882721,0.485878107,0.465844135,0.443585963
SSP1,SVK,5.545671408,5.625590504,5.690086961,5.728441116,5.739114223,5.737299069,5.73102992,5.718775866,5.694145595,5.652782936,5.583770481,5.49125817,5.383041955,5.263430241,5.11848195,4.958832062,4.794966648,4.630204739
SSP1,SVN,2.068463409,2.102948806,2.133094986,2.160202653,2.187123278,2.216100219,2.245045186,2.270607659,2.291175115,2.307645017,2.317625813,2.323052566,2.317782501,2.301471773,2.275470261,2.24228318,2.200103364,2.149512712
SSP1,SWE,9.792530296,10.23396833,10.69151508,11.12285137,11.53534601,11.95978845,12.40954147,12.87539892,13.33984449,13.78798444,14.19397732,14.55183193,14.85713097,15.10820245,15.26282144,15.32434568,15.31122796,15.24524476
SSP1,SWZ,1.254161986,1.320325179,1.375184271,1.417403524,1.452744392,1.481654674,1.503911007,1.51884278,1.526120991,1.524842112,1.51470899,1.495854773,1.469974678,1.438091181,1.40145816,1.361241015,1.31814554,1.272625182
SSP1,SYR,22.10108453,23.69730444,25.1839335,26.49675357,27.64097068,28.55329736,29.22545421,29.6910887,30.00045124,30.1572975,30.1717539,30.03431863,29.74671988,29.31061695,28.71369363,27.87709369,26.81984493,25.50685218
SSP1,TCD,12.67605195,14.19085056,15.72521802,17.16867366,18.56203803,19.82979871,20.94795156,21.90669439,22.71708362,23.38475512,23.93239611,24.35530785,24.65365244,24.83093743,24.88973513,24.83208294,24.65944414,24.37995779
SSP1,TGO,6.594283304,7.168350089,7.708186941,8.184548952,8.617044544,8.993373092,9.307276929,9.559230341,9.74851081,9.876225596,9.945399952,9.955862976,9.909842802,9.810285162,9.662850215,9.472257692,9.243066306,8.980200725
SSP1,THA,70.96722168,72.33697964,73.23195277,73.60048496,73.52769527,72.93726726,71.81188376,70.21201268,68.27689056,66.09709201,63.65286138,60.9982642,58.16044436,55.18545569,52.10861032,48.97716246,45.83822411,42.74058086
SSP1,TJK,7.177813241,7.404115304,7.535705057,7.567880157,7.536017655,7.446429413,7.300731484,7.105848482,6.878126883,6.625310288,6.387005606,6.158479128,5.933946651,5.71077264,5.48913249,5.271450685,5.062264813,4.864211413
SSP1,TKM,5.297165173,5.512476068,5.674260825,5.778114364,5.844011059,5.87352838,5.862606941,5.810135287,5.721577833,5.60212395,5.461403592,5.301677513,5.124276542,4.931065142,4.727036914,4.517747612,4.308684355,4.102237957
SSP1,TLS,1.235063965,1.342418021,1.441287185,1.523913699,1.59267108,1.643753377,1.676301618,1.690327976,1.689344245,1.674783752,1.660467556,1.646619009,1.632813326,1.618924878,1.605172947,1.592088045,1.580284682,1.570256663
SSP1,TON,0.10549016,0.106311004,0.105944845,0.10461975,0.102646709,0.100067501,0.096834335,0.092994662,0.088809095,0.084455834,0.080594984,0.077184732,0.074132434,0.071347185,0.06875505,0.066301146,0.063810312,0.061231993
SSP1,TTO,1.355844592,1.357615793,1.347469378,1.327518946,1.301771245,1.269093809,1.228700044,1.181049881,1.128244399,1.072129372,1.014654629,0.956076381,0.89648088,0.836587887,0.777840951,0.721777994,0.668047392,0.614751717
SSP1,TUN,10.96525076,11.3738476,11.68484664,11.88628796,12.01240424,12.07983725,12.08662961,12.02032257,11.87940129,11.66460977,11.38231573,11.04517256,10.66639403,10.25518763,9.822552684,9.382711571,8.918521246,8.43148769
SSP1,TUR,76.63759728,79.81022065,82.38123617,84.35402275,85.9171808,86.99001381,87.47745897,87.34994841,86.69685816,85.60107646,84.12580811,82.29873275,80.12752441,77.64734371,74.92828414,72.04523886,69.04452493,65.65527471
SSP1,TZA,50.60936923,56.30622014,61.97667423,67.35693579,72.57789407,77.36240244,81.52319578,85.01949477,87.93834625,90.30795625,92.20556313,93.60651284,94.51461781,94.95474202,94.94598708,94.48414152,93.55545734,92.16217955
SSP1,UGA,38.47424135,43.74838738,49.24442063,54.83220116,60.59551398,66.23474056,71.52609101,76.37108352,80.8192854,84.82810904,88.38227455,91.40183826,93.86777068,95.79817217,97.21597141,98.11469964,98.48401637,98.33423021
SSP1,UKR,44.09258429,42.80795879,41.67711181,40.69096682,39.83869735,39.07375628,38.3024066,37.48181646,36.61879394,35.73141099,34.73196464,33.62146783,32.39217002,31.05749138,29.65708731,28.23952584,26.83638182,25.338793
SSP1,URY,3.388780285,3.390146593,3.37566558,3.344733879,3.301606534,3.244375641,3.173110174,3.088144258,2.993124572,2.890163083,2.784376575,2.67657896,2.5667223,2.446176115,2.3177276,2.183811213,2.045147888,1.89739687
SSP1,USA,323.2168978,336.7222791,350.416918,363.6862342,376.5153106,388.8009028,400.2457842,411.0581565,421.5485374,431.9553962,441.8261399,450.9624853,459.1375709,465.2561045,468.9630098,470.6016638,469.8102521,466.5070905
SSP1,UZB,28.68405931,29.70099195,30.42025213,30.82408682,31.02425245,31.04410599,30.8712155,30.48694642,29.91715647,29.18954837,28.37747522,27.49129673,26.53166877,25.50365014,24.42339356,23.32333018,22.23599174,21.18401017
SSP1,VCT,0.109098272,0.108421655,0.107221611,0.105531186,0.103546626,0.101207238,0.098441568,0.095269838,0.091832834,0.088243411,0.084616552,0.080979587,0.077334121,0.07368952,0.070062203,0.066463614,0.062678994,0.058760797
SSP1,VEN,30.9661658,32.68376031,34.16061193,35.37773814,36.37899994,37.12342039,37.60432472,37.82851939,37.8342857,37.63356631,37.2333567,36.64240855,35.87232657,34.93835227,33.8320799,32.47972483,30.93011613,29.23668951
SSP1,VNM,92.03505937,95.48263693,97.8756985,99.29935349,100.0915414,100.2347131,99.62320877,98.22425208,96.14979817,93.55222659,90.58128491,87.29517087,83.7115171,79.85478559,75.68398843,71.09116066,66.32462261,61.35036297
SSP1,VUT,0.264498517,0.28750789,0.308564918,0.327423409,0.344586886,0.35926481,0.371135524,0.380153193,0.386764785,0.391007638,0.392892239,0.392356421,0.389380715,0.384081352,0.376548984,0.367017274,0.355698982,0.342820563
SSP1,WSM,0.183275304,0.182932755,0.180591626,0.176337221,0.170894222,0.164447855,0.157147422,0.149168939,0.140864725,0.132466952,0.125158808,0.118820455,0.113311648,0.10842911,0.103974699,0.099768728,0.095516475,0.091130859
SSP1,YEM,27.60156996,31.05695377,34.25235634,37.18313107,40.01588628,42.69360966,45.09275164,47.09889679,48.72712144,49.9880118,50.94612196,51.60578874,51.95275088,51.98966207,51.73838014,51.22676693,50.48175482,49.52361511
SSP1,ZAF,52.39562084,54.70911002,56.78445422,58.46833928,59.892828,61.03486514,61.85482862,62.34394676,62.47144656,62.21470855,61.587348,60.58025016,59.2133759,57.53955193,55.62403263,53.52629565,51.2848483,48.9354016
SSP1,ZMB,14.72027969,16.39466155,18.07254724,19.71112492,21.35545781,22.9038155,24.27626755,25.4569822,26.48747632,27.38395716,28.16352198,28.80065865,29.28914561,29.63491269,29.84608354,29.9214826,29.85755433,29.65455797
SSP1,ZWE,12.69236396,12.90428779,13.00365248,12.96340869,12.85632436,12.69763322,12.490428,12.24242353,11.96250236,11.64991884,11.34608152,11.04228594,10.72863383,10.40518848,10.07583758,9.745465775,9.417726381,9.093766465
SSP1,AFG,35.35223379,39.53489979,43.71941138,47.67420801,51.48921929,55.00121769,58.08199246,60.67959996,62.84556078,64.55679723,65.92871825,66.94033042,67.56888269,67.82412829,67.71515596,67.2606334,66.47497068,65.37740201
SSP1,AGO,21.77585497,24.58307454,27.31538994,29.85125025,32.26957459,34.50656666,36.51091097,38.2469523,39.73319967,40.9702355,41.95388484,42.67111112,43.11755894,43.29647046,43.21625544,42.88534367,42.31601599,41.53576327
SSP1,ALB,3.230794633,3.244864356,3.243786624,3.226046905,3.198288437,3.16116226,3.112843904,3.051756919,2.979725589,2.898703261,2.805978766,2.702929876,2.589220185,2.459181724,2.309842875,2.148245945,1.982698782,1.809552633
SSP1,ARE,9.714862393,10.9485099,12.05759492,13.05877641,13.98408276,14.79825362,15.45666201,15.93542222,16.23881788,16.38928847,16.34778606,16.11295147,15.70343406,15.16180798,14.5321269,13.84379187,13.09289291,12.24228889
SSP1,ARG,41.86637989,43.04365326,43.95591391,44.61070719,45.09528384,45.36665165,45.39029883,45.17281439,44.76195531,44.17699841,43.44524104,42.5615823,41.53029421,40.35566785,38.93457563,37.31879548,35.56256657,33.70932226
SSP1,ARM,3.069070506,3.015861462,2.944058144,2.862924261,2.777978822,2.683808341,2.577288564,2.460111797,2.33875197,2.21791269,2.103609669,1.992967095,1.882564955,1.771224268,1.660696679,1.554802026,1.449471656,1.348257806
SSP1,AUS,24.16465467,26.04394069,27.91982749,29.72247576,31.47563541,33.21493385,34.93072955,36.59243629,38.16591903,39.6367918,40.86564314,41.82991082,42.55065027,42.94003806,42.97780896,42.69938032,42.1677715,41.44128082
SSP1,AUT,8.568206875,8.734395068,8.902075682,9.057297161,9.195784673,9.322539019,9.440617007,9.542474458,9.61586731,9.656417002,9.639154702,9.558116219,9.43464326,9.277742148,9.064097583,8.805445089,8.516350736,8.209977597
SSP1,AZE,9.664016213,10.02272597,10.23933236,10.36761805,10.45736699,10.49490303,10.45358774,10.32792224,10.14288428,9.924618185,9.672966594,9.381476514,9.041289794,8.656762329,8.246549802,7.836651368,7.442452577,7.059972927
SSP1,BDI,9.57215219,10.72446329,11.77717504,12.68280911,13.51494381,14.29323242,14.9865548,15.57201718,16.03484287,16.37202832,16.57939263,16.66488426,16.63346713,16.49253476,16.25511404,15.93516993,15.54463906,15.08824256
SSP1,BEL,11.02343199,11.32400688,11.62875804,11.93075458,12.2252771,12.51582735,12.79330012,13.04950742,13.2806177,13.49027154,13.66175038,13.77255635,13.82708317,13.83350134,13.7873053,13.66458976,13.48139977,13.25075302
SSP1,BEN,10.04155876,11.25090274,12.42788345,13.52692284,14.584021,15.5646602,16.43524488,17.1848486,17.81694845,18.33729252,18.74769371,19.04282902,19.21672553,19.26864195,19.20305888,19.02793877,18.75052029,18.37641111
SSP1,BFA,18.65087267,20.861569,23.07116465,25.18247708,27.27219642,29.23393422,30.99948657,32.52820769,33.82964117,34.90651808,35.80614126,36.52281122,37.05221177,37.40005121,37.57837125,37.59240395,37.44657438,37.14432352
SSP1,BGD,156.3002785,163.5429554,169.4754806,173.8139765,176.8527129,178.5194431,178.7965984,177.675352,175.3693636,172.0045091,167.865504,163.036117,157.5966098,151.6274188,145.2413243,138.5338801,131.6341758,124.6722272
SSP1,BGR,7.26639504,7.058643731,6.875683602,6.70760009,6.557633078,6.4195971,6.280947937,6.132893465,5.975923413,5.810466646,5.625092348,5.422134883,5.20350625,4.973124121,4.737326867,4.485533044,4.22002296,3.947785536
SSP1,BHR,1.626933919,1.861274845,2.078612743,2.280288612,2.475693569,2.660193302,2.823940781,2.958137908,3.061684835,3.137200782,3.181691885,3.195909399,3.179586212,3.135424281,3.069853584,2.985746163,2.883606829,2.756432797
SSP1,ABW,0.117646111,0.124379967,0.130284974,0.135258345,0.139625867,0.143324097,0.146072775,0.147776663,0.148569336,0.148656108,0.147793237,0.14606229,0.143461765,0.139950184,0.135143143,0.129071098,0.122080006,0.114125524
SSP2,BHS,0.365760341,0.387312254,0.407386332,0.425809766,0.442222506,0.456432857,0.468317102,0.478394639,0.486653144,0.493141392,0.49657733,0.497161783,0.49519002,0.49113671,0.485576545,0.478658976,0.470715729,0.461711735
SSP2,GUF,0.258689887,0.285346962,0.310620523,0.333741227,0.354717459,0.373810573,0.390367933,0.404699789,0.417159931,0.427836657,0.436445848,0.44290097,0.447426978,0.450146736,0.451134503,0.450410036,0.448013201,0.444495337
SSP2,GRD,0.107068612,0.109537469,0.111363483,0.112728663,0.113954212,0.115020886,0.115655111,0.115761645,0.11538655,0.11469859,0.113651975,0.112259586,0.110484915,0.108507799,0.1064746,0.104526991,0.102718615,0.101024973
SSP2,BIH,3.745087836,3.718056035,3.680830756,3.632595256,3.569973042,3.491539188,3.401108807,3.301273501,3.195443181,3.086758741,2.971630034,2.851714325,2.729413829,2.608454165,2.492506227,2.384901793,2.285692251,2.193711369
SSP2,MYT,0.233705896,0.262068577,0.291481178,0.322967385,0.355593755,0.387141267,0.416439604,0.443734628,0.468925168,0.492247192,0.513805339,0.533094442,0.549785894,0.563944331,0.575970306,0.585935862,0.593324554,0.597608575
SSP2,FSM,0.112428606,0.114153629,0.115036437,0.114931822,0.113785159,0.111894941,0.109501192,0.106728701,0.103799556,0.100545686,0.097602392,0.094921405,0.09241943,0.09019598,0.088307884,0.086763694,0.085592522,0.08489565
SSP2,BLR,9.431143875,9.270486218,9.098162377,8.915450097,8.73457323,8.562247243,8.388928226,8.205520023,8.011672556,7.812893529,7.606788406,7.399045414,7.190922128,6.983476921,6.78013049,6.587394159,6.406304513,6.231701006
SSP2,BLZ,0.339757685,0.364800439,0.38556184,0.403216226,0.41812129,0.430508608,0.440292092,0.447515308,0.45256712,0.455682916,0.457285687,0.457606032,0.457171855,0.455984615,0.454294623,0.452139005,0.450228992,0.448739523
SSP2,BOL,10.64683418,11.33978629,12.00140347,12.60292528,13.13003438,13.58492185,13.96305354,14.27064043,14.49486806,14.64550887,14.74515167,14.80335372,14.81887363,14.78959247,14.73058403,14.65402262,14.56742984,14.46799235
SSP2,VIR,0.111668881,0.114193996,0.116448587,0.11803664,0.118746768,0.118706606,0.118182316,0.117485448,0.116768929,0.116091961,0.115346756,0.1144495,0.11334734,0.111960311,0.110242737,0.108212689,0.105903883,0.103267888
SSP2,BRA,203.1501151,210.7426465,217.4203132,222.8190887,226.9410947,229.8405936,231.5314309,231.8681688,230.802448,228.6649419,225.5477125,221.5805875,216.8530261,211.5831238,205.9393515,200.1229384,194.2615655,188.4154065
SSP2,BRB,0.276003202,0.278637253,0.28031355,0.280747339,0.2798477,0.277148022,0.272840564,0.267511914,0.261453315,0.255052005,0.248139014,0.240898733,0.2333786,0.225598407,0.217668675,0.209739344,0.20205842,0.194733829
SSP2,BRN,0.43312615,0.466367704,0.497779868,0.527163853,0.554689886,0.58045509,0.604466642,0.626946568,0.647055485,0.664314472,0.676037428,0.682785766,0.684745215,0.683058244,0.678181341,0.670521014,0.660349856,0.647855131
SSP2,BTN,0.796705489,0.868861863,0.939272788,1.006398676,1.06915907,1.129274143,1.18646013,1.238812992,1.284174641,1.320967216,1.347424044,1.36442343,1.37219143,1.370884508,1.361879702,1.3467873,1.327824076,1.304924747
SSP2,BWA,2.129756918,2.241843215,2.339914925,2.428148046,2.510690066,2.58862726,2.663151826,2.735755317,2.804692561,2.871559947,2.922643745,2.953615557,2.963580371,2.95671281,2.93061261,2.889821534,2.834046642,2.762367741
SSP2,CAF,4.818362745,5.258528799,5.686179307,6.097162557,6.479278499,6.834281475,7.147204716,7.413894923,7.642497289,7.824989275,7.960020737,8.051555151,8.09900189,8.111391457,8.091723832,8.042410389,7.972610128,7.885902809
SSP2,CAN,35.85822941,37.76420046,39.6411993,41.38359104,42.99178141,44.54026687,46.06812246,47.58480449,49.05258847,50.464905,51.69993122,52.76167064,53.6467299,54.32187155,54.75680317,54.94528053,54.83054502,54.42355385
SSP2,CHE,7.899614454,8.100975263,8.312258994,8.51937815,8.70938423,8.879291719,9.03333964,9.171718923,9.289256935,9.383769011,9.440288464,9.467108031,9.469783669,9.450272895,9.406697009,9.321598883,9.196895976,9.041157278
SSP2,CHL,17.87008645,18.56688966,19.1813723,19.6856187,20.07111379,20.33754247,20.49519437,20.53431159,20.48947358,20.36891358,20.1749896,19.9165818,19.60196242,19.23187058,18.81198791,18.35449296,17.87675701,17.3710847
SSP2,CHN,1363.41998,1379.229024,1385.145357,1380.651244,1365.275035,1339.586953,1305.120141,1263.138095,1215.402605,1163.794408,1110.443649,1057.146245,1004.276389,951.8276987,900.6364325,852.3185442,807.8638631,767.2748204
SSP2,CIV,21.46283943,23.15214875,24.71008798,26.17945832,27.5483328,28.75698961,29.77214228,30.61932134,31.28340992,31.80086572,32.23739862,32.5632448,32.78817037,32.91160943,32.93497537,32.90380805,32.7969739,32.65481998
SSP2,CMR,21.65926125,23.65448885,25.51577679,27.31549023,29.03737915,30.62055625,31.97838412,33.15557312,34.1644477,34.97077823,35.59734869,36.06947921,36.40904032,36.58316445,36.60239975,36.47028898,36.25185881,35.9247278
SSP2,COD,75.41327152,85.77145184,96.61364726,107.3503611,117.6779564,127.4273571,136.7891132,145.7188867,153.8639147,160.9287595,167.1883352,172.539662,177.04025,180.7108568,183.4057877,185.3867292,186.6043602,187.0145229
SSP2,COG,4.561032303,5.077470425,5.579980294,6.080040593,6.570624099,7.032311362,7.445622286,7.823332531,8.161471514,8.454378313,8.699555769,8.902427756,9.063043323,9.171537103,9.231086712,9.242170078,9.216127096,9.152864812
SSP2,COL,49.33240659,52.23309284,54.91513716,57.32776863,59.42220743,61.22450228,62.73497383,63.90005322,64.73282632,65.29683728,65.56459643,65.58752787,65.37233379,64.9116576,64.22982854,63.40804357,62.47204876,61.4358661
