GCAM_region_ID,year,value,scenario,POP,pop,pop_mil,gdppcap,region,,,,,
31,2073,862212.1556,SSP3,65248.51293,65248512.93,65.24851293,13214.28055,Argentina,,,,,
11,2039,18452224.35,SSP2,1396860.762,1396860762,1396.860762,13209.78072,China,,,,,
3,2079,2676360.469,SSP4,202611.7924,202611792.4,202.6117924,13209.30257,Africa_Northern,,,,,
32,2099,1190319.673,SSP3,90117.29172,90117291.72,90.11729172,13208.5602,Colombia,,,,,
21,2097,8513523.634,SSP3,644686.6627,644686662.7,644.6866627,13205.67669,Middle East,,,,,
21,2047,4877467.455,SSP2,369374.6509,369374650.9,369.3746509,13204.66211,Middle East,,,,,
2,2095,8951585.178,SSP2,678024.0992,678024099.2,678.0240992,13202.45872,Africa_Eastern,,,,,
24,2044,860931.1516,SSP1,65212.15369,65212153.69,65.21215369,13202.00458,South Africa,,,,,
10,2070,1274398.012,SSP2,96550.91304,96550913.04,96.55091304,13199.23315,Central Asia,,,,,
31,2041,622438.1611,SSP4,47161.9984,47161998.4,47.1619984,13197.87503,Argentina,,,,,
10,2056,1188183.961,SSP1,90047.5463,90047546.3,90.0475463,13195.07316,Central Asia,,,,,
20,2090,2993169.289,SSP3,226967.2643,226967264.3,226.9672643,13187.66959,Mexico,,,,,
27,2066,3601744.283,SSP5,273157.0809,273157080.9,273.1570809,13185.61566,South Asia,,,,,
5,2063,11795478.27,SSP1,894833.4902,894833490.2,894.8334902,13181.75773,Africa_Western,,,,,
24,2040,876484.4767,SSP5,66577.22287,66577222.87,66.57722287,13164.92997,South Africa,,,,,
15,2046,1700047.766,SSP3,129182.2311,129182231.1,129.1822311,13160.07435,Europe_Non_EU,,,,,
11,2062,16600459.07,SSP3,1261596.089,1261596089,1261.596089,13158.2994,China,,,,,
21,2045,5085619.147,SSP4,386731.3867,386731386.7,386.7313867,13150.26223,Middle East,,,,,
32,2040,725599.9321,SSP5,55187.64306,55187643.06,55.18764306,13147.86956,Colombia,,,,,
24,2088,960229.3596,SSP3,73042.45629,73042456.29,73.04245629,13146.18112,South Africa,,,,,
14,2083,586365.4872,SSP2,44605.28,44605280,44.60528,13145.65198,Europe_Eastern,,,,,
31,2032,600962.9059,SSP5,45717.74912,45717749.12,45.71774912,13145.06767,Argentina,,,,,
26,2041,1242822.214,SSP1,94559.05738,94559057.38,94.55905738,13143.34394,South America_Southern,,,,,
7,2032,2876366.108,SSP1,218861.8323,218861832.3,218.8618323,13142.38338,Brazil,,,,,
14,2068,572148.1266,SSP1,43557.03663,43557036.63,43.55703663,13135.60726,Europe_Eastern,,,,,
24,2052,877020.7192,SSP2,66766.81218,66766812.18,66.76681218,13135.57875,South Africa,,,,,
25,2045,501656.2594,SSP1,38197.49565,38197495.65,38.19749565,13133.22381,South America_Northern,,,,,
14,2078,496496.5739,SSP4,37805.89052,37805890.52,37.80589052,13132.78346,Europe_Eastern,,,,,
21,2096,8403412.729,SSP3,640075.7567,640075756.7,640.0757567,13128.77834,Middle East,,,,,
31,2072,851996.5623,SSP3,64909.39693,64909396.93,64.90939693,13125.93557,Argentina,,,,,
24,2052,777997.2929,SSP4,59286.13598,59286135.98,59.28613598,13122.75256,South Africa,,,,,
20,2089,2962182.52,SSP3,225730.8322,225730832.2,225.7308322,13122.63146,Mexico,,,,,
26,2085,1935657.976,SSP3,147609.0912,147609091.2,147.6090912,13113.40623,South America_Southern,,,,,
10,2066,1130439.08,SSP4,86228.3472,86228347.2,86.2283472,13109.83124,Central Asia,,,,,
10,2045,1161251.443,SSP5,88593.64845,88593648.45,88.59364845,13107.61508,Central Asia,,,,,
5,2078,15688390.28,SSP2,1196892.895,1196892895,1196.892895,13107.59747,Africa_Western,,,,,
22,2077,3298601.563,SSP5,251655.745,251655745,251.655745,13107.59491,Pakistan,,,,,
9,2056,1224179.901,SSP1,93446.08599,93446085.99,93.44608599,13100.38712,Central America and Caribbean,,,,,
4,2090,5135955.569,SSP2,392092.4012,392092401.2,392.0924012,13098.83985,Africa_Southern,,,,,
23,2029,1843293.309,SSP1,140727.3993,140727399.3,140.7273993,13098.32569,Russia,,,,,
15,2033,1481608.666,SSP2,113145.8626,113145862.6,113.1458626,13094.67825,Europe_Non_EU,,,,,
23,2034,1821197.819,SSP3,139101.0691,139101069.1,139.1010691,13092.62273,Russia,,,,,
29,2072,6431174.704,SSP2,491301.8869,491301886.9,491.3018869,13090.06718,Southeast Asia,,,,,
11,2061,16609779.75,SSP3,1269425.442,1269425442,1269.425442,13084.48626,China,,,,,
25,2052,515433.0025,SSP4,39402.2616,39402261.6,39.4022616,13081.30502,South America_Northern,,,,,
32,2098,1173651.722,SSP3,89722.41471,89722414.71,89.72241471,13080.91992,Colombia,,,,,
12,2026,1303827.101,SSP2,99682.65672,99682656.72,99.68265672,13079.77881,EU-12,,,,,
15,2030,1415470.327,SSP1,108262.0848,108262084.8,108.2620848,13074.47875,Europe_Non_EU,,,,,
14,2056,638488.343,SSP5,48839.75105,48839751.05,48.83975105,13073.12853,Europe_Eastern,,,,,
15,2034,1462001.774,SSP4,111839.5594,111839559.4,111.8395594,13072.31343,Europe_Non_EU,,,,,
22,2093,3150049.666,SSP1,241080.3361,241080336.1,241.0803361,13066.38989,Pakistan,,,,,
15,2045,1676929.153,SSP3,128369.7308,128369730.8,128.3697308,13063.27545,Europe_Non_EU,,,,,
7,2030,2839264.462,SSP5,217429.5268,217429526.8,217.4295268,13058.32057,Brazil,,,,,
24,2087,951136.6094,SSP3,72841.52781,72841527.81,72.84152781,13057.61477,South Africa,,,,,
20,2088,2931195.751,SSP3,224494.4,224494400,224.4944,13056.87692,Mexico,,,,,
21,2095,8293301.824,SSP3,635464.8507,635464850.7,635.4648507,13050.76404,Middle East,,,,,
11,2030,18463465.38,SSP5,1414747.748,1414747748,1414.747748,13050.71198,China,,,,,
25,2050,548985.5,SSP2,42082.23462,42082234.62,42.08223462,13045.54059,South America_Northern,,,,,
20,2039,1784440.514,SSP1,136786.4389,136786438.9,136.7864389,13045.44901,Mexico,,,,,
18,2056,3818606.537,SSP2,292728.1577,292728157.7,292.7281577,13044.88973,Indonesia,,,,,
11,2037,17775585.02,SSP4,1362782.375,1362782375,1362.782375,13043.59768,China,,,,,
7,2038,3002039.091,SSP2,230168.5454,230168545.4,230.1685454,13042.78604,Brazil,,,,,
3,2062,2880881.814,SSP1,220902.0544,220902054.4,220.9020544,13041.44419,Africa_Northern,,,,,
3,2074,3262337.461,SSP2,250154.5784,250154578.4,250.1545784,13041.28624,Africa_Northern,,,,,
17,2070,19499212.15,SSP1,1495366.222,1495366222,1495.366222,13039.757,India,,,,,
12,2027,1274799.908,SSP3,97782.04619,97782046.19,97.78204619,13037.15721,EU-12,,,,,
31,2071,841780.969,SSP3,64570.28093,64570280.93,64.57028093,13036.66264,Argentina,,,,,
26,2052,1330689.875,SSP4,102093.9194,102093919.4,102.0939194,13033.97775,South America_Southern,,,,,
21,2039,4173987.217,SSP1,320247.6662,320247666.2,320.2476662,13033.62259,Middle East,,,,,
18,2054,3436854.629,SSP4,263954.0943,263954094.3,263.9540943,13020.65285,Indonesia,,,,,
11,2060,16619100.43,SSP3,1277254.795,1277254795,1277.254795,13011.57803,China,,,,,
31,2039,639253.8416,SSP2,49132.14882,49132148.82,49.13214882,13010.90746,Argentina,,,,,
25,2049,610736.2155,SSP3,46949.61791,46949617.91,46.94961791,13008.33197,South America_Northern,,,,,
26,2037,1187553.433,SSP5,91308.51347,91308513.47,91.30851347,13005.94422,South America_Southern,,,,,
21,2046,4763654.118,SSP2,366269.847,366269847,366.269847,13005.85936,Middle East,,,,,
25,2037,484948.3535,SSP5,37309.94162,37309941.62,37.30994162,12997.83201,South America_Northern,,,,,
12,2025,1301250.784,SSP1,100121.6567,100121656.7,100.1216567,12996.69649,EU-12,,,,,
20,2045,1806671.469,SSP4,139075.9102,139075910.2,139.0759102,12990.54212,Mexico,,,,,
20,2087,2900208.982,SSP3,223257.9679,223257967.9,223.2579679,12990.39407,Mexico,,,,,
26,2084,1907984.827,SSP3,146899.9897,146899989.7,146.8999897,12988.32512,South America_Southern,,,,,
4,2071,3683371.891,SSP1,283656.6437,283656643.7,283.6566437,12985.3186,Africa_Southern,,,,,
21,2094,8190574.435,SSP3,630786.9855,630786985.5,630.7869855,12984.69154,Middle East,,,,,
17,2091,21793386.94,SSP2,1679376.659,1679376659,1679.376659,12977.06909,India,,,,,
31,2040,611826.6118,SSP4,47150.59487,47150594.87,47.15059487,12976.01045,Argentina,,,,,
32,2056,739920.5389,SSP4,57027.87397,57027873.97,57.02787397,12974.71723,Colombia,,,,,
10,2069,1255630.501,SSP2,96794.48372,96794483.72,96.79448372,12972.12871,Central Asia,,,,,
32,2055,808867.3546,SSP2,62355.50414,62355504.14,62.35550414,12971.86777,Colombia,,,,,
7,2037,2866675.448,SSP4,221020.9758,221020975.8,221.0209758,12970.15108,Brazil,,,,,
24,2086,942043.8591,SSP3,72640.59933,72640599.33,72.64059933,12968.55846,South Africa,,,,,
21,2044,4953509.148,SSP4,382003.3182,382003318.2,382.0033182,12967.1888,Middle East,,,,,
29,2058,5855878.948,SSP1,451596.7019,451596701.9,451.5967019,12967.05429,Southeast Asia,,,,,
5,2056,10909680.02,SSP5,841500.5735,841500573.5,841.5005735,12964.55447,Africa_Western,,,,,
32,2044,725359.7698,SSP1,55966.60166,55966601.66,55.96660166,12960.58271,Colombia,,,,,
3,2078,2642328.707,SSP4,203880.9167,203880916.7,203.8809167,12960.15709,Africa_Northern,,,,,
20,2046,1938377.384,SSP2,149577.1367,149577136.7,149.5771367,12959.0486,Mexico,,,,,
15,2044,1652962.295,SSP3,127555.6851,127555685.1,127.5556851,12958.75048,Europe_Non_EU,,,,,
9,2069,1377155.039,SSP2,106293.0839,106293083.9,106.2930839,12956.20551,Central America and Caribbean,,,,,
32,2097,1156983.77,SSP3,89327.53771,89327537.71,89.32753771,12952.15115,Colombia,,,,,
11,2032,18208987.04,SSP1,1406139.242,1406139242,1406.139242,12949.63294,China,,,,,
31,2070,831565.3758,SSP3,64231.16493,64231164.93,64.23116493,12946.44705,Argentina,,,,,
10,2055,1171036.278,SSP1,90472.42557,90472425.57,90.47242557,12943.57115,Central Asia,,,,,
21,2033,3977930.513,SSP5,307462.6064,307462606.4,307.4626064,12937.93271,Middle East,,,,,
26,2049,1329701.097,SSP2,102812.9648,102812964.8,102.8129648,12933.20448,South America_Southern,,,,,
11,2059,16621926.79,SSP3,1285254.858,1285254858,1285.254858,12932.78658,China,,,,,
14,2082,579184.9612,SSP2,44812.49206,44812492.06,44.81249206,12924.63183,Europe_Eastern,,,,,
31,2034,598330.5012,SSP1,46297.85159,46297851.59,46.29785159,12923.50467,Argentina,,,,,
20,2086,2869222.213,SSP3,222021.5358,222021535.8,222.0215358,12923.17073,Mexico,,,,,
21,2093,8087847.046,SSP3,626109.1203,626109120.3,626.1091203,12917.63174,Middle East,,,,,
4,2062,3442424.898,SSP5,266519.8112,266519811.2,266.5198112,12916.20643,Africa_Southern,,,,,
12,2025,1279418.655,SSP4,99093.32825,99093328.25,99.09332825,12911.2492,EU-12,,,,,
12,2024,1305888.985,SSP5,101225.4012,101225401.2,101.2254012,12900.80326,EU-12,,,,,
10,2065,1119094.276,SSP4,86754.25177,86754251.77,86.75425177,12899.58997,Central Asia,,,,,
14,2077,492108.9995,SSP4,38173.91923,38173919.23,38.17391923,12891.23594,Europe_Eastern,,,,,
29,2050,5885892.194,SSP5,456593.5008,456593500.8,456.5935008,12890.88036,Southeast Asia,,,,,
23,2031,1826100.182,SSP2,141664.6626,141664662.6,141.6646626,12890.30129,Russia,,,,,
14,2067,565444.699,SSP1,43876.22113,43876221.13,43.87622113,12887.26979,Europe_Eastern,,,,,
24,2051,858418.6629,SSP2,66643.03489,66643034.89,66.64303489,12880.8459,South Africa,,,,,
27,2097,4410013.557,SSP2,342372.431,342372431,342.372431,12880.74961,South Asia,,,,,
24,2085,932951.1088,SSP3,72439.67084,72439670.84,72.43967084,12879.00812,South Africa,,,,,
27,2077,3561451.878,SSP1,276593.916,276593916,276.593916,12876.10346,South Asia,,,,,
17,2059,19946366.06,SSP5,1549363.254,1549363254,1549.363254,12873.91192,India,,,,,
24,2051,765400.7268,SSP4,59458.66331,59458663.31,59.45866331,12872.82095,South Africa,,,,,
11,2038,18046617.05,SSP2,1402104.317,1402104317,1402.104317,12871.09443,China,,,,,
23,2027,1846465.22,SSP5,143498.478,143498478,143.498478,12867.48993,Russia,,,,,
26,2083,1880311.677,SSP3,146190.8882,146190888.2,146.1908882,12862.0306,South America_Southern,,,,,
31,2069,821732.2023,SSP3,63892.76534,63892765.34,63.89276534,12861.11499,Argentina,,,,,
25,2051,506679.5777,SSP4,39405.5582,39405558.2,39.4055582,12858.07386,South America_Northern,,,,,
24,2043,836193.2407,SSP1,65038.80028,65038800.28,65.03880028,12856.8368,South Africa,,,,,
20,2085,2838235.444,SSP3,220785.1037,220785103.7,220.7851037,12855.19447,Mexico,,,,,
11,2058,16624753.14,SSP3,1293254.922,1293254922,1293.254922,12854.96993,China,,,,,
15,2043,1628995.437,SSP3,126741.6393,126741639.3,126.7416393,12852.8828,Europe_Non_EU,,,,,
21,2092,7985119.656,SSP3,621431.2551,621431255.1,621.4312551,12849.56235,Middle East,,,,,
23,2030,1788949.359,SSP4,139248.4672,139248467.2,139.2484672,12847.17451,Russia,,,,,
25,2044,488992.953,SSP1,38107.27401,38107274.01,38.10727401,12832.01083,South America_Northern,,,,,
32,2096,1140315.818,SSP3,88932.66071,88932660.71,88.93266071,12822.23886,Colombia,,,,,
20,2035,1688488.908,SSP5,131720.1229,131720122.9,131.7201229,12818.76201,Mexico,,,,,
23,2033,1787709.861,SSP3,139465.8592,139465859.2,139.4658592,12818.26155,Russia,,,,,
15,2033,1428233.108,SSP4,111461.6789,111461678.9,111.4616789,12813.66943,Europe_Non_EU,,,,,
15,2032,1442453.341,SSP2,112605.878,112605878,112.605878,12809.75174,Europe_Non_EU,,,,,
7,2037,2940376.103,SSP2,229584.8729,229584872.9,229.5848729,12807.35994,Brazil,,,,,
21,2045,4649840.781,SSP2,363165.0432,363165043.2,363.1650432,12803.65737,Middle East,,,,,
2,2094,8664701.71,SSP2,676882.1392,676882139.2,676.8821392,12800.90168,Africa_Eastern,,,,,
15,2028,1376253.041,SSP5,107554.2334,107554233.4,107.5542334,12795.89839,Europe_Non_EU,,,,,
29,2071,6300789.533,SSP2,492453.4032,492453403.2,492.4534032,12794.69183,Southeast Asia,,,,,
24,2084,923820.3571,SSP3,72232.77552,72232775.52,72.23277552,12789.48996,South Africa,,,,,
25,2049,536018.6045,SSP2,41911.75838,41911758.38,41.91175838,12789.21776,South America_Northern,,,,,
2,2076,6417862.23,SSP1,501874.8087,501874808.7,501.8748087,12787.7752,Africa_Eastern,,,,,
20,2084,2807263.703,SSP3,219553.322,219553322,219.553322,12786.25018,Mexico,,,,,
3,2053,2774894.252,SSP5,217045.8956,217045895.6,217.0458956,12784.82712,Africa_Northern,,,,,
22,2092,3101922.442,SSP1,242651.507,242651507,242.651507,12783.44602,Pakistan,,,,,
21,2091,7882392.267,SSP3,616753.3899,616753389.9,616.7533899,12780.46038,Middle East,,,,,
21,2043,4821399.149,SSP4,377275.2497,377275249.7,377.2752497,12779.52676,Middle East,,,,,
11,2057,16627579.5,SSP3,1301254.986,1301254986,1301.254986,12778.11012,China,,,,,
31,2068,811899.0289,SSP3,63554.36576,63554365.76,63.55436576,12774.87422,Argentina,,,,,
12,2026,1253167.782,SSP3,98179.43513,98179435.13,98.17943513,12764.05574,EU-12,,,,,
3,2073,3195226.243,SSP2,250339.1501,250339150.1,250.3391501,12763.58988,Africa_Northern,,,,,
26,2051,1302406.435,SSP4,102056.462,102056462,102.056462,12761.62635,South America_Southern,,,,,
31,2038,624249.0407,SSP2,48943.05541,48943055.41,48.94305541,12754.5989,Argentina,,,,,
10,2068,1236862.989,SSP2,97038.0544,97038054.4,97.0380544,12746.16435,Central Asia,,,,,
15,2042,1605028.578,SSP3,125927.5936,125927593.6,125.9275936,12745.64638,Europe_Non_EU,,,,,
31,2039,599965.8552,SSP4,47084.72839,47084728.39,47.08472839,12742.26008,Argentina,,,,,
12,2025,1272337.435,SSP2,99871.1058,99871105.8,99.8711058,12739.7952,EU-12,,,,,
25,2048,592983.7731,SSP3,46558.41407,46558414.07,46.55841407,12736.33961,South America_Northern,,,,,
26,2082,1852638.528,SSP3,145481.7867,145481786.7,145.4817867,12734.50491,South America_Southern,,,,,
21,2038,4044097.753,SSP1,317574.1117,317574111.7,317.5741117,12734.34327,Middle East,,,,,
20,2044,1769550.451,SSP4,139019.5416,139019541.6,139.0195416,12728.78928,Mexico,,,,,
17,2069,19114158.89,SSP1,1501872.445,1501872445,1501.872445,12726.88566,India,,,,,
24,2039,842750.545,SSP5,66245.71691,66245716.91,66.24571691,12721.5854,South Africa,,,,,
17,2090,21460283.49,SSP2,1687291.914,1687291914,1687.291914,12718.77339,India,,,,,
20,2083,2776291.963,SSP3,218321.5404,218321540.4,218.3215404,12716.52792,Mexico,,,,,
3,2061,2815309.613,SSP1,221398.8882,221398888.2,221.3988882,12716.0061,Africa_Northern,,,,,
7,2036,2809918.075,SSP4,221001.867,221001867,221.001867,12714.45401,Brazil,,,,,
3,2077,2608296.944,SSP4,205150.0409,205150040.9,205.1500409,12714.09419,Africa_Northern,,,,,
21,2090,7779664.878,SSP3,612075.5248,612075524.8,612.0755248,12710.30218,Middle East,,,,,
14,2081,572004.4352,SSP2,45019.70411,45019704.11,45.01970411,12705.64626,Europe_Eastern,,,,,
7,2031,2775894.314,SSP1,218512.1731,218512173.1,218.5121731,12703.61406,Brazil,,,,,
11,2056,16630405.86,SSP3,1309255.05,1309255050,1309.25505,12702.18958,China,,,,,
18,2043,3590718.13,SSP1,282690.4846,282690484.6,282.6904846,12701.94197,Indonesia,,,,,
4,2089,4962632.155,SSP2,390737.7085,390737708.5,390.7377085,12700.67374,Africa_Southern,,,,,
24,2083,914689.6053,SSP3,72025.88019,72025880.19,72.02588019,12699.45751,South Africa,,,,,
9,2048,1125500.245,SSP5,88626.23885,88626238.85,88.62623885,12699.40211,Central America and Caribbean,,,,,
10,2054,1153264.037,SSP1,90819.68181,90819681.81,90.81968181,12698.39328,Central Asia,,,,,
9,2055,1190595.692,SSP1,93759.64576,93759645.76,93.75964576,12698.38087,Central America and Caribbean,,,,,
26,2040,1200690.929,SSP1,94574.15655,94574156.55,94.57415655,12695.76143,South America_Southern,,,,,
15,2029,1369410.427,SSP1,107884.7253,107884725.3,107.8847253,12693.27444,Europe_Non_EU,,,,,
14,2055,622742.644,SSP5,49063.95335,49063953.35,49.06395335,12692.46772,Europe_Eastern,,,,,
32,2054,789363.0274,SSP2,62195.06627,62195066.27,62.19506627,12691.73063,Colombia,,,,,
18,2055,3724353.734,SSP2,293448.0746,293448074.6,293.4480746,12691.69593,Indonesia,,,,,
32,2095,1123647.867,SSP3,88537.78371,88537783.71,88.53778371,12691.16777,Colombia,,,,,
31,2067,802065.8554,SSP3,63215.96618,63215966.18,63.21596618,12687.71015,Argentina,,,,,
10,2064,1106735.601,SSP4,87235.76242,87235762.42,87.23576242,12686.71896,Central Asia,,,,,
32,2055,724675.0353,SSP4,57127.90916,57127909.16,57.12790916,12685.13142,Colombia,,,,,
27,2065,3478834.006,SSP5,274353.2763,274353276.3,274.3532763,12680.12561,South Asia,,,,,
22,2076,3203475.571,SSP5,252723.1294,252723129.4,252.7231294,12675.83058,Pakistan,,,,,
10,2044,1126514.524,SSP5,88885.02217,88885022.17,88.88502217,12673.83972,Central Asia,,,,,
20,2045,1890852.617,SSP2,149207.2804,149207280.4,149.2072804,12672.65654,Mexico,,,,,
20,2038,1730518.696,SSP1,136561.2232,136561223.2,136.5612232,12672.10893,Mexico,,,,,
11,2036,17365735.45,SSP4,1370488.523,1370488523,1370.488523,12671.20094,China,,,,,
18,2053,3358855.708,SSP4,265364.6567,265364656.7,265.3646567,12657.50967,Indonesia,,,,,
5,2077,15054010.87,SSP2,1189528.32,1189528320,1189.52832,12655.44554,Africa_Western,,,,,
14,2076,487721.4251,SSP4,38541.94794,38541947.94,38.54194794,12654.30138,Europe_Eastern,,,,,
21,2089,7684690.31,SSP3,607343.8145,607343814.5,607.3438145,12652.949,Middle East,,,,,
20,2082,2745320.222,SSP3,217089.7587,217089758.7,217.0897587,12646.01444,Mexico,,,,,
14,2066,558741.2714,SSP1,44195.40563,44195405.63,44.19540563,12642.51936,Europe_Eastern,,,,,
32,2039,695525.0918,SSP5,55021.35135,55021351.35,55.02135135,12641.00344,Colombia,,,,,
9,2068,1344237.986,SSP2,106359.4227,106359422.7,106.3594227,12638.63561,Central America and Caribbean,,,,,
15,2041,1581061.72,SSP3,125113.5479,125113547.9,125.1135479,12637.01451,Europe_Non_EU,,,,,
26,2048,1297073.261,SSP2,102643.7019,102643701.9,102.6437019,12636.65707,South America_Southern,,,,,
25,2050,497926.153,SSP4,39408.8548,39408854.8,39.4088548,12634.88004,South America_Northern,,,,,
5,2062,11237443.95,SSP1,889744.7315,889744731.5,889.7447315,12629.96402,Africa_Western,,,,,
11,2055,16633232.21,SSP3,1317255.114,1317255114,1317.255114,12627.19123,China,,,,,
2,2066,6099338.436,SSP5,483048.8519,483048851.9,483.0488519,12626.75279,Africa_Eastern,,,,,
12,2024,1265309.665,SSP1,100216.803,100216803,100.216803,12625.7237,EU-12,,,,,
24,2050,839816.6066,SSP2,66519.25761,66519257.61,66.51925761,12625.16505,South Africa,,,,,
24,2050,752804.1606,SSP4,59631.19065,59631190.65,59.63119065,12624.33556,South Africa,,,,,
29,2057,5715272.436,SSP1,453091.6668,453091666.8,453.0916668,12613.94295,Southeast Asia,,,,,
21,2044,4536444.788,SSP2,359649.3614,359649361.4,359.6493614,12613.52104,Middle East,,,,,
31,2031,575638.8,SSP5,45643.99181,45643991.81,45.64399181,12611.49118,Argentina,,,,,
24,2082,905558.8536,SSP3,71818.98486,71818984.86,71.81898486,12608.90634,South Africa,,,,,
26,2081,1824965.378,SSP3,144772.6852,144772685.2,144.7726852,12605.72998,South America_Southern,,,,,
23,2028,1778053.557,SSP1,141106.3175,141106317.5,141.1063175,12600.80759,Russia,,,,,
31,2066,792232.682,SSP3,62877.5666,62877566.6,62.8775666,12599.60785,Argentina,,,,,
21,2088,7589715.742,SSP3,602612.1042,602612104.2,602.6121042,12594.69514,Middle East,,,,,
7,2029,2730231.246,SSP5,216881.0919,216881091.9,216.8810919,12588.60891,Brazil,,,,,
21,2042,4689289.149,SSP4,372547.1812,372547181.2,372.5471812,12587.10141,Middle East,,,,,
17,2100,14784048.27,SSP4,1175401.789,1175401789,1175.401789,12577.86777,India,,,,,
20,2081,2714348.482,SSP3,215857.977,215857977,215.857977,12574.69619,Mexico,,,,,
7,2036,2878713.116,SSP2,229001.2004,229001200.4,229.0012004,12570.73374,Brazil,,,,,
32,2094,1107852.056,SSP3,88144.83133,88144831.33,88.14483133,12568.54247,Colombia,,,,,
18,2039,3531566.259,SSP5,281260.3951,281260395.1,281.2603951,12556.21595,Indonesia,,,,,
32,2043,701268.2668,SSP1,55859.86497,55859864.97,55.85986497,12554.06305,Colombia,,,,,
15,2032,1394464.443,SSP4,111083.7985,111083798.5,111.0837985,12553.26575,Europe_Non_EU,,,,,
12,2024,1246469.01,SSP4,99311.90932,99311909.32,99.31190932,12551.05272,EU-12,,,,,
11,2054,16625955.43,SSP3,1324920.045,1324920045,1324.920045,12548.64812,China,,,,,
23,2032,1754221.902,SSP3,139830.6493,139830649.3,139.8306493,12545.33188,Russia,,,,,
23,2030,1780064.829,SSP2,141897.04,141897040,141.89704,12544.76364,Russia,,,,,
31,2033,579287.1175,SSP1,46198.1375,46198137.5,46.1981375,12539.1877,Argentina,,,,,
21,2087,7494741.174,SSP3,597880.3939,597880393.9,597.8803939,12535.51923,Middle East,,,,,
11,2037,17641009.75,SSP2,1407347.872,1407347872,1407.347872,12534.93192,China,,,,,
27,2096,4299737.629,SSP2,343057.0064,343057006.4,343.0570064,12533.59514,South Asia,,,,,
25,2048,523051.7089,SSP2,41741.28213,41741282.13,41.74128213,12530.80122,South America_Northern,,,,,
25,2043,476329.6466,SSP1,38017.05237,38017052.37,38.01705237,12529.36819,South America_Northern,,,,,
15,2040,1557094.862,SSP3,124299.5022,124299502.2,124.2995022,12526.95976,Europe_Non_EU,,,,,
27,2076,3481871.776,SSP1,278031.9226,278031922.6,278.0319226,12523.28058,South Asia,,,,,
15,2031,1403298.017,SSP2,112065.8934,112065893.4,112.0658934,12522.07941,Europe_Non_EU,,,,,
10,2067,1218095.478,SSP2,97281.62508,97281625.08,97.28162508,12521.33152,Central Asia,,,,,
24,2081,896428.1018,SSP3,71612.08953,71612089.53,71.61208953,12517.83194,South Africa,,,,,
31,2065,782399.5085,SSP3,62539.16701,62539167.01,62.53916701,12510.55212,Argentina,,,,,
24,2042,811455.3297,SSP1,64865.44687,64865446.87,64.86544687,12509.82409,South Africa,,,,,
31,2038,588105.0985,SSP4,47018.86192,47018861.92,47.01886192,12507.85481,Argentina,,,,,
22,2091,3053795.218,SSP1,244222.678,244222678,244.222678,12504.14271,Pakistan,,,,,
20,2080,2683376.741,SSP3,214626.1953,214626195.3,214.6261953,12502.55933,Mexico,,,,,
29,2070,6170404.363,SSP2,493604.9195,493604919.5,493.6049195,12500.69462,Southeast Asia,,,,,
31,2037,609244.2399,SSP2,48753.96199,48753961.99,48.75396199,12496.30215,Argentina,,,,,
12,2025,1231535.657,SSP3,98576.82406,98576824.06,98.57682406,12493.15616,EU-12,,,,,
26,2050,1274122.994,SSP4,102019.0046,102019004.6,102.0190046,12489.07495,South America_Southern,,,,,
14,2080,564823.9093,SSP2,45226.91617,45226916.17,45.22691617,12488.66731,Europe_Eastern,,,,,
3,2072,3128115.025,SSP2,250523.7217,250523721.7,250.5237217,12486.30271,Africa_Northern,,,,,
12,2023,1262517.747,SSP5,101181.5827,101181582.7,101.1815827,12477.74262,EU-12,,,,,
10,2063,1094376.926,SSP4,87717.27307,87717273.07,87.71727307,12476.18499,Central Asia,,,,,
26,2080,1797292.229,SSP3,144063.5837,144063583.7,144.0635837,12475.68735,South America_Southern,,,,,
21,2086,7399766.607,SSP3,593148.6837,593148683.7,593.1486837,12475.39919,Middle East,,,,,
4,2070,3531249.001,SSP1,283148.9901,283148990.1,283.1489901,12471.34591,Africa_Southern,,,,,
3,2076,2574265.181,SSP4,206419.1652,206419165.2,206.4191652,12471.05703,Africa_Northern,,,,,
25,2036,463503.8451,SSP5,37166.42034,37166420.34,37.16642034,12471.03813,South America_Northern,,,,,
11,2053,16618678.65,SSP3,1332584.976,1332584976,1332.584976,12471.00856,China,,,,,
17,2089,21122008.3,SSP2,1694204.78,1694204780,1694.20478,12467.2109,India,,,,,
20,2043,1732429.432,SSP4,138963.1729,138963172.9,138.9631729,12466.82409,Mexico,,,,,
25,2047,575231.3307,SSP3,46167.21023,46167210.23,46.16721023,12459.73772,South America_Northern,,,,,
7,2035,2753160.702,SSP4,220982.7582,220982758.2,220.9827582,12458.71273,Brazil,,,,,
10,2053,1135491.797,SSP1,91166.93805,91166938.05,91.16693805,12455.08319,Central Asia,,,,,
32,2093,1092056.245,SSP3,87751.87895,87751878.95,87.75187895,12444.81894,Colombia,,,,,
26,2036,1136512.333,SSP5,91351.41169,91351411.69,91.35141169,12441.10312,South America_Southern,,,,,
21,2032,3784210.369,SSP5,304234.6048,304234604.8,304.2346048,12438.46134,Middle East,,,,,
23,2029,1737678.144,SSP4,139721.4887,139721488.7,139.7214887,12436.72796,Russia,,,,,
31,2064,773220.1766,SSP3,62192.87978,62192879.78,62.19287978,12432.61575,Argentina,,,,,
