"year","sce","state","total_pop"
2056,"SSP5","DE",1566478.32116375
2056,"SSP5","FL",28725772.3877603
2056,"SSP5","GA",16164959.6204181
2056,"SSP5","HI",2028298.9968409
2056,"SSP5","IA",4723876.56988993
2056,"SSP5","ID",2967403.5184469
2056,"SSP5","IL",14801010.3108319
2056,"SSP5","IN",9300510.66855396
2056,"SSP5","KS",4673723.09571452
2056,"SSP5","KY",6763194.89232056
2056,"SSP5","LA",6270218.88501417
2056,"SSP5","MA",8578185.79346033
2056,"SSP5","MD",8360804.09639222
2056,"SSP5","ME",1662432.91615331
2056,"SSP5","MI",11365944.8514914
2056,"SSP5","MN",7511870.17516341
2056,"SSP5","MO",9343543.32833093
2056,"SSP5","MS",4238340.97555911
2056,"SSP5","MT",1598971.14161092
2056,"SSP5","NC",17022213.6489174
2056,"SSP5","ND",1276654.4405943
2056,"SSP5","NE",2995167.50582582
2056,"SSP5","NH",1788247.59587104
2056,"SSP5","NJ",8861373.09357613
2056,"SSP5","NM",3263735.92365207
2056,"SSP5","NV",4669033.82634385
2056,"SSP5","NY",20881453.0444576
2056,"SSP5","OH",15035904.8774551
2056,"SSP5","OK",6255272.91323509
2056,"SSP5","OR",6782316.43938701
2056,"SSP5","PA",16951234.4399754
2056,"SSP5","RI",1370264.61024767
2056,"SSP5","SC",8587681.80058603
2056,"SSP5","SD",1275917.85797805
2056,"SSP5","TN",10137447.7861136
2056,"SSP5","TX",45831083.3301592
2056,"SSP5","UT",5726131.69746623
2056,"SSP5","VA",13127952.3600496
2056,"SSP5","VT",749416.886647992
2056,"SSP5","WA",11917355.9034258
2056,"SSP5","WI",7512164.26462284
2056,"SSP5","WV",2265150.14446291
2056,"SSP5","WY",844754.244465753
2057,"SSP2","AK",489277.911594219
2057,"SSP2","AL",6080515.46450182
2057,"SSP2","AR",3915114.84621238
2057,"SSP2","AZ",9616836.85658119
2057,"SSP2","CA",44613439.6920679
2057,"SSP2","CO",7820192.61215148
2057,"SSP2","CT",3649410.70848245
2057,"SSP2","DC",766710.339561758
2057,"SSP2","DE",1306967.4700806
2057,"SSP2","FL",23482339.1621834
2057,"SSP2","GA",13509836.9647836
2057,"SSP2","HI",1793530.59542465
2057,"SSP2","IA",4052227.23946651
2057,"SSP2","ID",2487379.56855996
2057,"SSP2","IL",13322373.1660216
2057,"SSP2","IN",8103690.59919745
2057,"SSP2","KS",4016908.7894115
2057,"SSP2","KY",5598832.06655011
2057,"SSP2","LA",5350248.92782329
2057,"SSP2","MA",7514632.14863596
2057,"SSP2","MD",7180462.902176
2057,"SSP2","ME",1374206.05734568
2057,"SSP2","MI",10315174.2330411
2057,"SSP2","MN",6567508.82265061
2057,"SSP2","MO",7898385.79925224
2057,"SSP2","MS",3590227.16474314
2057,"SSP2","MT",1307829.55300258
2057,"SSP2","NC",13972757.2425441
2057,"SSP2","ND",1097654.87683145
2057,"SSP2","NE",2599706.04887926
2057,"SSP2","NH",1538878.99474578
2057,"SSP2","NJ",8159784.90773448
2057,"SSP2","NM",2801759.93521824
2057,"SSP2","NV",3897017.78529804
2057,"SSP2","NY",19307507.5879663
2057,"SSP2","OH",12987642.7045667
2057,"SSP2","OK",5135585.66686875
2057,"SSP2","OR",5486525.76424852
2057,"SSP2","PA",14569789.9474289
2057,"SSP2","RI",1210066.56917705
2057,"SSP2","SC",6930606.72341455
2057,"SSP2","SD",1093198.23949144
2057,"SSP2","TN",8345280.80015771
2057,"SSP2","TX",38161205.563167
2057,"SSP2","UT",5054326.71755333
2057,"SSP2","VA",11179467.3694364
2057,"SSP2","VT",641552.875760384
2057,"SSP2","WA",9858767.79475242
2057,"SSP2","WI",6515367.51460741
2057,"SSP2","WV",1870814.84591086
2057,"SSP2","WY",717793.047500594
2057,"SSP3","AK",405292.394852334
2057,"SSP3","AL",5026539.59496088
2057,"SSP3","AR",3236410.06267425
2057,"SSP3","AZ",7906211.98813159
2057,"SSP3","CA",37716132.1953097
2057,"SSP3","CO",6438064.97469378
2057,"SSP3","CT",3096132.23357574
2057,"SSP3","DC",632467.656580218
2057,"SSP3","DE",1067819.38051328
2057,"SSP3","FL",19167283.7927665
2057,"SSP3","GA",11148495.0845143
2057,"SSP3","HI",1465627.11127533
2057,"SSP3","IA",3396475.06061248
2057,"SSP3","ID",2038850.56146806
2057,"SSP3","IL",11297800.8544811
2057,"SSP3","IN",6752282.47046201
2057,"SSP3","KS",3314078.34680717
2057,"SSP3","KY",4653217.77563394
2057,"SSP3","LA",4460876.80018529
2057,"SSP3","MA",6265207.47645717
2057,"SSP3","MD",5931462.48583753
2057,"SSP3","ME",1146664.66741894
2057,"SSP3","MI",8706386.98213769
2057,"SSP3","MN",5526098.71544206
2057,"SSP3","MO",6494212.13470193
2057,"SSP3","MS",2976772.85205953
2057,"SSP3","MT",1080757.10159542
2057,"SSP3","NC",11381944.4160875
2057,"SSP3","ND",922317.216072091
2057,"SSP3","NE",2166761.38955742
2057,"SSP3","NH",1287224.78340585
2057,"SSP3","NJ",6922518.39843177
2057,"SSP3","NM",2310753.53995062
2057,"SSP3","NV",3212549.26949797
2057,"SSP3","NY",16390255.4567183
2057,"SSP3","OH",10879826.9176762
2057,"SSP3","OK",4272629.67472693
2057,"SSP3","OR",4500936.80105941
2057,"SSP3","PA",12157802.7540665
2057,"SSP3","RI",1012427.72801456
2057,"SSP3","SC",5646209.25722591
2057,"SSP3","SD",920685.75791423
2057,"SSP3","TN",6888821.23939807
2057,"SSP3","TX",31658215.2306283
2057,"SSP3","UT",4213695.78670179
2057,"SSP3","VA",9143090.39617048
2057,"SSP3","VT",539524.734053593
2057,"SSP3","WA",8081444.62466941
2057,"SSP3","WI",5497640.2438301
2057,"SSP3","WV",1574732.08668238
2057,"SSP3","WY",597798.704747377
2057,"SSP5","AK",520555.575368785
2057,"SSP5","AL",7448882.54591671
2057,"SSP5","AR",4828474.01140065
2057,"SSP5","AZ",11716865.4835718
2057,"SSP5","CA",50900233.8183115
2057,"SSP5","CO",9476233.96478669
2057,"SSP5","CT",4137651.61384308
2057,"SSP5","DC",814922.208949811
2057,"SSP5","DE",1580668.17486985
2057,"SSP5","FL",28972931.4521348
2057,"SSP5","GA",16324005.7077787
2057,"SSP5","HI",2045114.58517375
2057,"SSP5","IA",4769608.83744435
2057,"SSP5","ID",3000940.11272499
2057,"SSP5","IL",14878806.6443074
2057,"SSP5","IN",9374601.35180332
2057,"SSP5","KS",4721103.04835847
2057,"SSP5","KY",6829808.66500234
2057,"SSP5","LA",6326401.28806359
2057,"SSP5","MA",8630345.742141
2057,"SSP5","MD",8426580.62398319
2057,"SSP5","ME",1673428.72121399
2057,"SSP5","MI",11423739.7207057
2057,"SSP5","MN",7570923.17529194
2057,"SSP5","MO",9433660.95300629
2057,"SSP5","MS",4277090.14130049
2057,"SSP5","MT",1615768.43418317
2057,"SSP5","NC",17199397.6175577
2057,"SSP5","ND",1290556.41709284
2057,"SSP5","NE",3026426.83983913
2057,"SSP5","NH",1799913.91427442
2057,"SSP5","NJ",8881732.74935366
2057,"SSP5","NM",3296249.46693712
2057,"SSP5","NV",4712980.56362472
2057,"SSP5","NY",20953326.2648501
2057,"SSP5","OH",15145597.3772765
2057,"SSP5","OK",6325863.49093993
2057,"SSP5","OR",6854125.42116948
2057,"SSP5","PA",17067578.1749229
2057,"SSP5","RI",1378562.23605744
2057,"SSP5","SC",8684088.41078833
2057,"SSP5","SD",1288684.91437668
2057,"SSP5","TN",10239228.3052426
2057,"SSP5","TX",46344952.594129
2057,"SSP5","UT",5794995.3829944
2057,"SSP5","VA",13247468.123371
2057,"SSP5","VT",753747.627815267
2057,"SSP5","WA",12041143.4811792
2057,"SSP5","WI",7561843.21275481
2057,"SSP5","WV",2282983.58307815
2057,"SSP5","WY",853169.775718811
2058,"SSP2","AK",489701.505949409
2058,"SSP2","AL",6103274.55610829
2058,"SSP2","AR",3933642.46946777
2058,"SSP2","AZ",9665028.76823933
2058,"SSP2","CA",44679450.6676871
2058,"SSP2","CO",7860790.28332052
2058,"SSP2","CT",3646284.98527353
2058,"SSP2","DC",768611.80933738
2058,"SSP2","DE",1312226.61783118
2058,"SSP2","FL",23547900.4325858
2058,"SSP2","GA",13564431.5140518
2058,"SSP2","HI",1799920.57072081
2058,"SSP2","IA",4070765.79825908
2058,"SSP2","ID",2502588.71601864
2058,"SSP2","IL",13320495.0670741
2058,"SSP2","IN",8127118.3515383
2058,"SSP2","KS",4037175.71115295
2058,"SSP2","KY",5620103.60499218
2058,"SSP2","LA",5364793.6407996
2058,"SSP2","MA",7522091.21802245
2058,"SSP2","MD",7198723.73581872
2058,"SSP2","ME",1374516.09268467
2058,"SSP2","MI",10318398.3672134
2058,"SSP2","MN",6585233.13903033
2058,"SSP2","MO",7931032.10027046
2058,"SSP2","MS",3601118.45816919
2058,"SSP2","MT",1313784.25339882
2058,"SSP2","NC",14039486.1402256
2058,"SSP2","ND",1104711.42798249
2058,"SSP2","NE",2614500.1805743
2058,"SSP2","NH",1540569.28049985
2058,"SSP2","NJ",8138091.49491773
2058,"SSP2","NM",2814833.63838455
2058,"SSP2","NV",3912975.92077622
2058,"SSP2","NY",19283178.4401565
2058,"SSP2","OH",13009545.9645575
2058,"SSP2","OK",5161250.18855866
2058,"SSP2","OR",5512264.61995141
2058,"SSP2","PA",14592406.8589313
2058,"SSP2","RI",1211465.42970635
2058,"SSP2","SC",6968078.50373391
2058,"SSP2","SD",1098354.29966767
2058,"SSP2","TN",8378396.30878698
2058,"SSP2","TX",38366617.0378337
2058,"SSP2","UT",5094335.64468736
2058,"SSP2","VA",11223895.8468297
2058,"SSP2","VT",641572.366159524
2058,"SSP2","WA",9906392.97241533
2058,"SSP2","WI",6523285.17267723
2058,"SSP2","WV",1872713.64020865
2058,"SSP2","WY",720877.543120155
2058,"SSP3","AK",403108.341901747
2058,"SSP3","AL",5011394.67850311
2058,"SSP3","AR",3229908.40813489
2058,"SSP3","AZ",7893556.78090399
2058,"SSP3","CA",37540387.4724174
2058,"SSP3","CO",6428902.5074919
2058,"SSP3","CT",3075043.89535642
2058,"SSP3","DC",630153.149755608
2058,"SSP3","DE",1065031.69186577
2058,"SSP3","FL",19088425.2426967
2058,"SSP3","GA",11118499.9234679
2058,"SSP3","HI",1461429.17203313
2058,"SSP3","IA",3391243.66098786
2058,"SSP3","ID",2038007.11599475
2058,"SSP3","IL",11227661.2629655
2058,"SSP3","IN",6729529.13106697
2058,"SSP3","KS",3309675.50878432
2058,"SSP3","KY",4639993.1891297
2058,"SSP3","LA",4443701.22664387
2058,"SSP3","MA",6232042.19271678
2058,"SSP3","MD",5907409.19462677
2058,"SSP3","ME",1139584.99141089
2058,"SSP3","MI",8657747.22115692
2058,"SSP3","MN",5507662.90338152
2058,"SSP3","MO",6478016.67835728
2058,"SSP3","MS",2966049.90502686
2058,"SSP3","MT",1078490.01519669
2058,"SSP3","NC",11357787.1324669
2058,"SSP3","ND",922770.653159434
2058,"SSP3","NE",2165776.98541543
2058,"SSP3","NH",1280772.63366568
2058,"SSP3","NJ",6863002.54639714
2058,"SSP3","NM",2306488.32375567
2058,"SSP3","NV",3204183.70235395
2058,"SSP3","NY",16272550.6911181
2058,"SSP3","OH",10830740.2328587
2058,"SSP3","OK",4265508.98612434
2058,"SSP3","OR",4491126.2190774
2058,"SSP3","PA",12100443.7284514
2058,"SSP3","RI",1007471.64700882
2058,"SSP3","SC",5637671.42522583
2058,"SSP3","SD",919410.327872623
2058,"SSP3","TN",6869663.24441811
2058,"SSP3","TX",31619129.2596694
2058,"SSP3","UT",4221585.4601365
2058,"SSP3","VA",9118176.89512128
2058,"SSP3","VT",536189.875010412
2058,"SSP3","WA",8065985.93596593
2058,"SSP3","WI",5471033.51573989
2058,"SSP3","WV",1565951.30741943
2058,"SSP3","WY",596465.512856658
2058,"SSP5","AK",524505.889625528
2058,"SSP5","AL",7523294.50318187
2058,"SSP5","AR",4881149.23303407
2058,"SSP5","AZ",11836714.2385692
2058,"SSP5","CA",51249349.8985372
2058,"SSP5","CO",9574819.54649656
2058,"SSP5","CT",4156850.15716336
2058,"SSP5","DC",820784.950372934
2058,"SSP5","DE",1594831.44747623
2058,"SSP5","FL",29221251.7476651
2058,"SSP5","GA",16483530.2473306
2058,"SSP5","HI",2062076.70778291
2058,"SSP5","IA",4816059.99372872
2058,"SSP5","ID",3034547.31789522
2058,"SSP5","IL",14958649.6502571
2058,"SSP5","IN",9449130.36746271
2058,"SSP5","KS",4768784.41339286
2058,"SSP5","KY",6896993.91644592
2058,"SSP5","LA",6383251.60616832
2058,"SSP5","MA",8682928.36237179
2058,"SSP5","MD",8492874.99871747
2058,"SSP5","ME",1684561.26835209
2058,"SSP5","MI",11483024.2190282
2058,"SSP5","MN",7630822.46892526
2058,"SSP5","MO",9524365.86231317
2058,"SSP5","MS",4316232.96747522
2058,"SSP5","MT",1632741.37160246
2058,"SSP5","NC",17376744.406724
2058,"SSP5","ND",1304536.01689575
2058,"SSP5","NE",3058107.44078954
2058,"SSP5","NH",1811564.63780718
2058,"SSP5","NJ",8903129.46740839
2058,"SSP5","NM",3329079.83172486
2058,"SSP5","NV",4756952.64193678
2058,"SSP5","NY",21027600.5953152
2058,"SSP5","OH",15256457.1234532
2058,"SSP5","OK",6396907.09998461
2058,"SSP5","OR",6926331.26222855
2058,"SSP5","PA",17185079.8763232
2058,"SSP5","RI",1386905.4787518
2058,"SSP5","SC",8780425.11719234
2058,"SSP5","SD",1301599.16083037
2058,"SSP5","TN",10341922.3569665
2058,"SSP5","TX",46861842.8465501
2058,"SSP5","UT",5864102.2265651
2058,"SSP5","VA",13367519.3722053
2058,"SSP5","VT",758198.449409392
2058,"SSP5","WA",12165929.1364986
2058,"SSP5","WI",7612336.45218765
2058,"SSP5","WV",2301112.2360358
2058,"SSP5","WY",861653.577229823
2059,"SSP2","AK",490184.876383689
2059,"SSP2","AL",6126079.02537632
2059,"SSP2","AR",3952081.54617394
2059,"SSP2","AZ",9712749.72316762
2059,"SSP2","CA",44742929.7277725
2059,"SSP2","CO",7901147.31404265
2059,"SSP2","CT",3642839.44530014
2059,"SSP2","DC",770474.387216747
2059,"SSP2","DE",1317390.93050725
2059,"SSP2","FL",23612483.2702338
2059,"SSP2","GA",13618588.7322093
2059,"SSP2","HI",1806272.94044425
2059,"SSP2","IA",4089094.57210413
2059,"SSP2","ID",2517667.79095985
2059,"SSP2","IL",13318596.0549861
2059,"SSP2","IN",8150014.35876082
2059,"SSP2","KS",4057466.31837007
2059,"SSP2","KY",5640890.84193675
2059,"SSP2","LA",5379448.0120882
2059,"SSP2","MA",7529108.15638659
2059,"SSP2","MD",7216540.98173013
2059,"SSP2","ME",1374916.32234569
2059,"SSP2","MI",10321270.9761073
2059,"SSP2","MN",6602606.40728792
2059,"SSP2","MO",7963452.50674324
2059,"SSP2","MS",3611923.78259246
2059,"SSP2","MT",1319724.6467853
2059,"SSP2","NC",14105051.7505117
2059,"SSP2","ND",1111774.76832839
2059,"SSP2","NE",2629239.90861505
2059,"SSP2","NH",1542305.24921248
2059,"SSP2","NJ",8116666.71302439
2059,"SSP2","NM",2827825.42128497
2059,"SSP2","NV",3928768.00121388
2059,"SSP2","NY",19258598.5255928
2059,"SSP2","OH",13031398.6789879
2059,"SSP2","OK",5186879.53050224
2059,"SSP2","OR",5537764.38083048
2059,"SSP2","PA",14614805.282205
2059,"SSP2","RI",1212824.40228813
2059,"SSP2","SC",7005114.10266754
2059,"SSP2","SD",1103495.48114765
2059,"SSP2","TN",8411176.58001958
2059,"SSP2","TX",38568989.2964399
2059,"SSP2","UT",5134028.73003723
2059,"SSP2","VA",11267367.9129218
2059,"SSP2","VT",641558.037530796
2059,"SSP2","WA",9953618.80860445
2059,"SSP2","WI",6531058.92583137
2059,"SSP2","WV",1874436.35304178
2059,"SSP2","WY",723936.976146024
2059,"SSP3","AK",400948.075049351
2059,"SSP3","AL",4995825.58527446
2059,"SSP3","AR",3223026.02520389
2059,"SSP3","AZ",7879835.81405648
2059,"SSP3","CA",37360383.5212046
2059,"SSP3","CO",6418849.24014808
2059,"SSP3","CT",3053741.07144605
2059,"SSP3","DC",627741.929079947
2059,"SSP3","DE",1062092.94322286
2059,"SSP3","FL",19007682.5484897
2059,"SSP3","GA",11087211.6414158
2059,"SSP3","HI",1457074.41558311
2059,"SSP3","IA",3385621.59330973
2059,"SSP3","ID",2036858.05647029
2059,"SSP3","IL",11157083.4178866
2059,"SSP3","IN",6706009.7648594
2059,"SSP3","KS",3304959.62770459
2059,"SSP3","KY",4626097.07605797
2059,"SSP3","LA",4426215.30729916
2059,"SSP3","MA",6198309.30638383
2059,"SSP3","MD",5882670.71707962
2059,"SSP3","ME",1132537.92614275
2059,"SSP3","MI",8608771.86038811
2059,"SSP3","MN",5488727.77875178
2059,"SSP3","MO",6461116.73298209
2059,"SSP3","MS",2955051.47602175
2059,"SSP3","MT",1076115.46370322
2059,"SSP3","NC",11331705.5161134
2059,"SSP3","ND",923139.059158216
2059,"SSP3","NE",2164579.7958993
2059,"SSP3","NH",1274314.22154226
2059,"SSP3","NJ",6803676.13497492
2059,"SSP3","NM",2301959.96826874
2059,"SSP3","NV",3195367.10387989
2059,"SSP3","NY",16154375.9941888
2059,"SSP3","OH",10781056.840296
2059,"SSP3","OK",4257899.76693172
2059,"SSP3","OR",4480661.22521061
2059,"SSP3","PA",12042307.8773928
2059,"SSP3","RI",1002461.47708778
2059,"SSP3","SC",5628244.24825217
2059,"SSP3","SD",918051.061040692
2059,"SSP3","TN",6849721.34598957
2059,"SSP3","TX",31574767.3069066
2059,"SSP3","UT",4228756.37944503
2059,"SSP3","VA",9091842.05046317
2059,"SSP3","VT",532827.377566788
2059,"SSP3","WA",8049388.12562972
2059,"SSP3","WI",5444135.09117826
2059,"SSP3","WV",1556991.25688643
2059,"SSP3","WY",595068.262405236
2059,"SSP5","AK",528521.065744341
2059,"SSP5","AL",7598362.23339681
2059,"SSP5","AR",4934166.01468711
2059,"SSP5","AZ",11956808.1762155
2059,"SSP5","CA",51600335.8237837
2059,"SSP5","CO",9673768.57010765
2059,"SSP5","CT",4175996.17871614
2059,"SSP5","DC",826689.371120772
2059,"SSP5","DE",1608960.72698394
2059,"SSP5","FL",29469621.4419344
2059,"SSP5","GA",16643849.1758868
2059,"SSP5","HI",2079140.28536121
2059,"SSP5","IA",4862721.38062498
2059,"SSP5","ID",3068221.95283146
2059,"SSP5","IL",15039939.0876911
2059,"SSP5","IN",9523864.58762656
2059,"SSP5","KS",4816937.31919609
2059,"SSP5","KY",6964169.40216916
2059,"SSP5","LA",6440827.69553354
2059,"SSP5","MA",8735623.52516696
2059,"SSP5","MD",8559296.99036704
2059,"SSP5","ME",1695852.57481042
2059,"SSP5","MI",11542912.6369731
2059,"SSP5","MN",7690907.39701257
2059,"SSP5","MO",9615518.47949084
2059,"SSP5","MS",4355678.40015798
2059,"SSP5","MT",1649811.80966719
2059,"SSP5","NC",17553792.734731
2059,"SSP5","ND",1318610.65527032
2059,"SSP5","NE",3089980.57993793
2059,"SSP5","NH",1823367.36519755
2059,"SSP5","NJ",8925654.61351645
2059,"SSP5","NM",3362040.45801746
2059,"SSP5","NV",4800976.67776015
2059,"SSP5","NY",21103713.4514684
2059,"SSP5","OH",15368494.9663145
2059,"SSP5","OK",6468533.9865787
2059,"SSP5","OR",6998705.69902079
2059,"SSP5","PA",17303579.5679388
2059,"SSP5","RI",1395290.35487843
2059,"SSP5","SC",8876756.95758034
2059,"SSP5","SD",1314610.48298842
2059,"SSP5","TN",10444940.9648768
2059,"SSP5","TX",47379565.5405042
2059,"SSP5","UT",5933370.29650179
2059,"SSP5","VA",13487362.6697574
2059,"SSP5","VT",762634.510942723
2059,"SSP5","WA",12291073.2604335
2059,"SSP5","WI",7663292.67878988
2059,"SSP5","WV",2319232.74756321
2059,"SSP5","WY",870163.257824452
2060,"SSP2","AK",490745.651622606
2060,"SSP2","AL",6149141.7468584
2060,"SSP2","AR",3970633.92510753
2060,"SSP2","AZ",9760573.44142293
2060,"SSP2","CA",44809268.5800317
2060,"SSP2","CO",7941306.90610903
2060,"SSP2","CT",3639820.92561275
2060,"SSP2","DC",772319.855451567
2060,"SSP2","DE",1322590.35350733
2060,"SSP2","FL",23678332.4206288
2060,"SSP2","GA",13672451.538191
2060,"SSP2","HI",1812594.07489944
2060,"SSP2","IA",4107717.83809238
2060,"SSP2","ID",2532746.09243279
2060,"SSP2","IL",13317386.6281662
2060,"SSP2","IN",8173524.35648599
2060,"SSP2","KS",4077792.61442302
2060,"SSP2","KY",5661985.04578178
2060,"SSP2","LA",5394262.68292486
2060,"SSP2","MA",7536468.08815863
2060,"SSP2","MD",7234548.38700335
2060,"SSP2","ME",1375274.65905361
2060,"SSP2","MI",10325299.7923631
2060,"SSP2","MN",6620223.54511448
2060,"SSP2","MO",7996007.96932092
2060,"SSP2","MS",3622911.31196253
2060,"SSP2","MT",1325808.71423794
2060,"SSP2","NC",14170496.6111542
2060,"SSP2","ND",1118830.00975732
2060,"SSP2","NE",2643906.52299402
2060,"SSP2","NH",1544183.82095937
2060,"SSP2","NJ",8095738.44162493
2060,"SSP2","NM",2840838.89722444
2060,"SSP2","NV",3944501.82920582
2060,"SSP2","NY",19235900.0669024
2060,"SSP2","OH",13054657.8179606
2060,"SSP2","OK",5212778.87940409
2060,"SSP2","OR",5563573.98734663
2060,"SSP2","PA",14637892.3066432
2060,"SSP2","RI",1214372.19683438
2060,"SSP2","SC",7042265.67581218
2060,"SSP2","SD",1108773.24710177
2060,"SSP2","TN",8444274.89607009
2060,"SSP2","TX",38771205.3498988
2060,"SSP2","UT",5173562.47420672
2060,"SSP2","VA",11311033.0729376
2060,"SSP2","VT",641644.278557618
2060,"SSP2","WA",10001239.8678087
2060,"SSP2","WI",6539206.17668045
2060,"SSP2","WV",1876715.62260511
2060,"SSP2","WY",727081.436695623
2060,"SSP3","AK",398819.449906455
2060,"SSP3","AL",4979962.57987966
2060,"SSP3","AR",3215841.05492096
2060,"SSP3","AZ",7865277.88756296
2060,"SSP3","CA",37179260.4671047
2060,"SSP3","CO",6407852.33680491
2060,"SSP3","CT",3032624.17558263
2060,"SSP3","DC",625245.096517548
2060,"SSP3","DE",1059066.61322173
2060,"SSP3","FL",18926240.8349189
2060,"SSP3","GA",11054650.6214022
2060,"SSP3","HI",1452567.34575538
2060,"SSP3","IA",3379869.79509062
2060,"SSP3","ID",2035458.91066694
2060,"SSP3","IL",11086277.1206438
2060,"SSP3","IN",6682274.0952839
2060,"SSP3","KS",3299917.37299029
2060,"SSP3","KY",4611962.85650079
2060,"SSP3","LA",4408446.07393142
2060,"SSP3","MA",6164431.33186127
2060,"SSP3","MD",5857613.29634862
2060,"SSP3","ME",1125430.86276505
2060,"SSP3","MI",8560143.91513256
2060,"SSP3","MN",5469605.61770778
2060,"SSP3","MO",6443673.99675583
2060,"SSP3","MS",2943899.67138035
2060,"SSP3","MT",1073713.63937298
2060,"SSP3","NC",11304328.6860435
2060,"SSP3","ND",923396.653822142
2060,"SSP3","NE",2163148.99121239
2060,"SSP3","NH",1267897.73860948
2060,"SSP3","NJ",6744630.45609275
2060,"SSP3","NM",2297216.35664956
2060,"SSP3","NV",3186186.46013078
2060,"SSP3","NY",16036755.5548541
2060,"SSP3","OH",10731566.6860711
2060,"SSP3","OK",4249944.1151405
2060,"SSP3","OR",4469772.94691374
2060,"SSP3","PA",11983844.8091471
2060,"SSP3","RI",997517.342121599
2060,"SSP3","SC",5618242.87018685
2060,"SSP3","SD",916689.023423914
2060,"SSP3","TN",6829269.66167623
2060,"SSP3","TX",31526324.4480327
2060,"SSP3","UT",4235320.99080666
2060,"SSP3","VA",9064647.5070007
2060,"SSP3","VT",529514.31614206
2060,"SSP3","WA",8032027.9400045
2060,"SSP3","WI",5417128.84867201
2060,"SSP3","WV",1548249.09191733
2060,"SSP3","WY",593668.334978466
2060,"SSP5","AK",532620.125662931
2060,"SSP5","AL",7674480.32305748
2060,"SSP5","AR",4987844.19045323
2060,"SSP5","AZ",12078137.9022541
2060,"SSP5","CA",51960244.162882
2060,"SSP5","CO",9773374.03070509
2060,"SSP5","CT",4196054.78241353
2060,"SSP5","DC",832682.854174188
2060,"SSP5","DE",1623224.5873434
2060,"SSP5","FL",29721640.9003779
2060,"SSP5","GA",16805398.9235918
2060,"SSP5","HI",2096361.74912421
2060,"SSP5","IA",4910262.05840746
2060,"SSP5","ID",3102189.93539269
2060,"SSP5","IL",15123743.8722801
2060,"SSP5","IN",9600303.02667201
2060,"SSP5","KS",4865649.24300746
2060,"SSP5","KY",7032360.88889164
2060,"SSP5","LA",6499284.37347613
2060,"SSP5","MA",8789561.05578208
2060,"SSP5","MD",8626715.53199709
2060,"SSP5","ME",1707238.68809251
2060,"SSP5","MI",11605336.6218685
2060,"SSP5","MN",7752019.02612244
2060,"SSP5","MO",9707705.00240273
2060,"SSP5","MS",4395785.51859403
2060,"SSP5","MT",1667171.63059029
2060,"SSP5","NC",17732252.4829637
2060,"SSP5","ND",1332835.98973997
2060,"SSP5","NE",3122095.35436277
2060,"SSP5","NH",1835474.25165055
2060,"SSP5","NJ",8949712.01178682
2060,"SSP5","NM",3395303.87919992
2060,"SSP5","NV",4845393.80433384
2060,"SSP5","NY",21184067.1442605
2060,"SSP5","OH",15483724.2066984
2060,"SSP5","OK",6541174.57971296
2060,"SSP5","OR",7072000.33032649
2060,"SSP5","PA",17424489.3244332
2060,"SSP5","RI",1404017.83635638
2060,"SSP5","SC",8973909.25363215
2060,"SSP5","SD",1327868.90015028
2060,"SSP5","TN",10549241.8837834
2060,"SSP5","TX",47902292.1579508
2060,"SSP5","UT",6003070.2267069
2060,"SSP5","VA",13608589.4006601
2060,"SSP5","VT",767224.589541074
2060,"SSP5","WA",12417747.3338942
2060,"SSP5","WI",7715419.15106348
2060,"SSP5","WV",2338163.24910231
2060,"SSP5","WY",878810.110153744
2061,"SSP2","AK",491337.013938752
2061,"SSP2","AL",6171910.8169859
2061,"SSP2","AR",3988804.99393408
2061,"SSP2","AZ",9807044.13003325
2061,"SSP2","CA",44869563.8424673
2061,"SSP2","CO",7980622.32659848
2061,"SSP2","CT",3636933.753911
2061,"SSP2","DC",774165.946229354
2061,"SSP2","DE",1327657.79544497
2061,"SSP2","FL",23741891.226465
2061,"SSP2","GA",13725095.438289
2061,"SSP2","HI",1818831.82903442
2061,"SSP2","IA",4125995.18310294
2061,"SSP2","ID",2547639.23788413
2061,"SSP2","IL",13315695.2554669
2061,"SSP2","IN",8196509.50546972
2061,"SSP2","KS",4098003.8285474
2061,"SSP2","KY",5682806.80151929
2061,"SSP2","LA",5408769.28241037
2061,"SSP2","MA",7543436.85107843
2061,"SSP2","MD",7252103.92894252
2061,"SSP2","ME",1375710.34026629
2061,"SSP2","MI",10329584.1464511
2061,"SSP2","MN",6637297.76357154
2061,"SSP2","MO",8028095.10939579
2061,"SSP2","MS",3633572.59289376
2061,"SSP2","MT",1331779.0630541
2061,"SSP2","NC",14234745.3369182
2061,"SSP2","ND",1125793.12810012
2061,"SSP2","NE",2658354.68749217
2061,"SSP2","NH",1545903.08586204
2061,"SSP2","NJ",8074697.36595709
2061,"SSP2","NM",2853527.6663673
2061,"SSP2","NV",3959706.24771092
2061,"SSP2","NY",19211684.337029
2061,"SSP2","OH",13077619.160258
2061,"SSP2","OK",5238022.5446867
2061,"SSP2","OR",5588682.97830146
2061,"SSP2","PA",14660796.1420077
2061,"SSP2","RI",1215852.4095961
2061,"SSP2","SC",7078831.15031478
2061,"SSP2","SD",1113842.07481688
2061,"SSP2","TN",8476487.6236769
2061,"SSP2","TX",38969709.6619084
2061,"SSP2","UT",5212542.76192996
2061,"SSP2","VA",11353499.9546383
