# 
state,year,value
AR,2010,23.00580413164515
CA,2010,34.99843109251245
CO,2010,33.289803411985
CT,2010,43.88058635327374
DE,2010,42.32060760819747
DC,2010,115.3513048180277
FL,2010,25.801784940120147
GA,2010,28.296561155354855
HI,2010,33.03803059643222
ID,2010,23.392801621361627
IL,2010,34.34701062506228
IN,2010,28.860272845338645
IA,2010,31.105050350877015
KS,2010,29.965527703921982
KY,2010,25.11191757311934
LA,2010,34.53879167698928
ME,2010,25.69909187952219
MD,2010,35.87430991397529
MA,2010,41.03808003977516
MI,2010,25.75958158059125
MN,2010,34.039927296395746
MS,2010,21.35773592871708
MO,2010,28.549797727603494
MT,2010,25.964519844490887
NE,2010,33.93658711815139
NV,2010,30.258605259588865
NH,2010,32.01726856176079
NJ,2010,37.25545219634615
NM,2010,26.739083701241018
NY,2010,41.52923058287291
NC,2010,28.72941938315943
ND,2010,35.442991757891676
OH,2010,28.659993640073502
OK,2010,26.875479698620317
OR,2010,27.947965977339138
PA,2010,31.078780599957216
RI,2010,30.990175692883486
SC,2010,23.29481534064933
SD,2010,31.210904726575933
TN,2010,26.636599594843204
TX,2010,32.72700799970254
UT,2010,28.20545441748323
VT,2010,28.498980155521764
VA,2010,34.58470957856561
WA,2010,35.882894402817655
WV,2010,23.428959940257577
WI,2010,29.539307489901827
WY,2010,44.78599598831803
AL,2011,24.472448927981517
AK,2011,48.03397605102635
AZ,2011,25.806302582777807
AR,2011,23.376981449146275
CA,2011,35.26390418690865
CO,2011,33.29083888023031
CT,2011,42.80812234910135
DE,2011,43.39411382679106
DC,2011,114.65281181150307
FL,2011,25.38645929731623
GA,2011,28.481164053796753
HI,2011,33.17247448974914
ID,2011,23.15674303075041
IL,2011,34.87436630963705
IN,2011,28.87553001247899
IA,2011,31.307244647634004
KS,2011,30.650960352789387
KY,2011,25.294952984746782
LA,2011,32.469008412830426
ME,2011,25.370302545746693
MD,2011,36.33576867629585
MA,2011,41.71982244242765
MI,2011,26.42508920832189
MN,2011,34.50156891150696
MS,2011,21.039867615490063
MO,2011,28.165550047479492
MT,2011,26.399618466859124
NE,2011,35.27680744968736
NV,2011,30.348090593323665
NH,2011,32.13585558091992
NJ,2011,36.730393931245
NM,2011,26.59568245341728
NY,2011,41.310502613341384
NC,2011,28.856103228135467
ND,2011,38.85849009297561
OH,2011,29.618158673126427
OK,2011,27.669661979108337
OR,2011,28.500280398120506
PA,2011,31.43929763116205
RI,2011,30.870352793938828
SC,2011,23.658439835440827
SD,2011,32.99973133504379
TN,2011,27.263025904380754
TX,2011,33.25365962392388
UT,2011,28.65577212120249
VT,2011,29.083106189378316
VA,2011,34.60033103255516
WA,2011,36.079397934302925
WV,2011,23.818827876993552
WI,2011,30.077035480477353
WY,2011,44.09571884885056
AL,2012,24.54999468690832
AK,2012,50.136550268975604
AZ,2012,25.96719504542097
AR,2012,23.37869695293366
CA,2012,35.852145937308535
CO,2012,33.42061977444814
CT,2012,43.05115097640414
DE,2012,42.98627432344238
DC,2012,112.6730642414732
FL,2012,25.263074045245897
GA,2012,28.46822318684173
HI,2012,33.47577495070126
ID,2012,22.98391087446615
IL,2012,35.50032819820802
IN,2012,28.88329753260297
IA,2012,32.444003663917805
KS,2012,30.902232449312926
KY,2012,25.51032365790154
LA,2012,32.22483632751517
ME,2012,25.26803377041536
MD,2012,36.09502171521234
MA,2012,42.32170740935476
MI,2012,26.85898301366392
MN,2012,34.73546807313078
MS,2012,21.186210231122974
MO,2012,28.3145887407972
MT,2012,26.552472774706104
NE,2012,35.02643581368473
NV,2012,29.603349270666776
NH,2012,32.44572403492189
NJ,2012,37.2924293294488
NM,2012,26.626303874234935
NY,2012,42.875005661513654
NC,2012,28.6151692783601
ND,2012,46.48442863830247
OH,2012,29.72162309865385
OK,2012,28.829501018766805
OR,2012,28.40220980415089
PA,2012,31.879481623259952
RI,2012,31.065471581863797
SC,2012,23.595498918325575
SD,2012,33.09955516032709
TN,2012,27.912152399911104
TX,2012,34.331828083933665
UT,2012,28.63353648246265
VT,2012,29.28569029036879
VA,2012,34.500062699103324
WA,2012,36.90753589767709
WV,2012,23.7174867052251
WI,2012,30.43874866555688
WY,2012,42.34458289243298
AL,2013,24.724019135052007
AK,2013,47.14590672460049
AZ,2013,25.83983844517183
AR,2013,23.966017159236333
CA,2013,36.818562575663606
CO,2013,34.02416374917674
CT,2013,42.559003099927494
DE,2013,40.631375750202615
DC,2013,110.01531083169684
FL,2013,25.43652716954124
GA,2013,28.685238800262827
HI,2013,33.47995793367889
ID,2013,23.55529681772057
IL,2013,35.65438122062299
IN,2013,29.366588210092402
IA,2013,32.139698152551624
KS,2013,30.8122703983479
KY,2013,25.845186720359585
LA,2013,31.096118989405888
ME,2013,25.091691816689835
MD,2013,35.882114399568415
MA,2013,42.05089416778487
MI,2013,27.165378042299306
MN,2013,35.240799794749066
MS,2013,21.152256209036032
MO,2013,28.56478261674969
MT,2013,26.558489677598565
NE,2013,35.743326210015674
NV,2013,29.31478607117374
NH,2013,32.92852452894898
NJ,2013,37.4947646530835
NM,2013,26.230366547732974
NY,2013,42.65741567413979
NC,2013,28.712296848997845
ND,2013,46.17488555313225
OH,2013,30.19432013076097
OK,2013,29.25338993081375
OR,2013,28.440699348655464
PA,2013,32.351335206397295
RI,2013,31.33196017469068
SC,2013,23.837627951010464
SD,2013,32.864094904054156
TN,2013,28.032550641084697
TX,2013,35.2695798720176
UT,2013,28.88553106716295
VT,2013,28.892335222945277
VA,2013,34.33960782671088
WA,2013,37.473283584183484
WV,2013,24.01601894174115
WI,2013,30.552760603032883
WY,2013,41.986552950468415
AL,2014,24.422887535670398
AK,2014,45.881186420987945
AZ,2014,25.767001010157813
AR,2014,24.099636778016844
CA,2014,37.953978547282546
CO,2014,34.98880771096966
CT,2014,41.93707367404556
DE,2014,43.32488496726041
DC,2014,110.04444874700677
FL,2014,25.702659365841267
GA,2014,29.249341133986995
HI,2014,33.41569567687756
ID,2014,23.878568559757746
IL,2014,36.15206929015786
IN,2014,30.130187430757335
IA,2014,33.613670466262086
KS,2014,31.317213694120902
KY,2014,25.844680964764507
LA,2014,31.68293360947452
ME,2014,25.470468024119477
MD,2014,36.07871244694703
MA,2014,42.54817514807504
MI,2014,27.511137006540405
MN,2014,35.87566143012778
MS,2014,21.097373103463323
MO,2014,28.5854124439191
MT,2014,26.759199189857277
NE,2014,36.16502089560931
NV,2014,29.19028252174609
NH,2014,33.07649722608004
NJ,2014,37.577594682414215
NM,2014,27.0711864395218
NY,2014,43.529915572424166
NC,2014,28.980375748248736
ND,2014,48.48493658682431
OH,2014,31.19662754668802
OK,2014,30.777088301861514
OR,2014,29.137078825094868
PA,2014,32.98961198158138
RI,2014,31.37621087987484
SC,2014,24.112368553850963
SD,2014,32.96539289501907
TN,2014,28.285378286259895
TX,2014,35.578390938664356
UT,2014,29.36370883943012
VT,2014,28.930439568878665
VA,2014,34.016987536223205
WA,2014,38.27764001253701
WV,2014,23.973529927821883
WI,2014,31.029388358577638
WY,2014,41.97658368808147
AL,2015,24.678899442495442
AK,2015,46.08018672023358
AZ,2015,25.949750362875125
AR,2015,24.119085741819127
CA,2015,39.52781800307326
CO,2015,35.84248601470327
CT,2015,42.789726990352875
DE,2015,44.266300016198954
DC,2015,110.03245153264352
FL,2015,26.23186525674737
GA,2015,29.87389095846745
HI,2015,34.375434059421636
ID,2015,24.282274415372317
IL,2015,36.59268210790975
IN,2015,29.760941451289103
IA,2015,34.2132100465028
KS,2015,31.608119116025804
KY,2015,25.90738777776958
LA,2015,31.47024740532392
ME,2015,25.617850329025337
MD,2015,36.513152518959274
MA,2015,43.869154640214035
MI,2015,28.13231492637717
MN,2015,36.036155515302276
MS,2015,21.185803582919593
MO,2015,28.828349174126895
MT,2015,27.53019772163765
NE,2015,36.787980555365436
NV,2015,29.88492414036825
NH,2015,33.810249425778245
NJ,2015,38.17533061330465
NM,2015,27.592562835935286
NY,2015,44.193253213876275
NC,2015,29.587894043976924
ND,2015,45.96593940736371
OH,2015,31.53408539959102
OK,2015,31.580232131448863
OR,2015,30.26981010699584
PA,2015,33.64658511037715
RI,2015,31.853993741687212
SC,2015,24.540662628552194
SD,2015,33.63888602370749
TN,2015,28.942601853311587
TX,2015,36.710062210978165
UT,2015,30.082185549665777
VT,2015,29.249282642994274
VA,2015,34.45996637394867
WA,2015,39.27582801066199
WV,2015,23.944735157116416
WI,2015,31.42585528571855
WY,2015,42.85118772395035
AL,2016,24.73517073048653
AK,2016,44.99613832867496
AZ,2016,26.380001284501947
AR,2016,24.151974014674217
CA,2016,40.44641561373858
CO,2016,36.1272844516747
CT,2016,42.814164386464476
DE,2016,42.611152446127
DC,2016,110.26752386741609
FL,2016,26.580090069367287
GA,2016,30.498803264365602
HI,2016,35.00163359867489
ID,2016,24.72380482701464
IL,2016,36.8017408013147
IN,2016,30.151374096648105
IA,2016,34.22617718844432
KS,2016,32.32041466817425
KY,2016,25.971042494194943
LA,2016,31.002931272067798
ME,2016,26.085081698968594
MD,2016,37.52618722110586
MA,2016,44.42823141206533
MI,2016,28.614465740418375
MN,2016,36.49702125594807
MS,2016,21.26510859018283
MO,2016,28.484873038797662
MT,2016,26.954210253556322
NE,2016,36.701896675044196
NV,2016,30.054979700862766
NH,2016,34.30649420581945
NJ,2016,38.41083664172577
NM,2016,27.583941516741827
NY,2016,44.85539139989351
NC,2016,29.550149806589584
ND,2016,42.7178289502577
OH,2016,31.723484703110536
OK,2016,30.56388153410245
OR,2016,31.077652359716517
PA,2016,34.02859193104569
RI,2016,31.813050022174924
SC,2016,24.89227073137548
SD,2016,33.404266239610834
TN,2016,29.257710125722767
TX,2016,36.19128342770701
UT,2016,30.63185406122286
VT,2016,29.755863583646125
VA,2016,34.36102216452477
WA,2016,40.025462531646554
WV,2016,23.799168685014564
WI,2016,31.706269654188677
WY,2016,41.378737311249004
AL,2017,25.132129669786558
AK,2017,45.01826542454785
AZ,2017,26.758592394723806
AR,2017,24.272069428217844
CA,2017,41.68066132006619
CO,2017,36.741422455736256
CT,2017,42.596517126939794
DE,2017,42.21051494213942
DC,2017,110.74101114990815
FL,2017,26.802272713748028
GA,2017,31.047682255897378
HI,2017,35.65303431604244
ID,2017,24.795258154318972
IL,2017,37.13541682490672
IN,2017,30.5012117616885
IA,2017,33.979071165801855
KS,2017,32.57592752823469
KY,2017,26.155883167668303
LA,2017,31.070044476987835
ME,2017,26.439525115532323
MD,2017,38.135589199077124
MA,2017,45.15800711170204
MI,2017,29.00945493088977
MN,2017,36.959566274777906
MS,2017,21.35064388280029
MO,2017,28.650006408533788
MT,2017,26.75733330618295
NE,2017,36.57153650973982
NV,2017,30.260492027131985
NH,2017,34.778735353484144
NJ,2017,38.83897519544259
NM,2017,27.58970270052569
NY,2017,45.58603560525212
NC,2017,29.78315324965453
ND,2017,41.9585219754579
OH,2017,32.15008135942832
OK,2017,30.589383882369685
OR,2017,31.634203901097386
PA,2017,34.59422464759377
RI,2017,32.09498861915483
SC,2017,25.215085374864085
SD,2017,32.90604126502792
TN,2017,29.662532433276834
TX,2017,36.4106003319848
UT,2017,30.84047104928714
VT,2017,30.10122321364077
VA,2017,34.744077915691996
WA,2017,40.955255770842285
WV,2017,24.32623197636488
WI,2017,32.04723191529823
WY,2017,41.9344601165359
AL,2018,25.56165310746763
AK,2018,45.045653455170346
AZ,2018,27.34889052006305
AR,2018,24.411315474339787
CA,2018,42.963998207601804
CO,2018,37.47728970635396
CT,2018,43.01465816120231
DE,2018,41.9078896944149
DC,2018,112.10795898165924
FL,2018,27.322827412051737
GA,2018,31.519260672032054
HI,2018,36.11100899119889
ID,2018,25.288626152153075
IL,2018,38.06603952172185
IN,2018,30.93044329735459
IA,2018,34.33590758160994
KS,2018,33.18390691096973
KY,2018,26.4406767660587
LA,2018,31.48154261076403
ME,2018,26.88871448220429
MD,2018,38.638677855558704
MA,2018,46.09800810294837
MI,2018,29.737601839260613
MN,2018,37.4808516239176
MS,2018,21.593053458810928
MO,2018,29.236116610890846
MT,2018,26.772599926105226
NE,2018,36.90386468801303
NV,2018,30.586755434530836
NH,2018,35.3895975559967
NJ,2018,39.512512039159994
NM,2018,28.048659109723094
NY,2018,46.666165872438576
NC,2018,30.320800201309567
ND,2018,42.72128433978668
OH,2018,32.65748544351202
OK,2018,31.06886518464178
OR,2018,32.361636553561844
PA,2018,35.287552972996174
RI,2018,32.266964636061196
SC,2018,25.312069721315947
SD,2018,33.00846905822479
TN,2018,30.26941609249983
TX,2018,37.07363089787584
UT,2018,31.56796322443163
VT,2018,30.427231027273123
VA,2018,35.49363954445946
WA,2018,42.67195241841952
WV,2018,25.062652632810526
WI,2018,32.72914473117769
WY,2018,42.12888829377437
