"","country","Category","gdp_ppp_pc_usd2011","population","gdp_quintile","tot_pop","tot_gdp","cum_pop","GCAM_region_ID","sce","year","d1_cutoff","d2_cutoff","d3_cutoff","d4_cutoff","d5_cutoff","d6_cutoff","d7_cutoff","d8_cutoff","d9_cutoff","category","max_cum_pop","shortfall"
"650","ID",NA,NA,32.73,NA,5559.96,NA,1625.35,1,"SSP5",2062,556,1111.99,1667.99,2223.98,2779.98,3335.98,3891.97,4447.97,5003.96,"d3",1625.35,42.6400000000001
"651","MA",NA,NA,74.37,NA,4724.44,NA,1853.97,1,"SSP2",2062,472.44,944.89,1417.33,1889.78,2362.22,2834.66,3307.11,3779.55,4252,"d4",1853.97,35.8099999999999
"652","MA",NA,NA,60.92,NA,3860.42,NA,1511.26,1,"SSP3",2062,386.04,772.08,1158.13,1544.17,1930.21,2316.25,2702.29,3088.34,3474.38,"d4",1511.26,32.9100000000001
"653","ME",NA,NA,17.19,NA,5559.96,NA,2157.22,1,"SSP5",2062,556,1111.99,1667.99,2223.98,2779.98,3335.98,3891.97,4447.97,5003.96,"d4",2157.22,66.7600000000002
"654","NH",NA,NA,15.05,NA,4724.44,NA,2342.63,1,"SSP2",2062,472.44,944.89,1417.33,1889.78,2362.22,2834.66,3307.11,3779.55,4252,"d5",2342.63,19.5899999999997
"655","NH",NA,NA,12.37,NA,3860.42,NA,1909.96,1,"SSP3",2062,386.04,772.08,1158.13,1544.17,1930.21,2316.25,2702.29,3088.34,3474.38,"d5",1909.96,20.25
"656","NH",NA,NA,17.88,NA,5559.96,NA,2689.97,1,"SSP5",2062,556,1111.99,1667.99,2223.98,2779.98,3335.98,3891.97,4447.97,5003.96,"d5",2689.97,90.0100000000002
"657","RI",NA,NA,13.22,NA,5559.96,NA,3323.57,1,"SSP5",2062,556,1111.99,1667.99,2223.98,2779.98,3335.98,3891.97,4447.97,5003.96,"d6",3323.57,12.4099999999999
"658","SD",NA,NA,11.39,NA,4724.44,NA,2818.58,1,"SSP2",2062,472.44,944.89,1417.33,1889.78,2362.22,2834.66,3307.11,3779.55,4252,"d6",2818.58,16.0799999999999
"659","SD",NA,NA,9.43,NA,3860.42,NA,2298.86,1,"SSP3",2062,386.04,772.08,1158.13,1544.17,1930.21,2316.25,2702.29,3088.34,3474.38,"d6",2298.86,17.3899999999999
"660","WY",NA,NA,8.54,NA,5559.96,NA,3869.57,1,"SSP5",2062,556,1111.99,1667.99,2223.98,2779.98,3335.98,3891.97,4447.97,5003.96,"d7",3869.57,22.3999999999996
"661","AL",NA,NA,58.95,NA,4737.69,NA,913.51,1,"SSP2",2063,473.77,947.54,1421.31,1895.08,2368.84,2842.61,3316.38,3790.15,4263.92,"d2",913.51,34.03
"662","AL",NA,NA,47.48,NA,3844.67,NA,740.75,1,"SSP3",2063,384.47,768.93,1153.4,1537.87,1922.34,2306.8,2691.27,3075.74,3460.2,"d2",740.75,28.1799999999999
"663","AR",NA,NA,47.57,NA,5606.71,NA,1056.89,1,"SSP5",2063,560.67,1121.34,1682.01,2242.68,2803.36,3364.03,3924.7,4485.37,5046.04,"d2",1056.89,64.4499999999998
"664","FL",NA,NA,264.15,NA,4737.69,NA,1409.31,1,"SSP2",2063,473.77,947.54,1421.31,1895.08,2368.84,2842.61,3316.38,3790.15,4263.92,"d3",1409.31,12
"665","HI",NA,NA,13.17,NA,3844.67,NA,1151.32,1,"SSP3",2063,384.47,768.93,1153.4,1537.87,1922.34,2306.8,2691.27,3075.74,3460.2,"d3",1151.32,2.08000000000015
"666","ID",NA,NA,33.09,NA,5606.71,NA,1638.73,1,"SSP5",2063,560.67,1121.34,1682.01,2242.68,2803.36,3364.03,3924.7,4485.37,5046.04,"d3",1638.73,43.28
"667","MA",NA,NA,74.44,NA,4737.69,NA,1858.86,1,"SSP2",2063,473.77,947.54,1421.31,1895.08,2368.84,2842.61,3316.38,3790.15,4263.92,"d4",1858.86,36.22
"668","MA",NA,NA,60.57,NA,3844.67,NA,1504.88,1,"SSP3",2063,384.47,768.93,1153.4,1537.87,1922.34,2306.8,2691.27,3075.74,3460.2,"d4",1504.88,32.9899999999998
"669","ME",NA,NA,17.31,NA,5606.71,NA,2174.63,1,"SSP5",2063,560.67,1121.34,1682.01,2242.68,2803.36,3364.03,3924.7,4485.37,5046.04,"d4",2174.63,68.0499999999997
"670","NH",NA,NA,15.07,NA,4737.69,NA,2348.97,1,"SSP2",2063,473.77,947.54,1421.31,1895.08,2368.84,2842.61,3316.38,3790.15,4263.92,"d5",2348.97,19.8700000000003
"671","NH",NA,NA,12.3,NA,3844.67,NA,1902.01,1,"SSP3",2063,384.47,768.93,1153.4,1537.87,1922.34,2306.8,2691.27,3075.74,3460.2,"d5",1902.01,20.3299999999999
"672","NH",NA,NA,18,NA,5606.71,NA,2712.02,1,"SSP5",2063,560.67,1121.34,1682.01,2242.68,2803.36,3364.03,3924.7,4485.37,5046.04,"d5",2712.02,91.3400000000001
"673","RI",NA,NA,13.3,NA,5606.71,NA,3350.53,1,"SSP5",2063,560.67,1121.34,1682.01,2242.68,2803.36,3364.03,3924.7,4485.37,5046.04,"d6",3350.53,13.5
"674","SD",NA,NA,11.44,NA,4737.69,NA,2826.16,1,"SSP2",2063,473.77,947.54,1421.31,1895.08,2368.84,2842.61,3316.38,3790.15,4263.92,"d6",2826.16,16.4500000000003
"675","SD",NA,NA,9.41,NA,3844.67,NA,2289.22,1,"SSP3",2063,384.47,768.93,1153.4,1537.87,1922.34,2306.8,2691.27,3075.74,3460.2,"d6",2289.22,17.5800000000004
"676","WY",NA,NA,8.62,NA,5606.71,NA,3901.69,1,"SSP5",2063,560.67,1121.34,1682.01,2242.68,2803.36,3364.03,3924.7,4485.37,5046.04,"d7",3901.69,23.0099999999998
"677","AL",NA,NA,59.17,NA,4750.93,NA,915.74,1,"SSP2",2064,475.09,950.19,1425.28,1900.37,2375.47,2850.56,3325.65,3800.74,4275.84,"d2",915.74,34.45
"678","AL",NA,NA,47.31,NA,3827.63,NA,736.56,1,"SSP3",2064,382.76,765.53,1148.29,1531.05,1913.82,2296.58,2679.34,3062.1,3444.87,"d2",736.56,28.97
"679","AR",NA,NA,48.09,NA,5653.96,NA,1065.2,1,"SSP5",2064,565.4,1130.79,1696.19,2261.58,2826.98,3392.38,3957.77,4523.17,5088.56,"d2",1065.2,65.5899999999999
"680","FL",NA,NA,264.88,NA,4750.93,NA,1413.17,1,"SSP2",2064,475.09,950.19,1425.28,1900.37,2375.47,2850.56,3325.65,3800.74,4275.84,"d3",1413.17,12.1099999999999
"681","HI",NA,NA,13.12,NA,3827.63,NA,1145.49,1,"SSP3",2064,382.76,765.53,1148.29,1531.05,1913.82,2296.58,2679.34,3062.1,3444.87,"d3",1145.49,2.79999999999995
"682","ID",NA,NA,33.45,NA,5653.96,NA,1652.18,1,"SSP5",2064,565.4,1130.79,1696.19,2261.58,2826.98,3392.38,3957.77,4523.17,5088.56,"d3",1652.18,44.01
"683","MA",NA,NA,74.53,NA,4750.93,NA,1863.78,1,"SSP2",2064,475.09,950.19,1425.28,1900.37,2375.47,2850.56,3325.65,3800.74,4275.84,"d4",1863.78,36.5899999999999
"684","MA",NA,NA,60.22,NA,3827.63,NA,1497.43,1,"SSP3",2064,382.76,765.53,1148.29,1531.05,1913.82,2296.58,2679.34,3062.1,3444.87,"d4",1497.43,33.6199999999999
"685","ME",NA,NA,17.44,NA,5653.96,NA,2192.18,1,"SSP5",2064,565.4,1130.79,1696.19,2261.58,2826.98,3392.38,3957.77,4523.17,5088.56,"d4",2192.18,69.4000000000001
"686","NH",NA,NA,15.09,NA,4750.93,NA,2355.34,1,"SSP2",2064,475.09,950.19,1425.28,1900.37,2375.47,2850.56,3325.65,3800.74,4275.84,"d5",2355.34,20.1299999999997
"687","NH",NA,NA,12.24,NA,3827.63,NA,1892.99,1,"SSP3",2064,382.76,765.53,1148.29,1531.05,1913.82,2296.58,2679.34,3062.1,3444.87,"d5",1892.99,20.8299999999999
"688","NJ",NA,NA,92.52,NA,5653.96,NA,2826.8,1,"SSP5",2064,565.4,1130.79,1696.19,2261.58,2826.98,3392.38,3957.77,4523.17,5088.56,"d5",2826.8,0.179999999999836
"689","OR",NA,NA,55.46,NA,4750.93,NA,2738.95,1,"SSP2",2064,475.09,950.19,1425.28,1900.37,2375.47,2850.56,3325.65,3800.74,4275.84,"d6",2738.95,111.61
"690","SD",NA,NA,9.39,NA,3827.63,NA,2278.48,1,"SSP3",2064,382.76,765.53,1148.29,1531.05,1913.82,2296.58,2679.34,3062.1,3444.87,"d6",2278.48,18.0999999999999
"691","SD",NA,NA,13.87,NA,5653.96,NA,3391.66,1,"SSP5",2064,565.4,1130.79,1696.19,2261.58,2826.98,3392.38,3957.77,4523.17,5088.56,"d6",3391.66,0.720000000000255
"692","WA",NA,NA,103.96,NA,4750.93,NA,3318.34,1,"SSP2",2064,475.09,950.19,1425.28,1900.37,2375.47,2850.56,3325.65,3800.74,4275.84,"d7",3318.34,7.30999999999995
"693","WY",NA,NA,8.71,NA,5653.96,NA,3934.15,1,"SSP5",2064,565.4,1130.79,1696.19,2261.58,2826.98,3392.38,3957.77,4523.17,5088.56,"d7",3934.15,23.6199999999999
"694","AL",NA,NA,59.39,NA,4764.15,NA,917.98,1,"SSP2",2065,476.41,952.83,1429.24,1905.66,2382.07,2858.49,3334.9,3811.32,4287.74,"d2",917.98,34.85
"695","AL",NA,NA,47.13,NA,3811.23,NA,733.35,1,"SSP3",2065,381.12,762.25,1143.37,1524.49,1905.62,2286.74,2667.86,3048.98,3430.11,"d2",733.35,28.9
"696","AR",NA,NA,48.6,NA,5701.76,NA,1073.52,1,"SSP5",2065,570.18,1140.35,1710.53,2280.7,2850.88,3421.06,3991.23,4561.41,5131.58,"d2",1073.52,66.8299999999999
"697","FL",NA,NA,265.61,NA,4764.15,NA,1417.04,1,"SSP2",2065,476.41,952.83,1429.24,1905.66,2382.07,2858.49,3334.9,3811.32,4287.74,"d3",1417.04,12.2
"698","HI",NA,NA,13.07,NA,3811.23,NA,1140.6,1,"SSP3",2065,381.12,762.25,1143.37,1524.49,1905.62,2286.74,2667.86,3048.98,3430.11,"d3",1140.6,2.76999999999998
"699","ID",NA,NA,33.81,NA,5701.76,NA,1665.69,1,"SSP5",2065,570.18,1140.35,1710.53,2280.7,2850.88,3421.06,3991.23,4561.41,5131.58,"d3",1665.69,44.8399999999999
"700","MA",NA,NA,74.6,NA,4764.15,NA,1868.66,1,"SSP2",2065,476.41,952.83,1429.24,1905.66,2382.07,2858.49,3334.9,3811.32,4287.74,"d4",1868.66,37
"701","MA",NA,NA,59.86,NA,3811.23,NA,1490.88,1,"SSP3",2065,381.12,762.25,1143.37,1524.49,1905.62,2286.74,2667.86,3048.98,3430.11,"d4",1490.88,33.6099999999999
"702","ME",NA,NA,17.57,NA,5701.76,NA,2209.86,1,"SSP5",2065,570.18,1140.35,1710.53,2280.7,2850.88,3421.06,3991.23,4561.41,5131.58,"d4",2209.86,70.8399999999997
"703","NH",NA,NA,15.11,NA,4764.15,NA,2361.68,1,"SSP2",2065,476.41,952.83,1429.24,1905.66,2382.07,2858.49,3334.9,3811.32,4287.74,"d5",2361.68,20.3900000000003
"704","NH",NA,NA,12.18,NA,3811.23,NA,1884.8,1,"SSP3",2065,381.12,762.25,1143.37,1524.49,1905.62,2286.74,2667.86,3048.98,3430.11,"d5",1884.8,20.8199999999999
"705","NH",NA,NA,18.25,NA,5701.76,NA,2780.57,1,"SSP5",2065,570.18,1140.35,1710.53,2280.7,2850.88,3421.06,3991.23,4561.41,5131.58,"d5",2780.57,70.3099999999999
"706","OR",NA,NA,55.71,NA,4764.15,NA,2746.13,1,"SSP2",2065,476.41,952.83,1429.24,1905.66,2382.07,2858.49,3334.9,3811.32,4287.74,"d6",2746.13,112.36
"707","PA",NA,NA,168.2,NA,5701.76,NA,3415.68,1,"SSP5",2065,570.18,1140.35,1710.53,2280.7,2850.88,3421.06,3991.23,4561.41,5131.58,"d6",3415.68,5.38000000000011
"708","SD",NA,NA,9.37,NA,3811.23,NA,2268.57,1,"SSP3",2065,381.12,762.25,1143.37,1524.49,1905.62,2286.74,2667.86,3048.98,3430.11,"d6",2268.57,18.1699999999996
"709","WA",NA,NA,104.43,NA,4764.15,NA,3327.74,1,"SSP2",2065,476.41,952.83,1429.24,1905.66,2382.07,2858.49,3334.9,3811.32,4287.74,"d7",3327.74,7.16000000000031
"710","WY",NA,NA,8.79,NA,5701.76,NA,3990.77,1,"SSP5",2065,570.18,1140.35,1710.53,2280.7,2850.88,3421.06,3991.23,4561.41,5131.58,"d7",3990.77,0.460000000000036
"711","AL",NA,NA,59.61,NA,4777.36,NA,920.21,1,"SSP2",2066,477.74,955.47,1433.21,1910.94,2388.68,2866.42,3344.15,3821.89,4299.62,"d2",920.21,35.26
"712","AL",NA,NA,46.95,NA,3794.42,NA,730.14,1,"SSP3",2066,379.44,758.88,1138.33,1517.77,1897.21,2276.65,2656.09,3035.54,3414.98,"d2",730.14,28.74
"713","AR",NA,NA,49.12,NA,5749.97,NA,1081.86,1,"SSP5",2066,575,1149.99,1724.99,2299.99,2874.99,3449.98,4024.98,4599.98,5174.97,"d2",1081.86,68.1300000000001
"714","FL",NA,NA,266.35,NA,4777.36,NA,1420.89,1,"SSP2",2066,477.74,955.47,1433.21,1910.94,2388.68,2866.42,3344.15,3821.89,4299.62,"d3",1420.89,12.3199999999999
"715","HI",NA,NA,13.02,NA,3794.42,NA,1135.67,1,"SSP3",2066,379.44,758.88,1138.33,1517.77,1897.21,2276.65,2656.09,3035.54,3414.98,"d3",1135.67,2.65999999999985
"716","ID",NA,NA,34.17,NA,5749.97,NA,1679.27,1,"SSP5",2066,575,1149.99,1724.99,2299.99,2874.99,3449.98,4024.98,4599.98,5174.97,"d3",1679.27,45.72
"717","MA",NA,NA,74.68,NA,4777.36,NA,1873.58,1,"SSP2",2066,477.74,955.47,1433.21,1910.94,2388.68,2866.42,3344.15,3821.89,4299.62,"d4",1873.58,37.3600000000001
"718","MA",NA,NA,59.5,NA,3794.42,NA,1484.26,1,"SSP3",2066,379.44,758.88,1138.33,1517.77,1897.21,2276.65,2656.09,3035.54,3414.98,"d4",1484.26,33.51
"719","ME",NA,NA,17.7,NA,5749.97,NA,2227.68,1,"SSP5",2066,575,1149.99,1724.99,2299.99,2874.99,3449.98,4024.98,4599.98,5174.97,"d4",2227.68,72.3099999999999
"720","NH",NA,NA,15.13,NA,4777.36,NA,2368.06,1,"SSP2",2066,477.74,955.47,1433.21,1910.94,2388.68,2866.42,3344.15,3821.89,4299.62,"d5",2368.06,20.6199999999999
"721","NH",NA,NA,12.11,NA,3794.42,NA,1876.5,1,"SSP3",2066,379.44,758.88,1138.33,1517.77,1897.21,2276.65,2656.09,3035.54,3414.98,"d5",1876.5,20.71
"722","NH",NA,NA,18.38,NA,5749.97,NA,2803.43,1,"SSP5",2066,575,1149.99,1724.99,2299.99,2874.99,3449.98,4024.98,4599.98,5174.97,"d5",2803.43,71.5599999999999
"723","OR",NA,NA,55.96,NA,4777.36,NA,2753.33,1,"SSP2",2066,477.74,955.47,1433.21,1910.94,2388.68,2866.42,3344.15,3821.89,4299.62,"d6",2753.33,113.09
"724","PA",NA,NA,169.46,NA,5749.97,NA,3443.62,1,"SSP5",2066,575,1149.99,1724.99,2299.99,2874.99,3449.98,4024.98,4599.98,5174.97,"d6",3443.62,6.36000000000013
"725","SD",NA,NA,9.35,NA,3794.42,NA,2258.47,1,"SSP3",2066,379.44,758.88,1138.33,1517.77,1897.21,2276.65,2656.09,3035.54,3414.98,"d6",2258.47,18.1800000000003
"726","WA",NA,NA,104.91,NA,4777.36,NA,3337.17,1,"SSP2",2066,477.74,955.47,1433.21,1910.94,2388.68,2866.42,3344.15,3821.89,4299.62,"d7",3337.17,6.98000000000002
"727","WY",NA,NA,8.88,NA,5749.97,NA,4024.09,1,"SSP5",2066,575,1149.99,1724.99,2299.99,2874.99,3449.98,4024.98,4599.98,5174.97,"d7",4024.09,0.889999999999873
"728","AL",NA,NA,59.84,NA,4791.19,NA,922.45,1,"SSP2",2067,479.12,958.24,1437.36,1916.48,2395.59,2874.71,3353.83,3832.95,4312.07,"d2",922.45,35.79
"729","AL",NA,NA,46.77,NA,3776.62,NA,725.93,1,"SSP3",2067,377.66,755.32,1132.99,1510.65,1888.31,2265.97,2643.63,3021.3,3398.96,"d2",725.93,29.3900000000001
"730","AR",NA,NA,49.66,NA,5799.54,NA,1090.24,1,"SSP5",2067,579.95,1159.91,1739.86,2319.82,2899.77,3479.72,4059.68,4639.63,5219.59,"d2",1090.24,69.6700000000001
"731","FL",NA,NA,267.14,NA,4791.19,NA,1424.87,1,"SSP2",2067,479.12,958.24,1437.36,1916.48,2395.59,2874.71,3353.83,3832.95,4312.07,"d3",1424.87,12.49
"732","HI",NA,NA,12.97,NA,3776.62,NA,1129.73,1,"SSP3",2067,377.66,755.32,1132.99,1510.65,1888.31,2265.97,2643.63,3021.3,3398.96,"d3",1129.73,3.25999999999999
"733","ID",NA,NA,34.54,NA,5799.54,NA,1693.08,1,"SSP5",2067,579.95,1159.91,1739.86,2319.82,2899.77,3479.72,4059.68,4639.63,5219.59,"d3",1693.08,46.78
"734","MA",NA,NA,74.78,NA,4791.19,NA,1878.68,1,"SSP2",2067,479.12,958.24,1437.36,1916.48,2395.59,2874.71,3353.83,3832.95,4312.07,"d4",1878.68,37.8
"735","MA",NA,NA,59.14,NA,3776.62,NA,1476.63,1,"SSP3",2067,377.66,755.32,1132.99,1510.65,1888.31,2265.97,2643.63,3021.3,3398.96,"d4",1476.63,34.02
"736","ME",NA,NA,17.83,NA,5799.54,NA,2245.88,1,"SSP5",2067,579.95,1159.91,1739.86,2319.82,2899.77,3479.72,4059.68,4639.63,5219.59,"d4",2245.88,73.9400000000001
"737","NH",NA,NA,15.16,NA,4791.19,NA,2374.72,1,"SSP2",2067,479.12,958.24,1437.36,1916.48,2395.59,2874.71,3353.83,3832.95,4312.07,"d5",2374.72,20.8700000000003
"738","NH",NA,NA,12.05,NA,3776.62,NA,1867.21,1,"SSP3",2067,377.66,755.32,1132.99,1510.65,1888.31,2265.97,2643.63,3021.3,3398.96,"d5",1867.21,21.0999999999999
"739","NH",NA,NA,18.52,NA,5799.54,NA,2826.85,1,"SSP5",2067,579.95,1159.91,1739.86,2319.82,2899.77,3479.72,4059.68,4639.63,5219.59,"d5",2826.85,72.9200000000001
"740","OR",NA,NA,56.21,NA,4791.19,NA,2760.9,1,"SSP2",2067,479.12,958.24,1437.36,1916.48,2395.59,2874.71,3353.83,3832.95,4312.07,"d6",2760.9,113.81
"741","OR",NA,NA,43.59,NA,3776.62,NA,2172.58,1,"SSP3",2067,377.66,755.32,1132.99,1510.65,1888.31,2265.97,2643.63,3021.3,3398.96,"d6",2172.58,93.3899999999999
"742","PA",NA,NA,170.75,NA,5799.54,NA,3472.27,1,"SSP5",2067,579.95,1159.91,1739.86,2319.82,2899.77,3479.72,4059.68,4639.63,5219.59,"d6",3472.27,7.44999999999982
"743","WA",NA,NA,105.4,NA,4791.19,NA,3347.02,1,"SSP2",2067,479.12,958.24,1437.36,1916.48,2395.59,2874.71,3353.83,3832.95,4312.07,"d7",3347.02,6.80999999999995
"744","WA",NA,NA,81.81,NA,3776.62,NA,2631.22,1,"SSP3",2067,377.66,755.32,1132.99,1510.65,1888.31,2265.97,2643.63,3021.3,3398.96,"d7",2631.22,12.4100000000003
"745","WY",NA,NA,8.97,NA,5799.54,NA,4058.28,1,"SSP5",2067,579.95,1159.91,1739.86,2319.82,2899.77,3479.72,4059.68,4639.63,5219.59,"d7",4058.28,1.39999999999964
"746","AL",NA,NA,60.07,NA,4804.1,NA,923.69,1,"SSP2",2068,480.41,960.82,1441.23,1921.64,2402.05,2882.46,3362.87,3843.28,4323.69,"d2",923.69,37.13
"747","AL",NA,NA,46.58,NA,3759.55,NA,722.71,1,"SSP3",2068,375.96,751.91,1127.87,1503.82,1879.78,2255.73,2631.68,3007.64,3383.6,"d2",722.71,29.1999999999999
"748","AR",NA,NA,50.2,NA,5849.79,NA,1098.63,1,"SSP5",2068,584.98,1169.96,1754.94,2339.92,2924.9,3509.87,4094.85,4679.83,5264.81,"d2",1098.63,71.3299999999999
"749","FL",NA,NA,267.96,NA,4804.1,NA,1427.87,1,"SSP2",2068,480.41,960.82,1441.23,1921.64,2402.05,2882.46,3362.87,3843.28,4323.69,"d3",1427.87,13.3600000000001
"750","HI",NA,NA,12.92,NA,3759.55,NA,1124.74,1,"SSP3",2068,375.96,751.91,1127.87,1503.82,1879.78,2255.73,2631.68,3007.64,3383.6,"d3",1124.74,3.12999999999988
"751","ID",NA,NA,34.92,NA,5849.79,NA,1706.99,1,"SSP5",2068,584.98,1169.96,1754.94,2339.92,2924.9,3509.87,4094.85,4679.83,5264.81,"d3",1706.99,47.95
"752","MA",NA,NA,74.88,NA,4804.1,NA,1882.81,1,"SSP2",2068,480.41,960.82,1441.23,1921.64,2402.05,2882.46,3362.87,3843.28,4323.69,"d4",1882.81,38.8300000000002
"753","MA",NA,NA,58.77,NA,3759.55,NA,1469.89,1,"SSP3",2068,375.96,751.91,1127.87,1503.82,1879.78,2255.73,2631.68,3007.64,3383.6,"d4",1469.89,33.9299999999998
"754","ME",NA,NA,17.97,NA,5849.79,NA,2264.29,1,"SSP5",2068,584.98,1169.96,1754.94,2339.92,2924.9,3509.87,4094.85,4679.83,5264.81,"d4",2264.29,75.6300000000001
"755","ND",NA,NA,10.97,NA,4804.1,NA,2382.09,1,"SSP2",2068,480.41,960.82,1441.23,1921.64,2402.05,2882.46,3362.87,3843.28,4323.69,"d5",2382.09,19.96
"756","NH",NA,NA,11.98,NA,3759.55,NA,1858.78,1,"SSP3",2068,375.96,751.91,1127.87,1503.82,1879.78,2255.73,2631.68,3007.64,3383.6,"d5",1858.78,21
"757","NH",NA,NA,18.66,NA,5849.79,NA,2850.53,1,"SSP5",2068,584.98,1169.96,1754.94,2339.92,2924.9,3509.87,4094.85,4679.83,5264.81,"d5",2850.53,74.3699999999999
"758","OR",NA,NA,56.46,NA,4804.1,NA,2810.45,1,"SSP2",2068,480.41,960.82,1441.23,1921.64,2402.05,2882.46,3362.87,3843.28,4323.69,"d6",2810.45,72.0100000000002
"759","OR",NA,NA,43.43,NA,3759.55,NA,2162.57,1,"SSP3",2068,375.96,751.91,1127.87,1503.82,1879.78,2255.73,2631.68,3007.64,3383.6,"d6",2162.57,93.1599999999999
"760","PA",NA,NA,172.08,NA,5849.79,NA,3501.3,1,"SSP5",2068,584.98,1169.96,1754.94,2339.92,2924.9,3509.87,4094.85,4679.83,5264.81,"d6",3501.3,8.56999999999971
"761","VT",NA,NA,6.22,NA,4804.1,NA,3293,1,"SSP2",2068,480.41,960.82,1441.23,1921.64,2402.05,2882.46,3362.87,3843.28,4323.69,"d7",3293,69.8699999999999
"762","WA",NA,NA,81.54,NA,3759.55,NA,2619.53,1,"SSP3",2068,375.96,751.91,1127.87,1503.82,1879.78,2255.73,2631.68,3007.64,3383.6,"d7",2619.53,12.1499999999996
"763","WY",NA,NA,9.06,NA,5849.79,NA,4092.92,1,"SSP5",2068,584.98,1169.96,1754.94,2339.92,2924.9,3509.87,4094.85,4679.83,5264.81,"d7",4092.92,1.92999999999984
"764","AL",NA,NA,60.3,NA,4818.04,NA,925.93,1,"SSP2",2069,481.8,963.61,1445.41,1927.22,2409.02,2890.82,3372.63,3854.43,4336.24,"d2",925.93,37.6800000000001
"765","AL",NA,NA,46.39,NA,3741.16,NA,718.49,1,"SSP3",2069,374.12,748.23,1122.35,1496.46,1870.58,2244.7,2618.81,2992.93,3367.04,"d2",718.49,29.74
"766","AR",NA,NA,50.74,NA,5901.55,NA,1108.04,1,"SSP5",2069,590.16,1180.31,1770.46,2360.62,2950.78,3540.93,4131.08,4721.24,5311.4,"d2",1108.04,72.27
"767","FL",NA,NA,268.79,NA,4818.04,NA,1431.86,1,"SSP2",2069,481.8,963.61,1445.41,1927.22,2409.02,2890.82,3372.63,3854.43,4336.24,"d3",1431.86,13.5500000000002
"768","HI",NA,NA,12.87,NA,3741.16,NA,1118.71,1,"SSP3",2069,374.12,748.23,1122.35,1496.46,1870.58,2244.7,2618.81,2992.93,3367.04,"d3",1118.71,3.63999999999987
"769","ID",NA,NA,35.29,NA,5901.55,NA,1721.97,1,"SSP5",2069,590.16,1180.31,1770.46,2360.62,2950.78,3540.93,4131.08,4721.24,5311.4,"d3",1721.97,48.49
"770","MA",NA,NA,74.98,NA,4818.04,NA,1887.96,1,"SSP2",2069,481.8,963.61,1445.41,1927.22,2409.02,2890.82,3372.63,3854.43,4336.24,"d4",1887.96,39.26
"771","MA",NA,NA,58.41,NA,3741.16,NA,1462.13,1,"SSP3",2069,374.12,748.23,1122.35,1496.46,1870.58,2244.7,2618.81,2992.93,3367.04,"d4",1462.13,34.3299999999999
"772","ME",NA,NA,18.12,NA,5901.55,NA,2283.84,1,"SSP5",2069,590.16,1180.31,1770.46,2360.62,2950.78,3540.93,4131.08,4721.24,5311.4,"d4",2283.84,76.7799999999997
"773","ND",NA,NA,11.03,NA,4818.04,NA,2388.86,1,"SSP2",2069,481.8,963.61,1445.41,1927.22,2409.02,2890.82,3372.63,3854.43,4336.24,"d5",2388.86,20.1599999999999
"774","NH",NA,NA,11.92,NA,3741.16,NA,1849.3,1,"SSP3",2069,374.12,748.23,1122.35,1496.46,1870.58,2244.7,2618.81,2992.93,3367.04,"d5",1849.3,21.28
"775","NH",NA,NA,18.8,NA,5901.55,NA,2875.46,1,"SSP5",2069,590.16,1180.31,1770.46,2360.62,2950.78,3540.93,4131.08,4721.24,5311.4,"d5",2875.46,75.3200000000002
"776","OR",NA,NA,56.71,NA,4818.04,NA,2818.32,1,"SSP2",2069,481.8,963.61,1445.41,1927.22,2409.02,2890.82,3372.63,3854.43,4336.24,"d6",2818.32,72.5
"777","OR",NA,NA,43.27,NA,3741.16,NA,2151.5,1,"SSP3",2069,374.12,748.23,1122.35,1496.46,1870.58,2244.7,2618.81,2992.93,3367.04,"d6",2151.5,93.1999999999998
"778","PA",NA,NA,173.43,NA,5901.55,NA,3531.64,1,"SSP5",2069,590.16,1180.31,1770.46,2360.62,2950.78,3540.93,4131.08,4721.24,5311.4,"d6",3531.64,9.28999999999996
"779","VT",NA,NA,6.22,NA,4818.04,NA,3302.68,1,"SSP2",2069,481.8,963.61,1445.41,1927.22,2409.02,2890.82,3372.63,3854.43,4336.24,"d7",3302.68,69.9500000000003
"780","WA",NA,NA,81.25,NA,3741.16,NA,2606.69,1,"SSP3",2069,374.12,748.23,1122.35,1496.46,1870.58,2244.7,2618.81,2992.93,3367.04,"d7",2606.69,12.1199999999999
"781","WY",NA,NA,9.15,NA,5901.55,NA,4128.92,1,"SSP5",2069,590.16,1180.31,1770.46,2360.62,2950.78,3540.93,4131.08,4721.24,5311.4,"d7",4128.92,2.15999999999985
"782","AL",NA,NA,60.53,NA,4831.8,NA,928.18,1,"SSP2",2070,483.18,966.36,1449.54,1932.72,2415.9,2899.08,3382.26,3865.44,4348.62,"d2",928.18,38.1800000000001
"783","AR",NA,NA,29.97,NA,3722.23,NA,744.22,1,"SSP3",2070,372.22,744.45,1116.67,1488.89,1861.12,2233.34,2605.56,2977.78,3350.01,"d2",744.22,0.230000000000018
"784","AR",NA,NA,51.29,NA,5952.63,NA,1116.45,1,"SSP5",2070,595.26,1190.53,1785.79,2381.05,2976.32,3571.58,4166.84,4762.1,5357.37,"d2",1116.45,74.0799999999999
"785","FL",NA,NA,269.61,NA,4831.8,NA,1435.82,1,"SSP2",2070,483.18,966.36,1449.54,1932.72,2415.9,2899.08,3382.26,3865.44,4348.62,"d3",1435.82,13.72
