"state","year","total_pop","sce"
"GA",2036,12044,"SSP2"
"GA",2037,12120,"SSP2"
"GA",2038,12194,"SSP2"
"GA",2039,12266,"SSP2"
"GA",2040,12337,"SSP2"
"GA",2041,12406,"SSP2"
"GA",2042,12474,"SSP2"
"GA",2043,12541,"SSP2"
"GA",2044,12606,"SSP2"
"GA",2045,12670,"SSP2"
"GA",2046,12734,"SSP2"
"GA",2047,12797,"SSP2"
"GA",2048,12857,"SSP2"
"GA",2049,12916,"SSP2"
"GA",2050,12975,"SSP2"
"GA",2051,13033,"SSP2"
"GA",2052,13092,"SSP2"
"GA",2053,13149,"SSP2"
"GA",2054,13206,"SSP2"
"GA",2055,13262,"SSP2"
"GA",2056,13317,"SSP2"
"GA",2057,13372,"SSP2"
"GA",2058,13426,"SSP2"
"GA",2059,13479,"SSP2"
"GA",2060,13533,"SSP2"
"GA",2061,13585,"SSP2"
"GA",2062,13637,"SSP2"
"GA",2063,13689,"SSP2"
"GA",2064,13740,"SSP2"
"GA",2065,13792,"SSP2"
"GA",2066,13842,"SSP2"
"GA",2067,13894,"SSP2"
"GA",2068,13946,"SSP2"
"GA",2069,13998,"SSP2"
"GA",2070,14049,"SSP2"
"GA",2071,14098,"SSP2"
"GA",2072,14146,"SSP2"
"GA",2073,14195,"SSP2"
"GA",2074,14245,"SSP2"
"GA",2075,14296,"SSP2"
"GA",2076,14346,"SSP2"
"GA",2077,14396,"SSP2"
"GA",2078,14445,"SSP2"
"GA",2079,14492,"SSP2"
"GA",2080,14539,"SSP2"
"GA",2081,14582,"SSP2"
"GA",2082,14626,"SSP2"
"GA",2083,14669,"SSP2"
"GA",2084,14711,"SSP2"
"GA",2085,14754,"SSP2"
"GA",2086,14795,"SSP2"
"GA",2087,14835,"SSP2"
"GA",2088,14875,"SSP2"
"GA",2089,14914,"SSP2"
"GA",2090,14951,"SSP2"
"GA",2091,14986,"SSP2"
"GA",2092,15020,"SSP2"
"GA",2093,15056,"SSP2"
"GA",2094,15091,"SSP2"
"GA",2095,15127,"SSP2"
"GA",2096,15164,"SSP2"
"GA",2097,15200,"SSP2"
"GA",2098,15234,"SSP2"
"GA",2099,15266,"SSP2"
"GA",2100,15296,"SSP2"
"HI",2020,1407,"SSP2"
"HI",2021,1400,"SSP2"
"HI",2022,1395,"SSP2"
"HI",2023,1391,"SSP2"
"HI",2024,1389,"SSP2"
"HI",2025,1389,"SSP2"
"HI",2026,1391,"SSP2"
"HI",2027,1395,"SSP2"
"HI",2028,1400,"SSP2"
"HI",2029,1407,"SSP2"
"HI",2030,1417,"SSP2"
"HI",2031,1426,"SSP2"
"HI",2032,1434,"SSP2"
"HI",2033,1443,"SSP2"
"HI",2034,1452,"SSP2"
"HI",2035,1461,"SSP2"
"HI",2036,1469,"SSP2"
"HI",2037,1478,"SSP2"
"HI",2038,1486,"SSP2"
"HI",2039,1494,"SSP2"
"HI",2040,1502,"SSP2"
"HI",2041,1509,"SSP2"
"HI",2042,1517,"SSP2"
"HI",2043,1524,"SSP2"
"HI",2044,1531,"SSP2"
"HI",2045,1538,"SSP2"
"HI",2046,1545,"SSP2"
"HI",2047,1551,"SSP2"
"HI",2048,1558,"SSP2"
"HI",2049,1564,"SSP2"
"HI",2050,1570,"SSP2"
"HI",2051,1576,"SSP2"
"HI",2052,1582,"SSP2"
"HI",2053,1588,"SSP2"
"HI",2054,1594,"SSP2"
"HI",2055,1599,"SSP2"
"HI",2056,1605,"SSP2"
"HI",2057,1611,"SSP2"
"HI",2058,1617,"SSP2"
"HI",2059,1622,"SSP2"
"HI",2060,1628,"SSP2"
"HI",2061,1634,"SSP2"
"HI",2062,1639,"SSP2"
"HI",2063,1645,"SSP2"
"HI",2064,1651,"SSP2"
"HI",2065,1656,"SSP2"
"HI",2066,1662,"SSP2"
"HI",2067,1668,"SSP2"
"HI",2068,1674,"SSP2"
"HI",2069,1680,"SSP2"
"HI",2070,1686,"SSP2"
"HI",2071,1691,"SSP2"
"HI",2072,1697,"SSP2"
"HI",2073,1702,"SSP2"
"HI",2074,1708,"SSP2"
"HI",2075,1714,"SSP2"
"HI",2076,1719,"SSP2"
"HI",2077,1725,"SSP2"
"HI",2078,1730,"SSP2"
"HI",2079,1735,"SSP2"
"HI",2080,1740,"SSP2"
"HI",2081,1744,"SSP2"
"HI",2082,1749,"SSP2"
"HI",2083,1753,"SSP2"
"HI",2084,1757,"SSP2"
"HI",2085,1761,"SSP2"
"HI",2086,1765,"SSP2"
"HI",2087,1769,"SSP2"
"HI",2088,1773,"SSP2"
"HI",2089,1776,"SSP2"
"HI",2090,1780,"SSP2"
"HI",2091,1783,"SSP2"
"HI",2092,1786,"SSP2"
"HI",2093,1790,"SSP2"
"HI",2094,1793,"SSP2"
"HI",2095,1797,"SSP2"
"HI",2096,1800,"SSP2"
"HI",2097,1804,"SSP2"
"HI",2098,1807,"SSP2"
"HI",2099,1810,"SSP2"
"HI",2100,1813,"SSP2"
"IA",2020,3164,"SSP2"
"IA",2021,3170,"SSP2"
"IA",2022,3177,"SSP2"
"IA",2023,3186,"SSP2"
"IA",2024,3197,"SSP2"
"IA",2025,3209,"SSP2"
"IA",2026,3224,"SSP2"
"IA",2027,3240,"SSP2"
"IA",2028,3258,"SSP2"
"IA",2029,3277,"SSP2"
"IA",2030,3299,"SSP2"
"IA",2031,3320,"SSP2"
"IA",2032,3341,"SSP2"
"IA",2033,3363,"SSP2"
"IA",2034,3383,"SSP2"
"IA",2035,3404,"SSP2"
"IA",2036,3424,"SSP2"
"IA",2037,3444,"SSP2"
"IA",2038,3464,"SSP2"
"IA",2039,3483,"SSP2"
"IA",2040,3503,"SSP2"
"IA",2041,3522,"SSP2"
"IA",2042,3540,"SSP2"
"IA",2043,3559,"SSP2"
"IA",2044,3577,"SSP2"
"IA",2045,3596,"SSP2"
"IA",2046,3614,"SSP2"
"IA",2047,3632,"SSP2"
"IA",2048,3650,"SSP2"
"IA",2049,3667,"SSP2"
"IA",2050,3685,"SSP2"
"IA",2051,3702,"SSP2"
"IA",2052,3719,"SSP2"
"IA",2053,3736,"SSP2"
"IA",2054,3754,"SSP2"
"IA",2055,3771,"SSP2"
"IA",2056,3788,"SSP2"
"IA",2057,3805,"SSP2"
"IA",2058,3823,"SSP2"
"IA",2059,3840,"SSP2"
"IA",2060,3857,"SSP2"
"IA",2061,3875,"SSP2"
"IA",2062,3892,"SSP2"
"IA",2063,3910,"SSP2"
"IA",2064,3927,"SSP2"
"IA",2065,3945,"SSP2"
"IA",2066,3963,"SSP2"
"IA",2067,3982,"SSP2"
"IA",2068,4000,"SSP2"
"IA",2069,4019,"SSP2"
"IA",2070,4038,"SSP2"
"IA",2071,4055,"SSP2"
"IA",2072,4073,"SSP2"
"IA",2073,4091,"SSP2"
"IA",2074,4109,"SSP2"
"IA",2075,4127,"SSP2"
"IA",2076,4144,"SSP2"
"IA",2077,4162,"SSP2"
"IA",2078,4179,"SSP2"
"IA",2079,4195,"SSP2"
"IA",2080,4211,"SSP2"
"IA",2081,4226,"SSP2"
"IA",2082,4241,"SSP2"
"IA",2083,4256,"SSP2"
"IA",2084,4271,"SSP2"
"IA",2085,4286,"SSP2"
"IA",2086,4300,"SSP2"
"IA",2087,4314,"SSP2"
"IA",2088,4329,"SSP2"
"IA",2089,4342,"SSP2"
"IA",2090,4355,"SSP2"
"IA",2091,4368,"SSP2"
"IA",2092,4380,"SSP2"
"IA",2093,4392,"SSP2"
"IA",2094,4405,"SSP2"
"IA",2095,4418,"SSP2"
"IA",2096,4431,"SSP2"
"IA",2097,4444,"SSP2"
"IA",2098,4456,"SSP2"
"IA",2099,4468,"SSP2"
"IA",2100,4479,"SSP2"
"ID",2020,1827,"SSP2"
"ID",2021,1864,"SSP2"
"ID",2022,1899,"SSP2"
"ID",2023,1934,"SSP2"
"ID",2024,1966,"SSP2"
"ID",2025,1997,"SSP2"
"ID",2026,2027,"SSP2"
"ID",2027,2055,"SSP2"
"ID",2028,2080,"SSP2"
"ID",2029,2104,"SSP2"
"ID",2030,2126,"SSP2"
"ID",2031,2148,"SSP2"
"ID",2032,2170,"SSP2"
"ID",2033,2191,"SSP2"
"ID",2034,2212,"SSP2"
"ID",2035,2233,"SSP2"
"ID",2036,2253,"SSP2"
"ID",2037,2274,"SSP2"
"ID",2038,2293,"SSP2"
"ID",2039,2313,"SSP2"
"ID",2040,2332,"SSP2"
"ID",2041,2352,"SSP2"
"ID",2042,2370,"SSP2"
"ID",2043,2389,"SSP2"
"ID",2044,2407,"SSP2"
"ID",2045,2425,"SSP2"
"ID",2046,2443,"SSP2"
"ID",2047,2461,"SSP2"
"ID",2048,2479,"SSP2"
"ID",2049,2496,"SSP2"
"ID",2050,2513,"SSP2"
"ID",2051,2530,"SSP2"
"ID",2052,2547,"SSP2"
"ID",2053,2564,"SSP2"
"ID",2054,2580,"SSP2"
"ID",2055,2597,"SSP2"
"ID",2056,2613,"SSP2"
"ID",2057,2629,"SSP2"
"ID",2058,2645,"SSP2"
"ID",2059,2661,"SSP2"
"ID",2060,2677,"SSP2"
"ID",2061,2693,"SSP2"
"ID",2062,2708,"SSP2"
"ID",2063,2724,"SSP2"
"ID",2064,2740,"SSP2"
"ID",2065,2755,"SSP2"
"ID",2066,2771,"SSP2"
"ID",2067,2787,"SSP2"
"ID",2068,2802,"SSP2"
"ID",2069,2818,"SSP2"
"ID",2070,2833,"SSP2"
"ID",2071,2847,"SSP2"
"ID",2072,2862,"SSP2"
"ID",2073,2877,"SSP2"
"ID",2074,2891,"SSP2"
"ID",2075,2906,"SSP2"
"ID",2076,2920,"SSP2"
"ID",2077,2934,"SSP2"
"ID",2078,2947,"SSP2"
"ID",2079,2961,"SSP2"
"ID",2080,2974,"SSP2"
"ID",2081,2986,"SSP2"
"ID",2082,2998,"SSP2"
"ID",2083,3010,"SSP2"
"ID",2084,3022,"SSP2"
"ID",2085,3034,"SSP2"
"ID",2086,3045,"SSP2"
"ID",2087,3057,"SSP2"
"ID",2088,3068,"SSP2"
"ID",2089,3079,"SSP2"
"ID",2090,3090,"SSP2"
"ID",2091,3100,"SSP2"
"ID",2092,3110,"SSP2"
"ID",2093,3121,"SSP2"
"ID",2094,3131,"SSP2"
"ID",2095,3141,"SSP2"
"ID",2096,3152,"SSP2"
"ID",2097,3162,"SSP2"
"ID",2098,3172,"SSP2"
"ID",2099,3181,"SSP2"
"ID",2100,3190,"SSP2"
"IL",2020,12588,"SSP2"
"IL",2021,12519,"SSP2"
"IL",2022,12459,"SSP2"
"IL",2023,12409,"SSP2"
"IL",2024,12369,"SSP2"
"IL",2025,12337,"SSP2"
"IL",2026,12315,"SSP2"
"IL",2027,12302,"SSP2"
"IL",2028,12299,"SSP2"
"IL",2029,12304,"SSP2"
"IL",2030,12318,"SSP2"
"IL",2031,12332,"SSP2"
"IL",2032,12344,"SSP2"
"IL",2033,12356,"SSP2"
"IL",2034,12367,"SSP2"
"IL",2035,12377,"SSP2"
"IL",2036,12386,"SSP2"
"IL",2037,12394,"SSP2"
"IL",2038,12401,"SSP2"
"IL",2039,12406,"SSP2"
"IL",2040,12410,"SSP2"
"IL",2041,12414,"SSP2"
"IL",2042,12417,"SSP2"
"IL",2043,12418,"SSP2"
"IL",2044,12419,"SSP2"
"IL",2045,12419,"SSP2"
"IL",2046,12420,"SSP2"
"IL",2047,12422,"SSP2"
"IL",2048,12419,"SSP2"
"IL",2049,12416,"SSP2"
"IL",2050,12415,"SSP2"
"IL",2051,12413,"SSP2"
"IL",2052,12411,"SSP2"
"IL",2053,12409,"SSP2"
"IL",2054,12407,"SSP2"
"IL",2055,12405,"SSP2"
"IL",2056,12402,"SSP2"
"IL",2057,12400,"SSP2"
"IL",2058,12399,"SSP2"
"IL",2059,12397,"SSP2"
"IL",2060,12396,"SSP2"
"IL",2061,12394,"SSP2"
"IL",2062,12394,"SSP2"
"IL",2063,12394,"SSP2"
"IL",2064,12396,"SSP2"
"IL",2065,12397,"SSP2"
"IL",2066,12400,"SSP2"
"IL",2067,12404,"SSP2"
"IL",2068,12409,"SSP2"
"IL",2069,12415,"SSP2"
"IL",2070,12421,"SSP2"
"IL",2071,12425,"SSP2"
"IL",2072,12429,"SSP2"
"IL",2073,12435,"SSP2"
"IL",2074,12442,"SSP2"
"IL",2075,12450,"SSP2"
"IL",2076,12457,"SSP2"
"IL",2077,12465,"SSP2"
"IL",2078,12472,"SSP2"
"IL",2079,12479,"SSP2"
"IL",2080,12485,"SSP2"
"IL",2081,12487,"SSP2"
"IL",2082,12491,"SSP2"
"IL",2083,12494,"SSP2"
"IL",2084,12497,"SSP2"
"IL",2085,12502,"SSP2"
"IL",2086,12504,"SSP2"
"IL",2087,12508,"SSP2"
"IL",2088,12512,"SSP2"
"IL",2089,12516,"SSP2"
"IL",2090,12519,"SSP2"
"IL",2091,12521,"SSP2"
"IL",2092,12522,"SSP2"
"IL",2093,12524,"SSP2"
"IL",2094,12527,"SSP2"
"IL",2095,12531,"SSP2"
"IL",2096,12536,"SSP2"
"IL",2097,12541,"SSP2"
"IL",2098,12546,"SSP2"
"IL",2099,12549,"SSP2"
"IL",2100,12551,"SSP2"
"IN",2020,6755,"SSP2"
"IN",2021,6780,"SSP2"
"IN",2022,6806,"SSP2"
"IN",2023,6834,"SSP2"
"IN",2024,6863,"SSP2"
"IN",2025,6893,"SSP2"
"IN",2026,6924,"SSP2"
"IN",2027,6956,"SSP2"
"IN",2028,6990,"SSP2"
"IN",2029,7024,"SSP2"
"IN",2030,7061,"SSP2"
"IN",2031,7096,"SSP2"
"IN",2032,7131,"SSP2"
"IN",2033,7165,"SSP2"
"IN",2034,7199,"SSP2"
"IN",2035,7231,"SSP2"
"IN",2036,7264,"SSP2"
"IN",2037,7295,"SSP2"
"IN",2038,7325,"SSP2"
"IN",2039,7355,"SSP2"
"IN",2040,7384,"SSP2"
"IN",2041,7412,"SSP2"
"IN",2042,7440,"SSP2"
"IN",2043,7467,"SSP2"
"IN",2044,7494,"SSP2"
"IN",2045,7521,"SSP2"
"IN",2046,7547,"SSP2"
"IN",2047,7574,"SSP2"
"IN",2048,7598,"SSP2"
"IN",2049,7622,"SSP2"
"IN",2050,7647,"SSP2"
"IN",2051,7671,"SSP2"
"IN",2052,7695,"SSP2"
"IN",2053,7719,"SSP2"
"IN",2054,7743,"SSP2"
"IN",2055,7766,"SSP2"
"IN",2056,7789,"SSP2"
"IN",2057,7812,"SSP2"
"IN",2058,7834,"SSP2"
"IN",2059,7856,"SSP2"
"IN",2060,7879,"SSP2"
"IN",2061,7901,"SSP2"
"IN",2062,7923,"SSP2"
"IN",2063,7946,"SSP2"
"IN",2064,7969,"SSP2"
"IN",2065,7992,"SSP2"
"IN",2066,8014,"SSP2"
"IN",2067,8038,"SSP2"
"IN",2068,8062,"SSP2"
"IN",2069,8087,"SSP2"
"IN",2070,8111,"SSP2"
"IN",2071,8133,"SSP2"
"IN",2072,8156,"SSP2"
"IN",2073,8178,"SSP2"
"IN",2074,8202,"SSP2"
"IN",2075,8226,"SSP2"
"IN",2076,8248,"SSP2"
"IN",2077,8271,"SSP2"
"IN",2078,8294,"SSP2"
"IN",2079,8315,"SSP2"
"IN",2080,8336,"SSP2"
"IN",2081,8355,"SSP2"
"IN",2082,8374,"SSP2"
"IN",2083,8394,"SSP2"
"IN",2084,8412,"SSP2"
"IN",2085,8431,"SSP2"
"IN",2086,8449,"SSP2"
"IN",2087,8467,"SSP2"
"IN",2088,8484,"SSP2"
"IN",2089,8501,"SSP2"
"IN",2090,8516,"SSP2"
"IN",2091,8530,"SSP2"
"IN",2092,8544,"SSP2"
"IN",2093,8558,"SSP2"
"IN",2094,8573,"SSP2"
"IN",2095,8588,"SSP2"
"IN",2096,8603,"SSP2"
"IN",2097,8618,"SSP2"
"IN",2098,8632,"SSP2"
"IN",2099,8645,"SSP2"
"IN",2100,8657,"SSP2"
"KS",2020,2914,"SSP2"
"KS",2021,2917,"SSP2"
"KS",2022,2923,"SSP2"
"KS",2023,2930,"SSP2"
"KS",2024,2940,"SSP2"
"KS",2025,2953,"SSP2"
"KS",2026,2967,"SSP2"
"KS",2027,2984,"SSP2"
"KS",2028,3004,"SSP2"
"KS",2029,3025,"SSP2"
"KS",2030,3050,"SSP2"
"KS",2031,3074,"SSP2"
"KS",2032,3098,"SSP2"
"KS",2033,3121,"SSP2"
"KS",2034,3145,"SSP2"
"KS",2035,3168,"SSP2"
"KS",2036,3191,"SSP2"
"KS",2037,3214,"SSP2"
"KS",2038,3236,"SSP2"
"KS",2039,3258,"SSP2"
"KS",2040,3280,"SSP2"
"KS",2041,3301,"SSP2"
"KS",2042,3322,"SSP2"
"KS",2043,3343,"SSP2"
"KS",2044,3363,"SSP2"
"KS",2045,3384,"SSP2"
"KS",2046,3404,"SSP2"
"KS",2047,3424,"SSP2"
"KS",2048,3444,"SSP2"
"KS",2049,3463,"SSP2"
"KS",2050,3482,"SSP2"
"KS",2051,3501,"SSP2"
"KS",2052,3520,"SSP2"
"KS",2053,3539,"SSP2"
"KS",2054,3558,"SSP2"
"KS",2055,3576,"SSP2"
"KS",2056,3594,"SSP2"
"KS",2057,3613,"SSP2"
"KS",2058,3631,"SSP2"
"KS",2059,3649,"SSP2"
"KS",2060,3668,"SSP2"
"KS",2061,3686,"SSP2"
"KS",2062,3704,"SSP2"
"KS",2063,3722,"SSP2"
"KS",2064,3740,"SSP2"
"KS",2065,3758,"SSP2"
"KS",2066,3777,"SSP2"
"KS",2067,3795,"SSP2"
"KS",2068,3814,"SSP2"
"KS",2069,3833,"SSP2"
"KS",2070,3851,"SSP2"
"KS",2071,3869,"SSP2"
"KS",2072,3887,"SSP2"
"KS",2073,3904,"SSP2"
"KS",2074,3922,"SSP2"
"KS",2075,3940,"SSP2"
"KS",2076,3957,"SSP2"
"KS",2077,3974,"SSP2"
"KS",2078,3991,"SSP2"
"KS",2079,4007,"SSP2"
"KS",2080,4023,"SSP2"
"KS",2081,4038,"SSP2"
"KS",2082,4053,"SSP2"
"KS",2083,4068,"SSP2"
"KS",2084,4083,"SSP2"
"KS",2085,4097,"SSP2"
"KS",2086,4112,"SSP2"
"KS",2087,4126,"SSP2"
"KS",2088,4139,"SSP2"
"KS",2089,4153,"SSP2"
"KS",2090,4166,"SSP2"
"KS",2091,4179,"SSP2"
"KS",2092,4191,"SSP2"
"KS",2093,4204,"SSP2"
"KS",2094,4217,"SSP2"
"KS",2095,4230,"SSP2"
"KS",2096,4243,"SSP2"
"KS",2097,4255,"SSP2"
"KS",2098,4268,"SSP2"
"KS",2099,4279,"SSP2"
"KS",2100,4290,"SSP2"
"KY",2020,4477,"SSP2"
"KY",2021,4484,"SSP2"
"KY",2022,4493,"SSP2"
"KY",2023,4504,"SSP2"
"KY",2024,4518,"SSP2"
"KY",2025,4533,"SSP2"
"KY",2026,4551,"SSP2"
"KY",2027,4571,"SSP2"
"KY",2028,4593,"SSP2"
"KY",2029,4617,"SSP2"
"KY",2030,4643,"SSP2"
"KY",2031,4670,"SSP2"
"KY",2032,4695,"SSP2"
"KY",2033,4721,"SSP2"
"KY",2034,4746,"SSP2"
"KY",2035,4771,"SSP2"
"KY",2036,4795,"SSP2"
"KY",2037,4818,"SSP2"
"KY",2038,4842,"SSP2"
"KY",2039,4865,"SSP2"
"KY",2040,4887,"SSP2"
"KY",2041,4909,"SSP2"
"KY",2042,4931,"SSP2"
"KY",2043,4952,"SSP2"
"KY",2044,4973,"SSP2"
"KY",2045,4994,"SSP2"
"KY",2046,5015,"SSP2"
"KY",2047,5037,"SSP2"
"KY",2048,5057,"SSP2"
"KY",2049,5076,"SSP2"
"KY",2050,5096,"SSP2"
"KY",2051,5116,"SSP2"
"KY",2052,5136,"SSP2"
"KY",2053,5157,"SSP2"
"KY",2054,5177,"SSP2"
"KY",2055,5197,"SSP2"
"KY",2056,5216,"SSP2"
"KY",2057,5236,"SSP2"
"KY",2058,5256,"SSP2"
"KY",2059,5275,"SSP2"
"KY",2060,5295,"SSP2"
"KY",2061,5314,"SSP2"
"KY",2062,5334,"SSP2"
"KY",2063,5354,"SSP2"
"KY",2064,5374,"SSP2"
"KY",2065,5394,"SSP2"
"KY",2066,5414,"SSP2"
"KY",2067,5434,"SSP2"
"KY",2068,5455,"SSP2"
"KY",2069,5476,"SSP2"
"KY",2070,5496,"SSP2"
"KY",2071,5516,"SSP2"
"KY",2072,5535,"SSP2"
"KY",2073,5556,"SSP2"
"KY",2074,5576,"SSP2"
"KY",2075,5597,"SSP2"
"KY",2076,5617,"SSP2"
"KY",2077,5637,"SSP2"
"KY",2078,5656,"SSP2"
"KY",2079,5676,"SSP2"
"KY",2080,5695,"SSP2"
"KY",2081,5712,"SSP2"
"KY",2082,5730,"SSP2"
"KY",2083,5748,"SSP2"
"KY",2084,5765,"SSP2"
"KY",2085,5783,"SSP2"
"KY",2086,5800,"SSP2"
"KY",2087,5816,"SSP2"
"KY",2088,5833,"SSP2"
"KY",2089,5849,"SSP2"
"KY",2090,5864,"SSP2"
"KY",2091,5879,"SSP2"
"KY",2092,5893,"SSP2"
"KY",2093,5908,"SSP2"
"KY",2094,5923,"SSP2"
"KY",2095,5938,"SSP2"
"KY",2096,5953,"SSP2"
"KY",2097,5968,"SSP2"
"KY",2098,5982,"SSP2"
"KY",2099,5996,"SSP2"
"KY",2100,6008,"SSP2"
"LA",2020,4645,"SSP2"
"LA",2021,4635,"SSP2"
"LA",2022,4628,"SSP2"
"LA",2023,4624,"SSP2"
"LA",2024,4624,"SSP2"
"LA",2025,4626,"SSP2"
"LA",2026,4631,"SSP2"
"LA",2027,4640,"SSP2"
"LA",2028,4651,"SSP2"
"LA",2029,4666,"SSP2"
"LA",2030,4684,"SSP2"
"LA",2031,4701,"SSP2"
"LA",2032,4719,"SSP2"
"LA",2033,4736,"SSP2"
"LA",2034,4753,"SSP2"
"LA",2035,4770,"SSP2"
"LA",2036,4786,"SSP2"
"LA",2037,4803,"SSP2"
"LA",2038,4818,"SSP2"
"LA",2039,4834,"SSP2"
"LA",2040,4849,"SSP2"
"LA",2041,4864,"SSP2"
"LA",2042,4878,"SSP2"
"LA",2043,4892,"SSP2"
"LA",2044,4907,"SSP2"
"LA",2045,4921,"SSP2"
"LA",2046,4935,"SSP2"
"LA",2047,4949,"SSP2"
"LA",2048,4963,"SSP2"
"LA",2049,4976,"SSP2"
"LA",2050,4990,"SSP2"
"LA",2051,5003,"SSP2"
"LA",2052,5017,"SSP2"
"LA",2053,5031,"SSP2"
"LA",2054,5045,"SSP2"
"LA",2055,5059,"SSP2"
"LA",2056,5072,"SSP2"
"LA",2057,5086,"SSP2"
"LA",2058,5100,"SSP2"
"LA",2059,5114,"SSP2"
"LA",2060,5128,"SSP2"
"LA",2061,5142,"SSP2"
"LA",2062,5156,"SSP2"
"LA",2063,5170,"SSP2"
"LA",2064,5185,"SSP2"
"LA",2065,5199,"SSP2"
"LA",2066,5214,"SSP2"
"LA",2067,5229,"SSP2"
"LA",2068,5245,"SSP2"
"LA",2069,5260,"SSP2"
"LA",2070,5276,"SSP2"
"LA",2071,5290,"SSP2"
"LA",2072,5305,"SSP2"
"LA",2073,5320,"SSP2"
"LA",2074,5335,"SSP2"
"LA",2075,5351,"SSP2"
"LA",2076,5366,"SSP2"
"LA",2077,5380,"SSP2"
"LA",2078,5395,"SSP2"
"LA",2079,5408,"SSP2"
"LA",2080,5422,"SSP2"
"LA",2081,5435,"SSP2"
"LA",2082,5447,"SSP2"
"LA",2083,5460,"SSP2"
"LA",2084,5472,"SSP2"
"LA",2085,5484,"SSP2"
"LA",2086,5496,"SSP2"
"LA",2087,5508,"SSP2"
"LA",2088,5520,"SSP2"
"LA",2089,5532,"SSP2"
"LA",2090,5543,"SSP2"
"LA",2091,5554,"SSP2"
"LA",2092,5565,"SSP2"
"LA",2093,5576,"SSP2"
"LA",2094,5588,"SSP2"
"LA",2095,5600,"SSP2"
"LA",2096,5612,"SSP2"
"LA",2097,5624,"SSP2"
"LA",2098,5635,"SSP2"
"LA",2099,5646,"SSP2"
"LA",2100,5656,"SSP2"
"MA",2020,6894,"SSP2"
"MA",2021,6895,"SSP2"
"MA",2022,6899,"SSP2"
"MA",2023,6906,"SSP2"
"MA",2024,6915,"SSP2"
"MA",2025,6926,"SSP2"
"MA",2026,6940,"SSP2"
"MA",2027,6956,"SSP2"
"MA",2028,6975,"SSP2"
"MA",2029,6996,"SSP2"
"MA",2030,7020,"SSP2"
"MA",2031,7043,"SSP2"
"MA",2032,7066,"SSP2"
"MA",2033,7088,"SSP2"
"MA",2034,7109,"SSP2"
"MA",2035,7129,"SSP2"
"MA",2036,7149,"SSP2"
"MA",2037,7168,"SSP2"
"MA",2038,7186,"SSP2"
"MA",2039,7203,"SSP2"
"MA",2040,7219,"SSP2"
"MA",2041,7235,"SSP2"
"MA",2042,7250,"SSP2"
"MA",2043,7264,"SSP2"
"MA",2044,7277,"SSP2"
"MA",2045,7290,"SSP2"
"MA",2046,7302,"SSP2"
"MA",2047,7315,"SSP2"
"MA",2048,7324,"SSP2"
"MA",2049,7333,"SSP2"
"MA",2050,7343,"SSP2"
"MA",2051,7352,"SSP2"
"MA",2052,7361,"SSP2"
"MA",2053,7370,"SSP2"
"MA",2054,7379,"SSP2"
"MA",2055,7387,"SSP2"
"MA",2056,7394,"SSP2"
"MA",2057,7401,"SSP2"
"MA",2058,7409,"SSP2"
"MA",2059,7416,"SSP2"
"MA",2060,7423,"SSP2"
"MA",2061,7430,"SSP2"
"MA",2062,7437,"SSP2"
"MA",2063,7444,"SSP2"
"MA",2064,7453,"SSP2"
"MA",2065,7460,"SSP2"
"MA",2066,7468,"SSP2"
"MA",2067,7478,"SSP2"
"MA",2068,7488,"SSP2"
"MA",2069,7498,"SSP2"
"MA",2070,7508,"SSP2"
"MA",2071,7518,"SSP2"
"MA",2072,7528,"SSP2"
"MA",2073,7539,"SSP2"
"MA",2074,7551,"SSP2"
"MA",2075,7563,"SSP2"
"MA",2076,7574,"SSP2"
"MA",2077,7586,"SSP2"
"MA",2078,7597,"SSP2"
"MA",2079,7606,"SSP2"
"MA",2080,7616,"SSP2"
"MA",2081,7623,"SSP2"
"MA",2082,7630,"SSP2"
"MA",2083,7637,"SSP2"
"MA",2084,7643,"SSP2"
"MA",2085,7649,"SSP2"
"MA",2086,7654,"SSP2"
"MA",2087,7658,"SSP2"
"MA",2088,7663,"SSP2"
"MA",2089,7666,"SSP2"
"MA",2090,7668,"SSP2"
"MA",2091,7669,"SSP2"
"MA",2092,7670,"SSP2"
"MA",2093,7672,"SSP2"
"MA",2094,7675,"SSP2"
"MA",2095,7679,"SSP2"
"MA",2096,7684,"SSP2"
"MA",2097,7688,"SSP2"
"MA",2098,7692,"SSP2"
"MA",2099,7696,"SSP2"
"MA",2100,7698,"SSP2"
"MD",2020,6056,"SSP2"
"MD",2021,6060,"SSP2"
"MD",2022,6067,"SSP2"
"MD",2023,6077,"SSP2"
"MD",2024,6090,"SSP2"
"MD",2025,6105,"SSP2"
"MD",2026,6124,"SSP2"
"MD",2027,6146,"SSP2"
"MD",2028,6171,"SSP2"
"MD",2029,6199,"SSP2"
"MD",2030,6231,"SSP2"
"MD",2031,6261,"SSP2"
"MD",2032,6291,"SSP2"
"MD",2033,6321,"SSP2"
"MD",2034,6350,"SSP2"
"MD",2035,6379,"SSP2"
"MD",2036,6407,"SSP2"
"MD",2037,6434,"SSP2"
"MD",2038,6461,"SSP2"
"MD",2039,6487,"SSP2"
"MD",2040,6512,"SSP2"
"MD",2041,6537,"SSP2"
"MD",2042,6561,"SSP2"
"MD",2043,6584,"SSP2"
"MD",2044,6607,"SSP2"
"MD",2045,6629,"SSP2"
"MD",2046,6651,"SSP2"
"MD",2047,6673,"SSP2"
